MOVID,director
1990.0,Clay Borris
1991.0,Tom Holland
1992.0,John Lafia
1993.0,Jack Bender
1994.0,Tobe Hooper
1995.0,Brian Gibson
1996.0,Gary Sherman
1997.0,William Friedkin
1998.0,John Boorman
1999.0,William Peter Blatty
2000.0,Richard Donner
2001.0,Richard Donner
2002.0,Richard Donner
2003.0,Joe Dante
2004.0,Joe Dante
2005.0,Richard Donner
2006.0,Martin Campbell
2007.0,Theresa Connelly
2008.0,Michael Oblowitz
2009.0,Richard Fleischer
2010.0,Fritz Lang
2011.0,Robert Zemeckis
2012.0,Robert Zemeckis
2013.0,Ronald Neame
2014.0,Gary Nelson
2015.0,Robert Stevenson
2016.0,Vincent McEveety
2017.0,Jack Donohue
2018.0,James Algar
2019.0,Akira Kurosawa
2020.0,Stephen Frears
2021.0,David Lynch
2022.0,Martin Scorsese
2023.0,Francis Ford Coppola
2024.0,Michael Tolkin
2025.0,Adrian Lyne
2026.0,David Nutter
2027.0,Jim Abrahams
2028.0,Steven Spielberg
2032.0,Robert Butler
2033.0,Ted Berman
2034.0,Gary Nelson
2035.0,Robert Stevenson
2036.0,Rupert Wainwright
2037.0,Norman Tokar
2038.0,Norman Tokar
2040.0,Robert Butler
2041.0,Charles Jarrott
2042.0,Sam Weisman
2043.0,Robert Stevenson
2044.0,Steven Hilliard Stern
2046.0,Randal Kleiser
2048.0,Ron Clements
2050.0,Vincent McEveety
2051.0,Vincent McEveety
2052.0,Kenny Ortega
2053.0,Randal Kleiser
2054.0,Joe Johnston
2055.0,Robert Butler
2056.0,Robert Stevenson
2057.0,Fletcher Markle
2058.0,F. Gary Gray
2059.0,Nancy Meyers
2060.0,David Zucker
2064.0,Michael Moore
2065.0,Woody Allen
2066.0,Jacques Tourneur
2067.0,David Lean
2068.0,Ingmar Bergman
2069.0,Peter Masterson
2070.0,Bruce Beresford
2071.0,Roger Spottiswoode
2072.0,Joe Dante
2073.0,Kevin Reynolds
2074.0,Liliana Cavani
2075.0,István Szabó
2076.0,David Lynch
2077.0,Jeremy Kagan
2078.0,Wolfgang Reitherman
2080.0,Clyde Geronimi
2081.0,Ron Clements
2082.0,Stephen Herek
2083.0,Brian Henson
2084.0,Kenny Ortega
2085.0,Clyde Geronimi
2087.0,Clyde Geronimi
2088.0,Robert Altman
2089.0,Hendel Butoy
2090.0,John Lounsbery
2091.0,John Hough
2092.0,Toby Shelton
2093.0,Walter Murch
2094.0,Joe Johnston
2095.0,Robert Stevenson
2096.0,Clyde Geronimi
2097.0,Jack Clayton
2098.0,Robert Stevenson
2099.0,Harve Foster
2100.0,Ron Howard
2102.0,Ub Iwerks
2103.0,Jeremiah S. Chechik
2104.0,Tim Hunter
2105.0,Steven Lisberger
2106.0,Thomas Carter
2107.0,Steve Miner
2108.0,Mick Jackson
2109.0,Carl Reiner
2110.0,Carl Reiner
2111.0,Carl Reiner
2112.0,Lawrence Kasdan
2114.0,Francis Ford Coppola
2115.0,Steven Spielberg
2116.0,Ralph Bakshi
2117.0,Michael Radford
2118.0,David Cronenberg
2119.0,Stephen King
2120.0,Fraser C. Heston
2121.0,Lewis Teague
2122.0,Fritz Kiersch
2123.0,Don Bluth
2124.0,Barry Sonnenfeld
2125.0,Andy Tennant
2126.0,Brian De Palma
2130.0,Louis Malle
2131.0,Ingmar Bergman
2132.0,Mike Nichols
2133.0,Chris Columbus
2134.0,John Hughes
2135.0,Richard Fleischer
2136.0,Jerry Lewis
2137.0,Charles A. Nichols
2138.0,Martin Rosen
2139.0,Don Bluth
2140.0,Jim Henson
2141.0,Don Bluth
2142.0,Phil Nibbelink
2143.0,Ridley Scott
2144.0,John Hughes
2145.0,Howard Deutch
2146.0,Joel Schumacher
2147.0,Michael Chapman
2148.0,Steve Miner
2149.0,Ethan Wiley
2150.0,Jamie Uys
2151.0,Jamie Uys
2152.0,Richard Martin
2153.0,Jeremiah S. Chechik
2154.0,Kevin Rodney Sullivan
2155.0,Tamara Jenkins
2156.0,Pupi Avati
2159.0,John McNaughton
2160.0,Roman Polanski
2161.0,Wolfgang Petersen
2162.0,George Miller
2163.0,John De Bello
2164.0,Peter George
2165.0,Neil LaBute
2166.0,Joseph Ruben
2167.0,Stephen Norrington
2169.0,Alan Cohn
2170.0,Pat Proft
2171.0,Brad Anderson
2172.0,Sarah Kernochan
2174.0,Tim Burton
2175.0,Henry Jaglom
2176.0,Alfred Hitchcock
2177.0,Alfred Hitchcock
2178.0,Alfred Hitchcock
2179.0,Alfred Hitchcock
2180.0,Alfred Hitchcock
2181.0,Alfred Hitchcock
2182.0,Alfred Hitchcock
2183.0,Alfred Hitchcock
2184.0,Alfred Hitchcock
2185.0,Alfred Hitchcock
2186.0,Alfred Hitchcock
2187.0,Alfred Hitchcock
2188.0,Mark Christopher
2190.0,Gregory Nava
2193.0,Ron Howard
2194.0,Brian De Palma
2195.0,Bob Saget
2196.0,Hark Tsui
2201.0,Alfred Hitchcock
2202.0,Alfred Hitchcock
2203.0,Alfred Hitchcock
2204.0,Alfred Hitchcock
2205.0,Alfred Hitchcock
2206.0,Alfred Hitchcock
2207.0,Alfred Hitchcock
2208.0,Alfred Hitchcock
2210.0,Alfred Hitchcock
2211.0,Alfred Hitchcock
2212.0,Alfred Hitchcock
2226.0,Alfred Hitchcock
2227.0,Alfred Hitchcock
2231.0,John Dahl
2232.0,Vincenzo Natali
2236.0,Mark Steven Johnson
2239.0,Lina Wertmüller
2240.0,Tony Bill
2241.0,Lewis John Carlino
2243.0,James L. Brooks
2244.0,Tamar Simon Hoffs
2245.0,Mike Nichols
2247.0,Jonathan Demme
2248.0,Cameron Crowe
2249.0,Herbert Ross
2252.0,Stephen Frears
2253.0,Barry Levinson
2255.0,Garry Marshall
2256.0,Charles Band
2257.0,Jerry Schatzberg
2259.0,Stanley Donen
2260.0,Emilio Estevez
2261.0,Savage Steve Holland
2262.0,Edward Zwick
2263.0,Carl Schultz
2264.0,Neil Jordan
2265.0,Dan Aykroyd
2266.0,Terry Hughes
2267.0,Alan Rudolph
2268.0,Rob Reiner
2269.0,Adrian Lyne
2271.0,David Veloz
2272.0,Carl Franklin
2273.0,Brett Ratner
2275.0,Lance Mungia
2278.0,John Frankenheimer
2279.0,Jamie Blanks
2280.0,David Dobkin
2281.0,Ted Demme
2282.0,John Waters
2283.0,Bernardo Bertolucci
2286.0,Piers Haggard
2287.0,Gordon Douglas
2288.0,John Carpenter
2289.0,Robert Altman
2290.0,Woody Allen
2291.0,Tim Burton
2292.0,Jason Bloom
2294.0,Eric Darnell
2295.0,Stanley Tucci
2296.0,John Fortenberry
2297.0,Vincent Ward
2298.0,John Pieplow
2300.0,Mel Brooks
2301.0,Mel Brooks
2302.0,Jonathan Lynn
2303.0,Robert Altman
2304.0,John Maybury
2306.0,Stephen Herek
2307.0,Bruno Barreto
2310.0,Peter Chelsom
2311.0,Peter Hyams
