MOVID,director
66320.0,Leila Conners
66335.0,Fuminori Kizaki
66371.0,Yôjirô Takita
66427.0,Bruce Campbell
66509.0,Judd Apatow
66511.0,Hannes Stöhr
66665.0,Sam Mendes
66744.0,Paolo Sorrentino
66783.0,Marcus Nispel
66785.0,Jee-woon Kim
66798.0,Harald Zwart
66915.0,Don Bluth
66943.0,Paul Andrew Williams
67087.0,John Hamburg
67168.0,Gregg Bishop
67186.0,Peter Cornwell
67193.0,Tony Gilroy
67197.0,Alex Proyas
67255.0,Niels Arden Oplev
67267.0,Christine Jeffs
67295.0,Raman Hui
67361.0,Greg Marcks
67408.0,Rob Letterman
67508.0,Uli Edel
67534.0,Rob Schneider
67618.0,Joel Viertel
67665.0,Sacha Gervasi
67695.0,Jody Hill
67734.0,Greg Mottola
67788.0,P.J. Hogan
67799.0,Seth Grossman
67888.0,Clyde Bruckman
67923.0,Justin Lin
67997.0,Armando Iannucci
68073.0,Richard Curtis
68135.0,Burr Steers
68157.0,Quentin Tarantino
68159.0,Kevin Macdonald
68194.0,Tom Hooper
68205.0,Mark Neveldine
68237.0,Duncan Jones
68269.0,Jean-Marc Vallée
68319.0,Gavin Hood
68347.0,Cary Joji Fukunaga
68358.0,J.J. Abrams
68444.0,Sean McGinly
68480.0,Steno
68486.0,John Woo
68522.0,Alastair Fothergill
68536.0,Jan Harlan
68552.0,Wayne Kramer
68554.0,Ron Howard
68597.0,Michael Winner
68600.0,Danny Leiner
68650.0,Timothy Linh Bui
68659.0,Kyle Newman
68791.0,McG
68793.0,Shawn Levy
68835.0,Tom Gustafson
68848.0,Rian Johnson
68872.0,Roberto Rossellini
68886.0,Éric Lartigau
68932.0,Joe Wright
68945.0,Hideaki Anno
68952.0,Sam Raimi
68954.0,Pete Docter
68959.0,Seiji Mizushima
69069.0,Will Gluck
69118.0,Bertrand Tavernier
69122.0,Todd Phillips
69131.0,John Madden
69134.0,Lars von Trier
69140.0,David Moore
69211.0,Stephen Bradley
69224.0,Robert Guédiguian
69227.0,John R. Cherry III
69251.0,Hal Haberman
69275.0,Tommy Wirkola
69278.0,Brad Silberling
69304.0,Karey Kirkpatrick
69306.0,Tony Scott
69394.0,Cyrus Nowrasteh
69406.0,Anne Fletcher
69436.0,Harold Ramis
69453.0,Kevin Connor
69469.0,Mark A.Z. Dippé
69481.0,Kathryn Bigelow
69495.0,Laurie Lynd
69516.0,Jim Jarmusch
69524.0,Eric Zala
69526.0,Michael Bay
69529.0,Yann Arthus-Bertrand
69604.0,Woody Allen
69606.0,Mark Waters
69640.0,Michael Mann
69644.0,Carlos Saldanha
69654.0,Kevin Hooks
69685.0,Karen Disher
69712.0,Nick Cassavetes
69720.0,Stacy Title
69746.0,Daniel DelPurgatorio
69757.0,Marc Webb
69784.0,Larry Charles
69805.0,Jonathan Frakes
69844.0,David Yates
69860.0,Robert Young
69904.0,Hans Horn
69951.0,Terry Gilliam
69953.0,Jens Hoffmann
69988.0,Lynn Shelton
70015.0,Denis Villeneuve
70159.0,Jaume Collet-Serra
70183.0,Robert Luketic
70206.0,Marcus Dunstan
70208.0,David Twohy
70286.0,Neill Blomkamp
70293.0,Nora Ephron
70301.0,Steve Shill
70305.0,Andy Fickman
70334.0,Peter Chelsom
70336.0,Stephen Sommers
70361.0,Renny Harlin
70451.0,Joachim Rønning
70492.0,Mack V. Wright
70533.0,Masayuki
70545.0,Steven Schachter
70565.0,Neal Brennan
70599.0,Robert Schwentke
70637.0,Shamim Sarif
70641.0,Zach Cregger
70663.0,Chris Columbus
70687.0,Nicholas Jasenovec
70697.0,Hoyt Yeatman
70703.0,John Glen
70708.0,Francis Ford Coppola
70728.0,Nicolas Winding Refn
70862.0,Davis Guggenheim
70932.0,Donald Petrie
70946.0,Claudio Fragasso
70984.0,Ang Lee
70990.0,Cher
70994.0,Rob Zombie
71033.0,Juan José Campanella
71057.0,Shane Acker
71106.0,Gareth Carrivick
71108.0,Michael Haneke
71129.0,Lauren Montgomery
71131.0,Geoffrey O'Connor
71135.0,Christian Alvart
71147.0,Juan Antonio Bardem
71156.0,Grant Heslov
71160.0,Chris Bouchard
71205.0,Karyn Kusama
71211.0,Steven Soderbergh
71248.0,Mike Judge
71252.0,David R. Ellis
71254.0,Mark Neveldine
71264.0,Phil Lord
71268.0,Tyler Perry
71282.0,Robert Kenner
71302.0,Nathan Juran
71304.0,Park Chan-Wook
71327.0,Jane Campion
71341.0,Joel Schumacher
71379.0,Oren Peli
71429.0,Bobcat Goldthwait
71438.0,Hirokazu Koreeda
71453.0,Georges Franju
71462.0,Louie Psihoyos
71464.0,Ethan Coen
71466.0,Raymond De Felitta
71468.0,Jamin Winans
71484.0,Tarik Saleh
71494.0,Rob Zombie
71500.0,Michael Dougherty
71518.0,Drew Barrymore
71520.0,Ricky Gervais
71530.0,Jonathan Mostow
71535.0,Ruben Fleischer
71550.0,Brett Simon
71579.0,Lone Scherfig
71619.0,Anne Fontaine
71640.0,Anders Østergaard
71668.0,Peter Billingsley
71732.0,Glenn McQuaid
71745.0,Spike Jonze
71810.0,Peter MacDonald
71823.0,Fatih Akin
71838.0,F. Gary Gray
71867.0,Felix van Groeningen
71899.0,Adam Elliot
71902.0,David Mackenzie
71910.0,Scott Mann
71970.0,David Butler
71999.0,Yakov Protazanov
72011.0,Jason Reitman
72104.0,Christoph Lauenstein
72129.0,Kevin Greutert
72142.0,Sion Sono
72165.0,Paul Weitz
72167.0,Brad Davis
72171.0,Scott Sanders
72178.0,Kwang-Hyun Park
72224.0,Jared Hess
72226.0,Wes Anderson
72294.0,Robert Zemeckis
72308.0,Edward James Olmos
72330.0,Rebecca Miller
72356.0,Peter Sohn
72378.0,Roland Emmerich
72395.0,Lee Daniels
72405.0,Werner Herzog
72407.0,Chris Weitz
72424.0,Bob Misiorowski
72479.0,Oren Moverman
72489.0,James McTeigue
72554.0,Daniel Monzón
72591.0,Dean Semler
72601.0,Roy Burdine
72603.0,David Soren
72605.0,Jim Sheridan
72624.0,Lenny Abrahamson
72641.0,John Lee Hancock
72692.0,Alex Mann
72694.0,Jonas Pate
72696.0,Walt Becker
72701.0,Jorge Blanco
72714.0,Shaun Monson
72720.0,Tom Ford
72731.0,Peter Jackson
72733.0,Clint Eastwood
72737.0,Ron Clements
72874.0,Frédéric Forestier
72919.0,Marc Lawrence
72921.0,J. Searle Dawley
72998.0,James Cameron
73015.0,Nancy Meyers
73017.0,Guy Ritchie
73023.0,Scott Cooper
73042.0,Betty Thomas
73106.0,John Putch
73160.0,David DeCoteau
73211.0,Bruce McDonald
73266.0,Miguel Arteta
73268.0,Michael Spierig
73290.0,Lasse Hallström
73319.0,Anand Tucker
73321.0,Albert Hughes
73323.0,Daniel Alfredson
73344.0,Jacques Audiard
73386.0,James DeMonaco
73431.0,Peter Hewitt
73488.0,Chris Nahon
73499.0,Michael Vejar
73501.0,Armand Lohikoski
73515.0,Brian Hecker
73569.0,Jackie Chan
73676.0,Benny Chan
73681.0,Radu Mihaileanu
73741.0,Isaac Florentine
73804.0,Frédéric Forestier
73808.0,Na Hong-jin
73822.0,Mike Leigh
73854.0,Larry Roemer
73858.0,Ron Oliver
73876.0,Isaac Florentine
73881.0,Rajkumar Hirani
73929.0,Scott Stewart
74075.0,Bo Zenga
74089.0,Vincent J. Donehue
74095.0,Yoshiaki Kawajiri
74154.0,Mark Steven Johnson
74226.0,Víctor Erice
74228.0,Christopher Smith
74275.0,Glenn Ficarra
74324.0,Mick Jackson
74342.0,David Miller
74370.0,Ti West
74450.0,Garry Marshall
74452.0,Joe Johnston
74458.0,Martin Scorsese
74508.0,Adrian Shergold
74510.0,Daniel Alfredson
74530.0,Chris Columbus
74532.0,Kevin Smith
74545.0,Roman Polanski
74553.0,Tomm Moore
74580.0,Brian Levant
74624.0,Alejandro Amenábar
74647.0,Katherine Dieckmann
74668.0,Patrick Alessandrin
74677.0,Andy Bichlbaum
74683.0,Steve Barron
74685.0,Breck Eisner
74688.0,Lasse Hallström
74696.0,Lixin Fan
74698.0,Michael Lembeck
74727.0,Aleksandr Seryy
74750.0,Jaume Balagueró
74754.0,Tommy Wiseau
74789.0,Tim Burton
74791.0,Stéphane Aubier
74795.0,Paul Greengrass
74851.0,Pierre Morel
74868.0,Oliver Parker
74916.0,Noah Baumbach
74946.0,Jim Field Smith
74948.0,Daniel Barber
75341.0,Allen Coulter
75389.0,J.T. Petty
75395.0,Adam Green
75416.0,Jack Sholder
75446.0,Paul Morrison
75803.0,Rick Famuyiwa
75805.0,Andy Tennant
75813.0,Tim Blake Nelson
75816.0,Sebastian Gutierrez
75947.0,Paolo Cavara
75985.0,Miguel Sapochnik
76030.0,Christian Alvart
76054.0,Jacques Perrin
76060.0,Kevin Heffernan
76077.0,Steve Pink
76091.0,Bong Joon Ho
76093.0,Dean DeBlois
76143.0,Wolfgang Murnberger
76173.0,Jean-Pierre Jeunet
76175.0,Louis Leterrier
76251.0,Matthew Vaughn
76293.0,Shawn Levy
76301.0,Saul Blinkoff
76738.0,Joonas Berghäll
76743.0,Javier Fesser
76751.0,Kevin Booth
76763.0,Floria Sigismondi
77191.0,Neil LaBute
77201.0,Nicolas Winding Refn
77206.0,Thor Freudenthal
77233.0,Brett Harvey
77266.0,Steve Jacobs
77364.0,Sylvain White
77414.0,Julie Anne Robinson
77421.0,Jay Duplass
77427.0,Tom Six
77455.0,Banksy
77561.0,Jon Favreau
77667.0,Jorma Taccone
77688.0,Coline Serreau
77709.0,Mamoru Oshii
77795.0,Ivan Engler
77798.0,Samuel Bayer
77800.0,Christopher Morris
77841.0,Oliver Parker
77846.0,William Friedkin
77866.0,Ridley Scott
77881.0,Aku Louhimies
77893.0,Gareth Evans
77931.0,Cory McAbee
78034.0,Ricky Gervais
78039.0,Derek Cianfrance
78041.0,Robert Luketic
78088.0,Rodrigo Cortés
78103.0,Roger Spottiswoode
78105.0,Mike Newell
78116.0,Nicole Holofcener
78142.0,Giuseppe Tornatore
78160.0,Dominic Brigstocke
78174.0,Michael Patrick King
78209.0,Nicholas Stoller
78218.0,Gregor Jordan
78264.0,Alan Poul
78266.0,Vincenzo Natali
78316.0,Gary Winick
78349.0,Stuart Hazeldine
78467.0,Jimmy Hayward
78469.0,Joe Carnahan
78499.0,Lee Unkrich
78544.0,Dominic Brigstocke
78574.0,Debra Granik
78620.0,Sydney Pollack
78626.0,Bong Joon Ho
78637.0,Mike Mitchell
78703.0,Jac Schaeffer
78746.0,Michael Paul Stephenson
78772.0,David Slade
78836.0,Gaspar Noé
78893.0,M. Night Shyamalan
78959.0,Pete Travis
79006.0,Edith Becker
79008.0,Trey Parker
79057.0,Nimród Antal
79073.0,Tom DiCillo
79091.0,Pierre Coffin
79132.0,Christopher Nolan
79134.0,Dennis Dugan
79139.0,Jon Turteltaub
79185.0,James Mangold
79224.0,Harald Zwart
79242.0,Lisa Cholodenko
79251.0,Srdjan Spasojevic
79259.0,Lisa Barros D'Sa
79274.0,Brandon Vietti
79293.0,Phillip Noyce
79299.0,Anthony Minghella
79333.0,Eldar Ryazanov
79357.0,Jaco Van Dormael
79428.0,Jay Roach
79501.0,Takashi Miike
79536.0,Aleksi Mäkelä
79553.0,Wilson Yip
79572.0,Elizabeth Allen Rosenbaum
79590.0,Bart Freundlich
79592.0,Adam McKay
79677.0,Jeff Zimbalist
79684.0,Kieran Mulroney
79695.0,Sylvester Stallone
79702.0,Edgar Wright
79798.0,Xavier Dolan
79868.0,Philip Ridley
79879.0,Alexandre Aja
79895.0,Luc Besson
79897.0,Aaron Schneider
79946.0,Derrick Borte
80083.0,Daisuke Nishio
80094.0,Daniel Stamm
80124.0,Sergey Bodrov
80126.0,Anton Corbijn
80139.0,Jeff Tremaine
80162.0,Yannick Dahan
80166.0,Josh Gordon
80219.0,Ethan Maniquis
80241.0,Nanette Burstein
80363.0,Paul W.S. Anderson
80454.0,Arto Halonen
80463.0,David Fincher
80478.0,Shohei Imamura
80489.0,Ben Affleck
80549.0,Will Gluck
80551.0,Ryan Murphy
80553.0,Rob Epstein
80572.0,Casey Affleck
80584.0,Ella Lemhagen
80586.0,Rob Reiner
80590.0,Oliver Stone
80615.0,Zack Snyder
80693.0,Anna Boden
80727.0,George Gallo
80748.0,Norman Z. McLeod
80831.0,Matt Reeves
80834.0,Colin Levy
80839.0,Randall Wallace
80846.0,John Erick Dowdle
80858.0,Andy Fickman
80860.0,Greg Berlanti
80862.0,Henry Joost
80864.0,Woody Allen
80880.0,John Curran
80906.0,Charles Ferguson
80917.0,Gareth Edwards
80969.0,Mark Romanek
81018.0,Sylvain Chomet
81087.0,Zoya Akhtar
81132.0,Quentin Dupieux
81156.0,Jeff Tremaine
81158.0,Tim Hetherington
81191.0,Davis Guggenheim
81229.0,Robert Schwentke
81257.0,Susanne Bier
81383.0,Pascal Chaumeil
81417.0,Tod Williams
81456.0,Xavier Dolan
