MOVID,director
41617.0,Barbara Kopple
41627.0,Masaki Kobayashi
41712.0,Shane Meadows
41716.0,Richard Shepard
41724.0,Robert Greenwald
41769.0,Petter Næss
41828.0,Gérard Oury
41863.0,Tommy Lee Jones
41997.0,Steven Spielberg
42002.0,Susan Stroman
42004.0,Duncan Tucker
42007.0,Rob Reiner
42009.0,Adam Shankman
42011.0,Dean Parisot
42013.0,Barry W. Blaustein
42015.0,Lasse Hallström
42018.0,Stephen Frears
42176.0,Karel Kachyna
42191.0,John Lasseter
42285.0,Brian Yuzna
42418.0,Terrence Malick
42422.0,Makoto Shinkai
42556.0,George Pal
42559.0,Kihachi Okamoto
42602.0,Heidi Ewing
42632.0,Park Chan-Wook
42638.0,David Caffrey
42718.0,Pierre Morel
42723.0,Eli Roth
42725.0,Nicholaus Goossen
42728.0,Kevin Reynolds
42730.0,James Gartner
42732.0,Wayne Wang
42734.0,Cory Edwards
42738.0,Len Wiseman
42740.0,Albert Brooks
42761.0,Sean McNamara
42943.0,Hugh Hudson
42946.0,Jackie Chan
43289.0,Takashi Miike
43333.0,Deepa Mehta
43376.0,Marc Rothemund
43396.0,Roger Donaldson
43419.0,Joachim Rønning
43460.0,Michael Winterbottom
43549.0,John Gray
43556.0,Justin Lin
43558.0,John Whitesell
43560.0,Kirk Jones
43677.0,Robert Markowitz
43679.0,James Wong
43684.0,Sanaa Hamri
43708.0,Michel Gondry
43744.0,Ol Parker
43836.0,Shawn Levy
43869.0,Matthew O'Callaghan
43871.0,Richard Loncraine
43904.0,Simon West
43908.0,Hunter Richards
43912.0,Joe Roth
43914.0,Adam Rapp
43917.0,Frank Marshall
43919.0,Aaron Seltzer
43921.0,Wayne Kramer
43928.0,Kurt Wimmer
43930.0,Donald Petrie
43932.0,Jim Sonzero
43936.0,Richard Donner
44004.0,Tom Dey
44020.0,Curt Geda
44022.0,Carlos Saldanha
44189.0,Robert Towne
44191.0,James McTeigue
44193.0,Andy Fickman
44195.0,Jason Reitman
44197.0,Sidney Lumet
44199.0,Spike Lee
44204.0,Gavin Hood
44225.0,Elizabeth Allen Rosenbaum
44238.0,Rodman Flender
44241.0,Brian Trenchard-Smith
44243.0,Brian Trenchard-Smith
44301.0,Aki Kaurismäki
44397.0,Alexandre Aja
44399.0,Brian Robbins
44511.0,Rupert Murray
44555.0,Florian Henckel von Donnersmarck
44597.0,Seijun Suzuki
44613.0,Liz Friedlander
44633.0,Jeff Feuerzeig
44657.0,Robert Bresson
44665.0,Paul McGuigan
44694.0,Pedro Almodóvar
44709.0,Doug Atchison
44719.0,Laís Bodanzky
44731.0,William Brent Bell
44759.0,Michael Caton-Jones
44761.0,Rian Johnson
44773.0,Dave Parker
44777.0,Jake West
44788.0,Kirby Dick
44828.0,James Gunn
44840.0,Dennis Dugan
44849.0,Christian Volckman
44851.0,Dani Levy
44864.0,Nicole Holofcener
44889.0,Andy Fickman
44929.0,Neil Armfield
44931.0,Georg Wilhelm Pabst
44937.0,Jean-Pierre Dardenne
44943.0,James Hanlon
44972.0,David Zucker
44974.0,David Slade
45028.0,Robert Altman
45062.0,Clark Johnson
45074.0,Steve 'Spaz' Williams
45081.0,Christophe Gans
45106.0,Paul Weitz
45175.0,Julian Jarrold
45183.0,Prachya Pinkaew
45186.0,J.J. Abrams
45208.0,Barry Sonnenfeld
45210.0,Paul Greengrass
45221.0,Jessica Bendinger
45361.0,Courtney Solomon
45382.0,David Jacobson
45431.0,Tim Johnson
45440.0,Terry Zwigoff
45442.0,Wolfgang Petersen
45447.0,Ron Howard
45499.0,Brett Ratner
45501.0,Peyton Reed
45503.0,Victor Salva
45517.0,John Lasseter
45635.0,Mary Harron
45648.0,Michael Hoffman
45658.0,Gaby Dellal
45662.0,John Moore
45666.0,Jared Hess
45668.0,Alejandro Agresti
45672.0,Frank Coraci
45720.0,David Frankel
45722.0,Gore Verbinski
45726.0,Anthony Russo
45728.0,Kevin Smith
45730.0,M. Night Shyamalan
45732.0,Ivan Reitman
45880.0,Sofia Coppola
45928.0,Chris Paine
45950.0,Davis Guggenheim
45969.0,Bryan Gordon
46062.0,Kenny Ortega
46105.0,Caveh Zahedi
46231.0,Stephen Woolley
46322.0,Ronny Yu
46335.0,Justin Lin
46337.0,Tim Hill
46347.0,Sam Dunn
46367.0,Howard Franklin
46530.0,Bryan Singer
46559.0,Mat Whitecross
46572.0,Stuart Gordon
46574.0,Billy Kent
46578.0,Jonathan Dayton
46664.0,Carol Reed
46723.0,Alejandro G. Iñárritu
46772.0,Paul Dinello
46850.0,Patrick Creadon
46855.0,Jean-Pierre Melville
46862.0,Federico Fellini
46865.0,Keenen Ivory Wayans
46948.0,Gil Kenan
46965.0,David R. Ellis
46967.0,Woody Allen
46970.0,Adam McKay
46972.0,Shawn Levy
46974.0,Oliver Stone
46976.0,Marc Forster
47044.0,Michael Mann
47099.0,Gabriele Muccino
47122.0,Betty Thomas
47124.0,John A. Davis
47200.0,Mark Neveldine
47202.0,Isabel Coixet
47254.0,Tony Giglio
47261.0,Patrick Stettner
47382.0,Anne Fletcher
47384.0,Peter Hewitt
47404.0,Masaaki Yuasa
47423.0,Ryan Fleck
47446.0,Emmanuel Carrère
47465.0,Terry Gilliam
47491.0,Anders Thomas Jensen
47516.0,Martha Coolidge
47518.0,Steve Pink
47538.0,Enzo Barboni
47566.0,Robert Wise
47610.0,Neil Burger
47629.0,Stephen Frears
47640.0,Jay Chandrasekhar
47644.0,Ericson Core
47646.0,Bryan Barber
47721.0,Albert Lamorisse
47725.0,Luc Besson
47736.0,Alfred J. Goulding
47774.0,Maurizio Nichetti
47793.0,Jay Duplass
47810.0,Neil LaBute
47894.0,Ken Loach
47937.0,Christopher Smith
47950.0,Allen Coulter
47952.0,Renny Harlin
47970.0,Tony Goldwyn
47978.0,Laurie Collyer
47997.0,Mike Judge
47999.0,Heidi Ewing
48001.0,Kim Ki-duk
48032.0,Roberto Benigni
48043.0,Darren Aronofsky
48045.0,Alain Berbérian
48082.0,Michel Gondry
48142.0,Brian De Palma
48150.0,Lucky McKee
48161.0,Phil Joanou
48214.0,Wim Wenders
