MOVID,director
2482.0,Brian Gibson
2483.0,Álex de la Iglesia
2485.0,Robert Iscove
2488.0,Michael Powell
2490.0,Brian Helgeland
2491.0,Mark Tarlov
2492.0,Myles Berkowitz
2493.0,Joseph Vilsmaier
2494.0,James Moll
2495.0,René Laloux
2496.0,Hugh Wilson
2497.0,Luis Mandoki
2498.0,Donald Petrie
2500.0,Darren Stein
2501.0,Joe Johnston
2502.0,Mike Judge
2503.0,Samira Makhmalbaf
2504.0,Risa Bramon Garcia
2505.0,Joel Schumacher
2506.0,Garry Marshall
2511.0,Robert Altman
2512.0,Shohei Imamura
2513.0,Mary Lambert
2514.0,Mary Lambert
2515.0,David Price
2516.0,James D.R. Hickox
2517.0,John Carpenter
2518.0,Ron Howard
2520.0,George Seaton
2521.0,Jack Smight
2522.0,Jerry Jameson
2523.0,James Goldstone
2524.0,John Guillermin
2525.0,Lewis Teague
2526.0,Ronald Neame
2527.0,Michael Crichton
2528.0,Michael Anderson
2529.0,Franklin J. Schaffner
2530.0,Ted Post
2531.0,J. Lee Thompson
2532.0,J. Lee Thompson
2533.0,Don Taylor
2534.0,Corey Allen
2535.0,Mark Robson
2537.0,Irwin Allen
2538.0,Matthew Diamond
2539.0,Harold Ramis
2540.0,James Foley
2541.0,Roger Kumble
2542.0,Guy Ritchie
2544.0,Benoît Jacquot
2546.0,Ulu Grosbard
2548.0,Katt Shea
2549.0,Chris Roberts
2550.0,Robert Wise
2551.0,David Cronenberg
2552.0,Bob Balaban
2553.0,Wolf Rilla
2554.0,Anton Leader
2555.0,Bob Clark
2557.0,Gaspar Noé
2558.0,Bronwen Hughes
2559.0,Richard Rich
2560.0,Antonia Bird
2561.0,Clint Eastwood
2563.0,Marshall Herskovitz
2565.0,Walter Lang
2566.0,Maurice Joyce
2567.0,Ron Howard
2568.0,Scott Silver
2570.0,Tony Goldwyn
2571.0,Lana Wachowski
2572.0,Gil Junger
2573.0,Carlos Saura
2574.0,Sam Weisman
2575.0,Erick Zonca
2577.0,Philip Saville
2579.0,Christopher Nolan
2580.0,Doug Liman
2581.0,Raja Gosnell
2582.0,Ringo Lam
2583.0,Robert Altman
2585.0,Julio Medem
2586.0,Roland Joffé
2587.0,Ted Demme
2589.0,George Haas
2590.0,Gillies MacKinnon
2593.0,Roberto Benigni
2594.0,Alejandro Amenábar
2596.0,James Merendino
2597.0,Jeff Pollack
2598.0,Mike Newell
2599.0,Alexander Payne
2600.0,David Cronenberg
2605.0,Jon Amiel
2606.0,Rodman Flender
2607.0,Simon Shore
2609.0,Tian-Ming Wu
2611.0,David Mamet
2612.0,Michael Curtiz
2613.0,Thom Eberhardt
2614.0,Jim Wynorski
2615.0,Jonathan R. Betuel
2616.0,Warren Beatty
2617.0,Stephen Sommers
2618.0,Rob Sitch
2620.0,Paul Quinn
2622.0,Michael Hoffman
2623.0,David Raynr
2624.0,Hirokazu Koreeda
2625.0,Daniel Lee
2628.0,George Lucas
2629.0,Peter Ho-Sun Chan
2630.0,Bernardo Bertolucci
2632.0,Wojciech Has
2633.0,Karl Freund
2634.0,Terence Fisher
2639.0,Frank Perry
2640.0,Richard Donner
2641.0,Richard Lester
2642.0,Richard Lester
2643.0,Sidney J. Furie
2644.0,Tod Browning
2648.0,James Whale
2651.0,Roy William Neill
2652.0,Terence Fisher
2654.0,George Waggner
2655.0,Philippe Mora
2656.0,Jack Arnold
2657.0,Jim Sharman
2659.0,Malcolm Leo
2660.0,Christian Nyby
2661.0,Jack Arnold
2662.0,Byron Haskin
2664.0,Don Siegel
2665.0,Fred F. Sears
2668.0,Wes Craven
2669.0,Lewis Milestone
2670.0,Robert Wise
2671.0,Roger Michell
2672.0,Josef Rusnak
2674.0,Mike Figgis
2676.0,Jon Turteltaub
2677.0,Wim Wenders
2681.0,Robert Meyer Burnett
2682.0,John Sayles
2683.0,Jay Roach
2686.0,François Girard
2687.0,Chris Buck
2688.0,Simon West
2690.0,Oliver Parker
2691.0,Giuseppe Tornatore
2692.0,Tom Tykwer
2693.0,Roger Nygard
2694.0,Dennis Dugan
2695.0,Rowan Woods
2696.0,Francis Veber
2697.0,Udayan Prasad
2698.0,John Tatoulis
2699.0,Frank Marshall
2700.0,Trey Parker
2701.0,Barry Sonnenfeld
2702.0,Spike Lee
2706.0,Paul Weitz
2707.0,Mark Pellington
2708.0,Éric Rohmer
2709.0,Tim Hill
2710.0,Daniel Myrick
2712.0,Stanley Kubrick
2713.0,Steve Miner
2716.0,Ivan Reitman
2717.0,Ivan Reitman
2718.0,Michael Patrick Jann
2719.0,Jan de Bont
2720.0,David Kellogg
2722.0,Renny Harlin
2723.0,Kinka Usher
2724.0,Garry Marshall
2725.0,Michael Polish
2726.0,Stanley Kubrick
2727.0,Stanley Kubrick
2728.0,Stanley Kubrick
2729.0,Stanley Kubrick
2730.0,Stanley Kubrick
2731.0,François Truffaut
2732.0,François Truffaut
2733.0,Ken Kwapis
2734.0,Peter Weir
2735.0,Michael Ritchie
2736.0,Gene Saks
2737.0,Peter R. Hunt
2738.0,Bruce Beresford
2739.0,Steven Spielberg
2740.0,Stephen Carpenter
2741.0,Richard Pearce
2742.0,Bertrand Blier
2743.0,Jerrold Freedman
2744.0,Franco Zeffirelli
2745.0,Roland Joffé
2746.0,Frank Oz
2747.0,Roger Corman
2748.0,Gary Nelson
2749.0,Sidney Lumet
2750.0,Woody Allen
2751.0,Bob Clark
2752.0,Arthur Hiller
2754.0,Jeffrey Delman
2757.0,Graeme Clifford
2759.0,Andrew Fleming
2761.0,Brad Bird
2762.0,M. Night Shyamalan
2763.0,John McTiernan
2764.0,Norman Jewison
2765.0,Paul McGuigan
2766.0,Tod Williams
2769.0,James Gray
2770.0,Frank Oz
2771.0,Jonathan Kaplan
2772.0,Adam Rifkin
2774.0,Anne Wheeler
2775.0,Ana Kokkinos
2779.0,Warren Beatty
2782.0,Roger Corman
2784.0,Roger Corman
2786.0,Gene Wilder
2787.0,Lewis Teague
2788.0,Ian MacNaughton
2789.0,Don Taylor
2790.0,Graham Baker
2791.0,Jim Abrahams
2792.0,Ken Finkleman
2793.0,Anthony Waller
2794.0,Amy Heckerling
2795.0,Harold Ramis
2796.0,George Roy Hill
2797.0,Penny Marshall
2798.0,Dennis Dugan
2799.0,Brian Levant
2800.0,Masami Hata
2801.0,Gillian Armstrong
2802.0,Robert Towne
2803.0,Alan J. Pakula
2804.0,Bob Clark
2805.0,Kelly Makin
2806.0,Kevin Williamson
2807.0,Mic Rodgers
2808.0,Roland Emmerich
2810.0,Satoshi Kon
2812.0,Michael Rymer
2813.0,Chuck Workman
2815.0,Sidney J. Furie
2816.0,Sidney J. Furie
2817.0,John Glen
2818.0,Sidney J. Furie
2819.0,Sydney Pollack
2820.0,Bill Colleran
2822.0,John McTiernan
2824.0,Nanette Burstein
2826.0,John McTiernan
2827.0,Rand Ravich
2828.0,Hugh Wilson
2829.0,Albert Brooks
2835.0,Hugh Johnson
2836.0,Michael Corrente
2837.0,Rose Troche
2839.0,Ziad Doueiri
2840.0,Rupert Wainwright
2841.0,David Koepp
2843.0,Emir Kusturica
2844.0,Hampton Fancher
2846.0,Masanori Hata
2847.0,Howard Hawks
2848.0,Orson Welles
2851.0,Stanley Donen
2852.0,Norman Jewison
2856.0,William Castle
2857.0,George Dunning
2858.0,Sam Mendes
2859.0,Jonathan Demme
2860.0,Les Mayfield
2861.0,Sam Raimi
2862.0,Tinto Brass
2863.0,Richard Lester
2865.0,Allison Anders
2866.0,Steve Rash
2867.0,Tom Holland
2868.0,Tommy Lee Wallace
2870.0,Gene Saks
2871.0,John Boorman
2872.0,John Boorman
2874.0,George Abbott
2875.0,Jon Amiel
2876.0,Don Bluth
2877.0,Ken Russell
2878.0,Tom DeSimone
2879.0,Jackie Chan
2880.0,Jackie Chan
2881.0,Bruce Beresford
2882.0,Peter Kassovitz
2883.0,Lawrence Kasdan
2884.0,Bruce McCulloch
2885.0,Audrey Wells
2886.0,Gary Halvorson
2887.0,Kevin Alyn Elders
2888.0,John Schultz
2889.0,Jay Roach
2890.0,David O. Russell
2891.0,Mark Illsley
2892.0,Abel Ferrara
2893.0,Jake Scott
2894.0,Catherine Breillat
2896.0,Edward Dmytryk
2897.0,Federico Fellini
2898.0,George A. Romero
2899.0,Dave Fleischer
2900.0,George A. Romero
2901.0,Don Coscarelli
2902.0,Richard Franklin
2903.0,Anthony Perkins
2905.0,Akira Kurosawa
2906.0,Sydney Pollack
2907.0,Bruce McCulloch
2908.0,Kimberly Peirce
2912.0,Steven Soderbergh
2915.0,Paul Brickman
2916.0,Paul Verhoeven
2917.0,Lawrence Kasdan
2918.0,John Hughes
2919.0,Peter Weir
2921.0,Clint Eastwood
2922.0,Ted Post
2924.0,Woo-Ping Yuen
2925.0,Bernardo Bertolucci
2926.0,John Waters
2927.0,David Lean
2928.0,John Byrum
2929.0,Warren Beatty
2930.0,Freida Lee Mock
2931.0,Emir Kusturica
2932.0,Terrence Malick
2935.0,Preston Sturges
2936.0,Preston Sturges
2937.0,Preston Sturges
2939.0,Henry Hathaway
2940.0,Charles Vidor
2941.0,Joshua Logan
2942.0,Adrian Lyne
2943.0,Régis Wargnier
2944.0,Robert Aldrich
2946.0,Richard Lester
2947.0,Guy Hamilton
2948.0,Terence Young
2949.0,Terence Young
2950.0,Randal Kleiser
2951.0,Sergio Leone
2952.0,Paul Thomas Anderson
2953.0,Chris Columbus
2956.0,Ridley Scott
2959.0,David Fincher
2961.0,Rob Reiner
2962.0,David Evans
2964.0,Harmony Korine
2965.0,Robert Marcarelli
2966.0,David Lynch
2967.0,Mervyn LeRoy
2968.0,Terry Gilliam
2969.0,Claude Lelouch
2970.0,Werner Herzog
2971.0,Bob Fosse
2972.0,Yimou Zhang
2973.0,Woody Allen
2974.0,Louis Morneau
2975.0,Malcolm D. Lee
2976.0,Martin Scorsese
2977.0,Antonio Banderas
2978.0,Damon Santostefano
2979.0,Michael Cristofer
2982.0,William Friedkin
2983.0,Sidney J. Furie
2984.0,Bruce Brown
2985.0,Paul Verhoeven
2986.0,Irvin Kershner
2987.0,Robert Zemeckis
2988.0,Jonathan Demme
2989.0,John Glen
2990.0,John Glen
2991.0,Guy Hamilton
2992.0,George Pavlou
2993.0,Terence Young
2995.0,William Malone
2996.0,Wes Craven
2997.0,Spike Jonze
3000.0,Hayao Miyazaki
3002.0,Werner Herzog
3003.0,Radu Mihaileanu
3004.0,Gary Sinyor
3005.0,Phillip Noyce
3006.0,Michael Mann
3007.0,Chris Smith
3008.0,Don McKellar
3010.0,Jean-Pierre Dardenne
3011.0,Sydney Pollack
3013.0,Brian Yuzna
3014.0,Oz Scott
3015.0,Michael Crichton
3016.0,George A. Romero
3017.0,Michael Gornick
3018.0,Stuart Gordon
3019.0,Gus Van Sant
3020.0,Joel Schumacher
3021.0,Tobe Hooper
3022.0,Clyde Bruckman
3024.0,Joe Dante
3028.0,Franco Zeffirelli
3029.0,Bruce Malmuth
3030.0,Akira Kurosawa
3031.0,Bob Logan
3032.0,Boris Sagal
3033.0,Mel Brooks
3034.0,Wolfgang Reitherman
3035.0,John Ford
3036.0,Jean-Jacques Annaud
3037.0,Arthur Penn
3038.0,Elia Kazan
3039.0,John Landis
