MOVID,plot
2384.0,"Babe, fresh from his victory in the sheepherding contest, returns to Farmer Hoggett's farm, but after Farmer Hoggett is injured and unable to work, Babe has to go to the big city to save the farm."
2385.0,Pregnant Sally unknowingly falls for the stepson of the deceased father of her baby and has to deal with his homicidal family.
2387.0,A prostitute is killed during a bachelor party and the attendees turn on each other as the wedding approaches.
2388.0,Francesco inherits an old palace from a Turkish aunt and moves to Istanbul to renovate it.
2389.0,"A young female embezzler arrives at the Bates Motel, which has terrible secrets of its own."
2390.0,"A shy reclusive lady is convinced by an invisible entity to sing. Subsequently, she finds herself noticed by a sleazy talent agent and her talent being showcased on-stage. She also meets a kind but nervous man who becomes her best friend."
2391.0,"Three blue-collar acquaintances come across millions of dollars in lost cash and make a plan to keep their find from the authorities, but it isn't long before complications and mistrust weave their way into the plan."
2392.0,"A father who can't keep his promises dies in a car accident. One year later, he returns as a snowman who has the final chance to put things right with his son before he is gone forever."
2393.0,"When the crew of the Enterprise learn of a Federation conspiracy against the inhabitants of a unique planet, Captain Picard begins an open rebellion."
2394.0,Egyptian Prince Moses learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people.
2395.0,"A teenager at Rushmore Academy falls for a much older teacher and befriends a middle-aged industrialist. Later, he finds out that his love interest and his friend are having an affair, which prompts him to begin a vendetta."
2396.0,"The world's greatest ever playwright, William Shakespeare, is young, out of ideas and short of cash, but meets his ideal woman and is inspired to write one of his most famous plays."
2398.0,"After a divorced New York mother hires a nice old man to play Santa Claus at Macy's, she is startled by his claim to be the genuine article. When his sanity is questioned, a lawyer defends him in court by arguing that he's not mistaken."
2399.0,The legend of Santa Claus is put in jeopardy when an unscrupulous toy manufacturer attempts to take over Christmas.
2400.0,"A farm girl nurses a wounded reindeer she believes is one of Santa's, hoping to bring it back to health in time for Christmas. Her holiday spirit inspires those around her, something her disheartened father is having trouble understanding."
2401.0,A mysterious preacher (Clint Eastwood) protects a humble prospector village from a greedy mining company trying to encroach on their land.
2402.0,Rambo returns to the jungles of Vietnam on a mission to infiltrate an enemy base-camp and rescue the American POWs still held captive there.
2403.0,A veteran Green Beret is forced by a cruel Sheriff and his deputies to flee into the mountains and wage an escalating one-man war against his pursuers.
2404.0,Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.
2405.0,"When Joan Wilder is abducted while on a trip along the Nile, her boyfriend, Jack Colton, and pal Ralph rush to rescue her and retrieve a fabled jewel."
2406.0,"A mousy romance novelist sets off for Colombia to ransom her kidnapped sister, and soon finds herself in the middle of a dangerous adventure hunting for treasure with a mercenary rogue."
2407.0,"When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor."
2408.0,"The seniors return to Earth to visit their relatives. Will they all decide to go back to the planet where no one grows old, or will they be tempted to stay back on Earth?"
2409.0,"Rocky struggles in family life after his bout with Apollo Creed, while the embarrassed champ insistently goads him to accept a challenge for a rematch."
2410.0,"After winning the ultimate title and being the world champion, Rocky falls into a hole and finds himself picked up by a former enemy."
2411.0,"Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union."
2412.0,"Reluctantly retired from fighting, Rocky takes charge of Mickey's gym and agrees to train a young protégé who's hungry for success."
2413.0,"Six guests are anonymously invited to a strange mansion for dinner, but after their host is killed, they must cooperate with the staff to identify the murderer as the bodies pile up."
2414.0,"When assorted people start having inexplicable delusions that lead to their deaths, a teenage Sherlock Holmes decides to investigate."
2415.0,"Young love may endure in your heart and one day re-ignite, but reality may soon dowse the flames."
2416.0,"To help his discouraged son get through college, a funloving and obnoxious rich businessman decides to enter the school as a student himself."
2417.0,"She's a magazine writer who gives up her career for love and family. He's a playboy newspaper columnist who can't quite give up his old tricks. And if that combination doesn't give a relationship Heartburn, nothing will."
2418.0,A successful advertising executive finds his freewheeling life crashing to a halt when his parents end their longtime marriage.
2419.0,A woman takes revenge on the man who invades her home and tries to rape her.
2420.0,A martial arts master agrees to teach karate to a bullied teenager.
2421.0,"Daniel accompanies his mentor, Mr. Miyagi, to Miyagi's childhood home in Okinawa. Miyagi visits his dying father and confronts his old rival, while Daniel falls in love and inadvertently makes a new rival of his own."
2422.0,"Ostracised villain John Kreese attempts to gain revenge on Daniel and Miyagi, with the help of a Vietnam War comrade, the wealthy owner of a toxic waste disposal business."
2423.0,The Griswold family's plans for a big family Christmas predictably turn into a big disaster.
2424.0,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet both blissfully unaware that he's trying to put her out of business."
2425.0,"The real-life story of Dublin folk hero and criminal Martin Cahill, who pulled off two daring robberies in Ireland with his team, but attracted unwanted attention from the police, the I.R.A., the U.V.F., and members of his own team."
2427.0,"Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War."
2428.0,"When Casey Connor, Herrington High School's newspaper photographer, witnesses the murder of a nurse and sees her alive again, he decides to investigate the bizarre happenings."
2429.0,"A legendary fifteen-foot tall mountain gorilla named Joe is taken to an animal sanctuary in California by zoologist Gregg O'Hara (Bill Paxton) and Jill Young (Charlize Theron), with whom he grew up. Poacher Strasser (Rade Serbedzija) returns from the past to seek vengeance on Joe."
2430.0,A young woman who has raised a giant gorilla from an infant brings him to Hollywood years later seeking her fortune.
2431.0,"The true story of a heroic man, Hunter ""Patch"" Adams, determined to become a medical doctor because he enjoys helping people. He ventured where no doctor had ventured before, using humour and pathos."
2432.0,"A terminally-ill woman must deal with her ex-husband's new lover, who will be their children's stepmother."
2433.0,"A tenacious lawyer takes on a case involving a major company responsible for causing several people to be diagnosed with leukemia due to the town's water supply being contaminated, at the risk of bankrupting his firm and career."
2435.0,Hollywood movers and shakers dissect their own personal lives when everything seems to clash together.
2436.0,An orphaned Italian boy is raised amongst a circle of British and American women living in Mussolini's Italy before and during World War II.
2439.0,A deeply troubled small-town cop investigates a suspicious hunting death while other events jeopardize his sanity.
2442.0,"The tragic story of world renowned classic cellist Jacqueline du Pré, as told from the point of view of her sister, flautist Hilary du Pré-Finzi."
2443.0,Eleven articulate people work through affairs of the heart in Los Angeles.
2445.0,A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.
2446.0,"A suburban housewife learns that she has a dreamworld connection to a serial murderer, and must stop him from killing again."
2447.0,A back-up quarterback is chosen to lead a Texas football team to victory after the star quarterback is injured.
2448.0,"After outrunning a typhoon at sea, a strong-willed tugboat navigator and her crew discover a high-tech alien life form that's taken control of a Russian research vessel and aims to destroy on a massive scale."
2450.0,A sarcastic humanoid duck is pulled from his homeworld to Earth where he must stop an alien invasion with the help of a nerdy scientist and a struggling female rock singer.
2451.0,"Kids, left home alone, accidentally unleash a horde of malevolent demons from a mysterious hole in their suburban backyard."
2453.0,"An autistic boy who dreams of flying touches everyone he meets, including a new family who has moved in after their father dies."
2454.0,A scientist has a horrific accident when he tries to use his newly invented teleportation device.
2455.0,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.
2456.0,"The almost-human son of ""Brundlefly"" searches for a cure to his mutated genes while being monitored by a nefarious corporation that wishes to continue his father's experiments."
2457.0,Two street-wise Chicago cops have to shake off some rust after returning from a Key West vacation to pursue a drug dealer who nearly killed them in the past.
2458.0,A fired cop and useless lawyer sign up as security guards and find they've joined a corrupt union.
2459.0,"Five friends head out to rural Texas to visit the grave of a grandfather. On the way they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw."
2460.0,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.
2462.0,"A group of teenagers get into a car crash in the Texas woods on prom night, and then wander into an old farmhouse that is home to Leatherface (Robert Jacks) and his insane family of cannibalistic psychopaths."
2463.0,"A couple, cheated by a vile businessman, kidnap his wife in retaliation, without knowing that their enemy is delighted they did."
2465.0,"After his friend is killed by her abusive father, the new kid in town attempts to save her by implanting a robotic microchip into her brain."
2467.0,An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.
2468.0,An American computer wiz who works at a New York bank is suddenly thrust into the world of international espionage after she inadvertently receives a coded message from a British spy.
2469.0,"Peggy Sue faints at a high school reunion. When she wakes up, she finds herself in her own past, just before she finished school."
2470.0,An American reporter goes to the Australian outback to meet an eccentric crocodile poacher and invites him to New York City.
2471.0,Australian outback expert protects his New York love from gangsters who've followed her down under.
2472.0,Two elderly gangsters are released from prison only to find they have trouble fitting in as old men who still take no guff from anyone.
2473.0,"To achieve his dream of attending Harvard, a pampered teen poses as a young black man to receive a full scholarship."
2474.0,"Fast Eddie Felson teaches a cocky but immensely talented protégé the ropes of pool hustling, which in turn inspires him to make an unlikely comeback."
2475.0,A secret fling between a man and his mistress leads to blackmail and murder.
2476.0,"Hard-nosed, hard-living Marine Gunnery Sergeant Tom Highway (Clint Eastwood) clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude."
2477.0,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache hoard of gold.
2478.0,"Three actors accept an invitation to a Mexican village to perform their onscreen bandit fighter roles, unaware that it is the real thing."
2481.0,"Two thirtysomethings, unemployed former alcoholic Joe and community health worker Sarah, start a romantic relationship in the one of the toughest Glasgow neighbourhoods.::Anonymous"
2482.0,"Fame, fortune and fornication drove the British rock band in the '70s until a divine end. 20 years later, Strange Fruit reunites and goes on a tour with ups and downs on the continent."
2483.0,"Bent on committing as many sins as possible to avert the birth of the beast, a Catholic priest teams up with a Black Metal aficionado and an Italian connoisseur of the occult. Now, he must become an unrelenting sinner. Is there still hope?"
2485.0,A high school jock makes a bet that he can turn an unattractive girl into the school's prom queen.
2488.0,"A young man murders women, using a movie camera to film their dying expressions of terror."
2490.0,"After a successful heist, Porter is left for dead. Once he recovers, he seeks vengeance and wants his share of the money."
2491.0,"A magical crab works wonders for a terrible chef's culinary skills, leading her towards the man of her dreams."
2492.0,A documentary type film about the dates Myles has gone on as he tries to find out how to find love in the future.
2493.0,"The film chronicles the rise and fall of Germany's most famous a capella group, the Comedian Harmonists, in 1930s Germany."
2494.0,"In late 1944, even as they faced imminent defeat, the Nazis expended enormous resources to kill or deport over 425,000 Jews during the ""cleansing"" of Hungary. This Oscar-winning documentary, executive produced by Steven Spielberg, focuses on the plight of five Hungarian Jews who survived imprisonment in Auschwitz. Though these survivors recount the horrors they witnessed and endured as a result of the Nazis' ""Final Solution,"" their individual triumphs are a testament to hope and humanity.::Jwelch5742"
2495.0,"On a faraway planet where blue giants rule, oppressed humanoids rebel against their machine-like leaders."
2496.0,A naive man comes out into the world after spending 35 years in a nuclear fallout shelter.
2497.0,"A woman discovers a tragic love letter in a bottle on a beach, and is determined to track down its author."
2498.0,A Martian lands on Earth and makes friends with a reporter.
2500.0,Three of the most popular girls at Reagan High accidentally kill the prom queen with a jawbreaker when a kidnapping goes horribly wrong.
2501.0,"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes."
2502.0,Three company workers who hate their jobs decide to rebel against their greedy boss.
2503.0,"After twelve years of imprisonment by their own parents, two sisters are finally released by social workers to face the outside world for the first time."
2504.0,"A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses."
2505.0,"A private investigator is hired to discover if a ""snuff film"" is authentic or not."
2506.0,A mentally challenged young woman seeks independence by obtaining her own apartment and attending college while her family plans her sister's wedding.
2511.0,"Private investigator Philip Marlowe helps a friend out of a jam, but in doing so gets implicated in his wife's murder."
2512.0,"In a poor 19th century rural Japanese village, everyone who reaches the age of 70 has to climb a nearby mountain to die. An old woman is getting close to the cut-off age, and we follow her last days with her family."
2513.0,"After tragedy strikes, a grieving father discovers an ancient burial ground behind his home with the power to raise the dead."
2514.0,"A teenage boy and his father move to his recently-deceased mother's hometown, where they encounter the ancient Native American cemetery with the power to raise the dead."
2515.0,"A journalist and his son travel to Nebraska to investigate the mysterious town of Gatlin where, unbeknownst to them, a murderous cult of children are still waiting in the corn fields."
2516.0,"Two brothers connected to the murderous children's cult of Gatlin, Nebraska are taken to Chicago by an adoptive couple."
2517.0,A nerdish boy buys a strange car with an evil mind of its own and his nature starts to change to reflect it.
2518.0,"A morgue attendant is talked into running a brothel at his workplace after a deceased pimp is sent there. However, the pimp's killers don't look too kindly on this new 'business', nor does the morgue's owner."
2520.0,"A bomber on board an airplane, an airport almost closed by snow, and various personal problems of the people involved."
2521.0,"A 747 in flight collides with a small plane, and is rendered pilotless. Somehow the control tower must get a pilot aboard so the jet can land."
2522.0,"Art thieves hijack a 747, hit fog and crash into the ocean, trapping them and the passengers under one hundred feet of water."
2523.0,A blackmailer threatens to sabotage roller coasters at various American amusement parks if he isn't paid a huge ransom.
2524.0,"At the opening party of a colossal, but poorly constructed, office building, a massive fire breaks out that threatens to destroy the tower and everyone in it."
2525.0,"A baby alligator is flushed down a Chicago toilet and survives by eating discarded laboratory rats injected with growth hormones. The small reptile grows gigantic, escapes the city sewers, and goes on a rampage."
2526.0,The U.S. must join forces with the U.S.S.R. in order to destroy a gigantic asteroid heading straight for Earth.
2527.0,"A robot malfunction creates havoc and terror for unsuspecting vacationers at a futuristic, adult-themed amusement park."
2528.0,A police officer in the future uncovers the deadly secret behind a society that worships youth.
2529.0,"An astronaut crew crash-lands on a planet in the distant future where intelligent talking apes are the dominant species, and humans are the oppressed and enslaved."
2530.0,The sole survivor of an interplanetary rescue mission searches for the only survivor of the previous expedition. He discovers a planet ruled by apes and an underground city run by telepathic humans.
2531.0,"Ten years after a worldwide series of ape revolutions and a brutal nuclear war among humans, Caesar must protect survivors of both species from an insidious human cult and a militant ape faction alike."
2532.0,"In a futuristic world that has embraced ape slavery, Caesar, the son of the late simians Cornelius and Zira, surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity."
2533.0,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society, but one man believes them to be a threat to the human race."
2534.0,The vacationers at a winter wonderland struggle to survive after an avalanche of snow crashes into their ski resort. Their holiday then turns into a game of survival.
2535.0,"Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California."
2537.0,"An extension of the previous film, wherein a cache of adventurers return to the overturned ship to seek several fortunes."
2538.0,"A look at Paul Taylor (1930-2018) and his dance company over several months in 1997. Preparation of Taylor's piece, ""Piazzolla Caldera,"" from conception and rehearsals to opening night at City Center, frames the film. The troupe's trip to India falls in the middle. Included are black and white footage of rehearsals, and, in color, interviews with Taylor, his dancers, dance critics and scholars, and those who manage the business side. There is also footage of a younger Taylor dancing and film of the troupe performing a dozen Taylor pieces. His genius, his roots, his method of working with dancers, and his sometimes difficult nature draw the attention of those who comment.::<jhailey@hotmail.com>"
2539.0,A comedy about a psychiatrist whose number one patient is an insecure mob boss.
2540.0,"With the aid from a New York City policeman, a top immigrant cop tries to stop drug-trafficking and corruption by immigrant Chinese Triads, but things get complicated when the Triads try to bribe the policeman."
2541.0,Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.
2542.0,"Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds."
2544.0,"Fashion executive Dominique's obsession for Quentin, a young bisexual hustler, fills her desire for physical love but leaves her taxed emotionally. Twists and turns in the relationship, along with the man's violent and abusive nature, force Dominique to reconcile the conflicts created by her passion. In this quest, Dominique is aided [and sometimes hindered] by friends, clients, and Quentin's former and current acquaintances.::kevin kraynak <kevin@kraynakk.com>"
2546.0,"A film about a family's reaction when Ben, the youngest son is kidnapped and then found nine years later, living in the same town, where his family had just moved."
2548.0,"A horrible massacre strikes up after an outcast teenage girl is taunted by a group of high school jocks, all of them unaware of her cutthroat telekinetic powers."
2549.0,"Blair, a fighter pilot, joins an interstellar war to fight the evil Kilrathi who are trying to destroy the universe."
2550.0,"Hill House has stood for about 90 years and appears haunted: its inhabitants have always met strange, tragic ends. Now Dr. John Markway has assembled a team of people who he thinks will prove whether or not the house is haunted."
2551.0,"Twin gynecologists take full advantage of the fact that nobody can tell them apart, until their relationship begins to deteriorate over a woman."
2552.0,A teenage boy comes back from the dead because he is determined to win the most beautiful girl in school.
2553.0,"In the English village of Midwich, the blonde-haired, glowing-eyed children of uncertain paternity prove to have frightening powers."
2554.0,"Six impossibly intelligent children from all over the world with dangerous psychic powers hide in a church in England after the military tries to experiment on them. Besieged, they warn the military to back off before carnage ensues."
2555.0,"Scientists hold super intelligent talking babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin."
2557.0,A horse meat butcher's life and mind begins to break down as he lashes out against various factions of society while attempting to reconnect with his estranged daughter.
2558.0,A soon-to-be-married man encounters an exciting stranger after his plane suffers an accident on takeoff.
2559.0,"Traveling to the exotic kingdom of Siam, English schoolteacher Anna Leonowens soon discovers that her most difficult challenge is the stubborn, imperious King himself."
2560.0,"In a remote military outpost in the 19th century, Captain John Boyd and his regiment embark on a rescue mission which takes a dark turn when they are ambushed by a sadistic cannibal."
2561.0,Can an over-the-hill journalist uncover the evidence that can prove a death row inmate's innocence just hours before his execution?
2563.0,"A Venetian courtesan becomes a hero to her city, but later becomes the target of an inquisition by the Church for witchcraft."
2565.0,A widow accepts a job as a live-in governess to the King of Siam's children.
2566.0,Doug and his pal Skeeter set out to find the monster of Lucky Duck Lake.
2567.0,A video store clerk agrees to have his life filmed by a camera crew for a television show.
2568.0,"Three problem teens sent to jail are offered a deal to work with an undercover cop, uncover an intricate drug ring and are caught in a deadly set-up. With cops on their trail, they have little time to solve the case and clear their names."
2570.0,The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.
2571.0,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence."
2572.0,"A pretty, popular teenager can't go out on a date until her ill-tempered older sister does."
2573.0,"Mario Suarez is a forty-something tango artist, whose wife Laura has left him. He leaves his apartment and starts preparing a film about tango."
2574.0,The remake of the 1970 Neil Simon comedy follows the adventures of married couple Henry and Nancy Clark as they are vexed by misfortune while in New York City for a job interview.
2575.0,The lives of two dissimilar girls turned out in different ways.
2577.0,"The sudden reappearance of his best friend Toni, after a ten year absence, causes Chris to remember his past, to question some of his lifestyle decisions and to re-evaluate his life and marriage to Marion."
2579.0,A young writer who follows strangers for material meets a thief who takes him under his wing.
2580.0,The aftermath of a drug deal as told from three different points of view.
2581.0,A newspaper reporter enrolls in high school as part of research for a story.
2582.0,"Identical twins are separated at birth, one becoming a streetwise mechanic, and the other an acclaimed classical concert conductor. Finally meeting in adulthood, they each become mistaken for the other and entangled in each other's world."
2583.0,Conflict arises in the small town of Holly Springs when an old woman's death causes a variety of reactions among family and friends.
2585.0,"In cold Lapland Finland, under the eternal midnight sun, two ardent lovers reunite once again after a long period apart, governed by a powerful and eloquent circular motif woven by destiny, faith, and love. Can they deny their destiny?"
2586.0,"Ben and Sandra are hot and provocative lovers, but Sandra is unfortunately married to Ben's younger brother Jake, and soon Jake will find out about Ben.::Anonymous"
2587.0,"In 1932, two strangers are wrongfully convicted and develop a strong friendship in prison that lasts them through the 20th century."
2589.0,"Featuring an all-star cast including Academy Award nominee Robert Downey Jr., Stephen Baldwin, and super model Claudia Schiffer, FRIENDS & LOVERS is a sexy comedy about best friends who pair up in unexpected ways over a memorable weekend."
2590.0,"Unsatisfied with her life in England, young mother Julia relocates to Morocco with her small daughters, Lucy and Bea. Although the family enjoys various adventures, they struggle to make ends meet."
2593.0,"After a series of bizarre actions, Loris is mistaken for a serial killer. Jessica, a policewoman in undercover, will try to induce him to commit a murder."
2594.0,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured."
2596.0,In the early 1980s Stevo and Heroin Bob are the only two dedicated punks in conservative Salt Lake City.
2597.0,"In order to impress his beautiful French neighbor, Dylan Ramsey dognaps her pet pooch so he can return him and become a hero. Unfortunately, things do not work out as planned."
2598.0,"A feud develops between two air traffic controllers: one cocky and determined while the other is restrained and laidback, which inevitably affects their lives."
2599.0,A high school teacher meets his match in an over-achieving student politician.
2600.0,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.
