MOVID,plot
150596.0,"When a crashed spaceship calls upon the Doctor for help, he finds himself recruited into River Song's squad and hurled into a chase across the galaxy."
150604.0,"After failing to locate the legendary Stanley Kubrick, an unstable CIA agent must instead team up with a seedy rock band manager to develop the biggest con of all time-staging the moon landing."
150696.0,"The world""s climate is changing. Instead of showing the worst that can happen, this documentary focuses on the people suggesting solutions and their actions."
150993.0,"Adolfo, a thirty something security guard, is going through a bad patch. Not only his lifetime girlfriend has just to finished with him to be a guy with no ambition but, moreover, he becomes the target of a series of thugs led by Vázquez, a dangerous criminal who has just escaped from jail. Also he discovers that his father has a double identity. He is not a farmer engaged in the production of cold meat - as Adolfo has believed all his life, but Anacleto, a secret agent who is a bit down and the man who locked Vázquez up in jail thirty years ago. Adolfo will have to leave his comfort zone and work with his father, the person that Adolfo get on worse with in the world to survive the revenge of Vazquez and while, between shootouts and chases, trying to get his girlfriend back.::Angelo Olivier"
151311.0,"A dachshund passes from oddball owner to oddball owner, whose radically dysfunctional lives are all impacted by the pooch."
151315.0,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product."
151317.0,"Maggie wants to have a baby, raising him on her own, but when she gets romantically involved with John, a married man, things get complicated and all the balance of Maggie's plans may collapse."
151455.0,"The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics."
151479.0,Every super hero has his nemesis - and this time Flash has that murderous mischief maker the Trickster (Hamill).
151501.0,A police detective investigates the truth behind his partner's death. The mysterious case reveals disturbing police corruption and a dangerous secret involving an unlikely young woman.
151557.0,A young man's political awakening and coming of age during the days and weeks leading up to the Stonewall Riots.
151559.0,A married couple of scientists create a modern-day monster.
151653.0,"There's a magical door in Woody's closet that allows those who go through it to erase mistakes from their past. When he finds out where it goes, his life will be changed forever."
151687.0,"In 33 AD, a Roman Tribune in Judea is tasked to find the missing body of Jesus Christ, who rose from the dead."
151695.0,"In a time of starvation, a survivalist lives off a small plot of land hidden deep in forest. When two women seeking food and shelter discover his farm, he finds his existence threatened."
151739.0,"Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant Colonel, to Florida for Spring Break."
151745.0,"After copper miners discover part of the frozen tail of a prehistoric monster in Lapland, scientists inadvertently bring it back to life."
151759.0,Renowned academic and author Noam Chomsky elucidates 10 principles of concentration of wealth and power that have led to unprecedented inequality and the hollowing out of the American middle class.
151763.0,See the world of Death Note through Ryuk's point of view.
151769.0,"Little Fedor brings a cat to home despite his mother's distaste for cats. He runs away with his talking cat, to make more friends on the way."
151777.0,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.
151781.0,"A.D. 2034. It has been two years since Motoko Kusanagi left Section 9. Togusa is now the new leader of the team, that has considerably increased its appointed personnel. The expanded new Section 9 confronts a rash of complicated incidents, and investigations reveal that an ultra-wizard hacker nicknamed the ""Puppet Master"" is behind the entire series of events.::Anonymous"
152037.0,"After enjoying a summer romance, high school students Danny and Sandy are unexpectedly reunited when she transfers to Rydell High. There Sandy must contend with cynical Rizzo and the Pink Ladies in attempt to win Danny's heart again."
152063.0,"Mortal hero Bek teams with the god Horus in an alliance against Set, the merciless god of darkness, who has usurped Egypt's throne, plunging the once peaceful and prosperous empire into chaos and conflict."
152065.0,"The story of the relationship between Karamakate, an Amazonian shaman and last survivor of his people, and two scientists who work together over the course of forty years to search the Amazon for a sacred healing plant."
152071.0,"Jesse Owens' quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy."
152077.0,A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable.
152079.0,"In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders."
152081.0,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
152083.0,A journalist recounts her wartime coverage in Afghanistan.
152085.0,A group of people trying to cross the border from Mexico into the United States encounter a racist man who has taken border patrol duties into his own hands.
152091.0,A new assignment forces a top spy to team up with his football hooligan brother.
152105.0,The misadventures of a ragtag group of elderly Home Guard local defense volunteers at the onset of WW2.
152173.0,"A night at the movies turns into a nightmare when Michael and his date are attacked by a hoard of bloodthirsty zombies - only a ""Thriller"" can save them now."
152270.0,A mother unexpectedly meets her son's fiancée at a villa in Sicily and gets to know her as she waits for her son to arrive.
152284.0,"As the Russian conflict with Napoleon reaches its peak, five aristocratic families face the possibility of their lives being changed forever."
152372.0,Five interlocking tales of terror follow the fates of a group of weary travellers who confront their worst nightmares - and darkest secrets - over one long night on a desolate stretch of desert highway.
152591.0,"When a band of brutal gangsters led by a crooked property developer make a play to take over a local school, Master Ip is forced to take a stand."
152658.0,"After getting fired from his job, a slick, fast-talking businessman (The Miz) is thrown into an elf competition to become Santa¹s next second-in-command. Put through a series of rigorous training exercises to prepare for the contest, The Miz and another aspiring elf go head-to-head in the hopes of becoming Santa¹s Little Helper."
152711.0,"After the assassination of a Cambodian union leader, filmmaker Bradley Cox tracks down witnesses and unravels the police plot that framed two men."
152970.0,A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.
153070.0,"In a nameless city deluged by continuous rain, three rabbits live with a fearful mystery."
153236.0,Several directors take part in an anthology dedicated to short anime films.
153386.0,"Trespassing gang of boys encounter a ghost in the ruins of a castle. When they rescue the ghost who is caught in a trapset, they become allies in a fight to prevent ruins from being turned into mushroom farm by the city authorities."
153408.0,"Story of two sisters that grew up in a small Serbian village in the beginning of the 1930s. The village is torn up by wars and years long blood oath. There are no men left in the village. Our heroines, Ognjenka and Mala Boginja decide to go to the city, kidnap men and return life to their village. The lights of the metropolis dazzle them and there starts this little amusing and sentimental adventure.::No Name"
154065.0,The Walmington-on-Sea Home Guard platoon deal with a visiting female journalist and a German spy as World War II draws to its conclusion.
154358.0,"A famous prison escape sparks the idea for a cult-like race that has seen only 10 finishers in its first 25 years. This award-winning, oddly inspiring, and wildly funny documentary reveals the sports world's most guarded secret."
154975.0,"A family fired by a company owned by LVMH (Group owned by French billionaire, Bernard Arnault) seeks reparation from their previous employer with the help of the movie director."
155064.0,"An aspiring model, Jesse, is new to Los Angeles. However, her beauty and youth, which generate intense fascination and jealousy within the fashion industry, may prove themselves sinister."
155168.0,"An inept music manager documents his attempt of bringing about a comeback of the 80s techno pioneers Fraktus, who in the past 30 years have disconnected both from each other and their music."
155288.0,"Col. Katherine Powell, a military officer in command of an operation to capture terrorists in Kenya, sees her mission escalate when a girl enters the kill zone triggering an international dispute over the implications of modern warfare."
155358.0,"In the jungles of Colombia, a photojournalist captures the truth behind a group of missionaries who may not be what they seem."
155509.0,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him."
155589.0,"Medieval knight spoof about Sir Wilhelm who wants to court beautiful Helena, the daughter of evil von Wurstburg living in his large castle. People around the village also include Robin Hood, the hero of the local peasants, inventor Leonardo, and a troubadour explaining the plot to the viewer.::Markku Kuoppamäki"
155659.0,"The story of Florence Foster Jenkins, a New York heiress who dreamed of becoming an opera singer, despite having a terrible singing voice."
155743.0,A Portokalos family secret brings the beloved characters back together for an even bigger and Greeker wedding.
155774.0,"Iremar works at the rodeo in North East of Brazil. From his home, the truck used to transport the animals, he dreams of a future in the region's booming clothing industry."
155812.0,"After college, Will is having problems getting a good, lasting job, as are his roomies, his girlfriend, and his just-fired dad."
155820.0,"When the adorable kitten of an L.A. crime kingpin unexpectedly enters the life of two cousins, they will have to go through tough gangs, pitiless hit-men, and ruthless drug dealers who all claim him, to get him back. How hard can it be?"
155892.0,Vicenarian drifter Cory arrives in Los Angeles to help his semi-famous T.V. star friend Brendan take his first steps out of the closet.
156025.0,"When Sid takes a job as an egg nanny, he's unaware an old enemy has plans of his own. The shenanigans lead to the first egg hunt and creation of popular Easter traditions."
156371.0,"In 1980, a group of college baseball players navigate their way through the freedoms and responsibilities of unsupervised adulthood."
156387.0,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.
156553.0,"A multi-dimensional interface between a comic book artist, a novelist, and a film director. Each lives in a separate reality but authors a story about one of the others."
156605.0,"A quiet observation of the triumphs and defeats of daily life, along with the poetry evident in its smallest details."
156607.0,"Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to survive the wicked intentions of both Freya and her sister Ravenna."
156609.0,"When their new next-door neighbors turn out to be a sorority even more debaucherous than the fraternity previously living there, Mac and Kelly team with their former enemy, Teddy, to bring the girls down."
156675.0,"A spy is brought back from cryogenic suspension after being almost killed in a plane crash returning from a mission to learn about a deadly new weapon being developed in the East. But the vital memories are being suppressed, so the authorities use ultra-advanced technologies to try to uncover the secret.::Letter B."
156706.0,A pair of cops investigating a drug invasion stumble upon a mysterious bank vault.
156726.0,A deaf and mute writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears at her window.
156781.0,Jimmy Carr delivers more of his cynical take on life's little absurdities in his trademark deadpan style in this live stand-up release.
156783.0,Jimmy Carr: Making People Laugh features over two hours of material that's too rude for TV.
157108.0,"A parody of a western filmed in the country of Karl May, a German writer famous for his adventure books which feature the Apache Winnetou."
157110.0,Detective 00 Schneider has to return from retirement to catch a mad art collector.
157122.0,"The story of the life and academic career of the pioneer Indian mathematician, Srinivasa Ramanujan, and his friendship with his mentor, Professor G.H. Hardy."
157130.0,"In Cold War Moscow, a female spy steals secrets from an idealistic politician - and falls in love with him."
157172.0,Three kingdoms have been overtaken by three evil lords and only a teenage boy with magical powers can restore peace to the land.
157200.0,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.
157270.0,"As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change to their neighborhood."
157296.0,"Friendly but forgetful blue tang Dory begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way."
157312.0,"A titan of industry is sent to prison after she's caught insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget."
157340.0,"When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely outcasts - Red, Chuck and Bomb - to figure out what the pigs are up to."
157369.0,"Moritaka Mashiro, a junior high student, forgets his notebook in class. His classmate Akito Takagi, notes Mashiro's drawings in it and asks him to become a manga artist to his stories. Mashiro declines. Takagi incites Mashiro to meet with Miho Azuki, Mashiro's crush, and tells her the two plan to become mangakas (manga artists). In response, Azuki reveals her plans to be a seiyuu (voice actress). Mashiro proposes to her that they should both marry when Azuki becomes a voice actress for the anime adaptation of their manga. The two then start creating their manga, under the pen name Muto Ashirogi, in hopes of getting serialized in Weekly Shounen Jump."
157407.0,Stanley Hill opens a can of brutal vengeance on the thugs who murdered his wife and the corrupt cops who are protecting them.
157432.0,A crime boss tries to make off with loot that belongs to another thief.
157699.0,"The NSA's illegal surveillance techniques are leaked to the public by one of the agency's employees, Edward Snowden, in the form of thousands of classified documents distributed to the press."
157775.0,"Tenchi and co. find their existence unsettled by a time-travelling entity called Kain. Desiring revenge upon the Juraian emperor, Tenchi, Kain travels back in time to kill Tenchi's mother. Trying to preserve the timestream, Tenchi and friends follow him back. Unfortunately, Tenchi must also deal with the pain that seeing his mother causes him. Since she died in the future, seeing her alive in the past reopens his old wounds.::Claude J Smith III <tsath@hotmail.com>"
157865.0,"When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe."
158022.0,"After their football team is relegated, two fans kidnap the referee who they believe unfairly disallowed a winning goal."
158027.0,The plot revolves around a robotic satellite with artificial intelligence that crash lands in Korea and contains clues for a father who is desperately searching for his missing daughter.
158035.0,Gintoki travels into the future and discovers it to be a wasteland with his friends fallen apart. He reunites them to find out what went wrong and how to fix things.
158238.0,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star."
158254.0,"Assigned to recover sensitive stolen data, a gruff FBI agent goes undercover as a kindergarten teacher, but the school's liberal, politically correct environment is more than he bargained for."
158388.0,A 20th century astronaut emerges out of 500 years of suspended animation into a future time where Earth is threatened by alien invaders.
158398.0,"After witnessing an act of unprecedented violence without even flinching, an emotionally numb real-estate agent visits his ailing mother at the hospital, and then, the graveyard. Is there a speck of happiness in this cruel and short life?"
158402.0,Aircraft crew members must put off their differences when a natural disaster threatens to death hundreds of tourists.
158528.0,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills."
158721.0,"A ridiculed HK cop hires 3 cadets, directly (thrown) out of police academy, to go undercover and get the criminals, who stole explosives and killed his partner."
158783.0,"A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her."
158813.0,Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.
158830.0,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world."
158842.0,Louis Theroux documents his investigation into what goes on behind the scenes of the infamous Church of Scientology.
158872.0,A sausage strives to discover the truth about his existence.
158874.0,"This movie is based on the true life story of a Korean fighter named Choi Bae-dal (who later changed his name to Masutatsu Oyama), the founder of Kyokushin Karate in Japan."
158882.0,"Cass, a widowed mother of two and driven attorney, is in need of a nanny. She hires Matt, a handsome single family friend. Matthew's more laid back style changes the demeanor of the family's intense schedule. Does Cass realize she's needs to adjust her life's focus?"
158956.0,"Set in a near future, technology-reliant society that pits man against killing machines."
158966.0,"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent."
158972.0,A practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her CEO's life coach.
159061.0,"Soon after a stranger arrives in a little village, a mysterious sickness starts spreading. A policeman, drawn into the incident, is forced to solve the mystery in order to save his daughter."
159069.0,"The action is set in 1970 as the Soviet Union (and the entire progressive world) are preparing to celebrate Lenin's centenary. Not to be outdone, the camp commander decides to have the prisoners put on a play about Lenin's life. However, the ensuing preparations turn everything upside down and seem to offer a God-given chance to plot an escape.::Maywin Media AB <maywin@mbox200.swipnet.se>"
159077.0,An aging widow from New York City follows her daughter to Los Angeles in hopes of starting a new life after her husband passes away.
159093.0,"The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet."
159161.0,"Ali Wong's stand up special delves into her sexual adventures, hoarding, the rocky road to pregnancy, and why feminism is terrible."
159193.0,"In the 1930s, a Bronx native moves to Hollywood and falls in love with a young woman who is seeing a married man."
159403.0,"A trilogy of separate stories. In ""Labyrinth labyrinthos"", a girl and her cat enter a strange world. In ""Running Man"", a racer takes on the ultimate opponent. In ""Construction Cancellation Order"", a man must shut down worker robots."
159415.0,"A hopeless man stranded on a deserted island befriends a dead body, and together they go on a surreal journey to get home."
159441.0,"Two down-on-their-luck guys decide to fake their own deaths and start over with new identities, only to find the people they're pretending to be are in even deeper trouble."
159510.0,"Greta, a mysterious woman with amnesia, is taken in by the wealthy Mr. and Mrs. von Ravensbruck. The three soon enter into a love triangle that turns deadly, as Greta's gruesome past is slowly revealed."
159690.0,"The Turtles get into another battle with their enemy the Shredder, who has acquired new allies: the mutant thugs Bebop and Rocksteady and the alien being Krang."
159717.0,A man suffering a family loss enrolls in a class about care-giving that changes his perspective on life.
159755.0,"When it becomes clear that his solo album is a failure, a former boy band member does everything in his power to maintain his celebrity status."
159779.0,"A modern re-telling of the classic fantasy drama by William Shakespeare, A Midsummer Night's Dream holds a star-studded cast with euphoric effects and melodramatic storytelling."
159811.0,"A story loosely based on the Brothers Grimm fairy tale 'Town Musicians of Bremen', about a donkey, a dog, a cat, a rooster and their master Troubadour."
159817.0,"Emmy Award-winning, 11 episodes, five years in the making, the most expensive nature documentary series ever commissioned by the BBC, and the first to be filmed in high definition."
159849.0,"Bo Burnham tackles life, death, sexuality, hypocrisy, mental illness and Pringles cans in his dazzling new stand-up special."
159858.0,Ed and Lorraine Warren travel to North London to help a single mother raising four children alone in a house plagued by a supernatural spirit.
159976.0,Pele's meteoric rise from the slums of Sao Paulo to leading Brazil to its first World Cup victory at the age of 17 is chronicled in this biographical drama.
160080.0,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat."
160271.0,"After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage."
160289.0,"A chronicle of the rise and fall of O.J. Simpson, whose high-profile murder trial exposed the extent of American racial tensions, revealing a fractured and divided nation."
160341.0,Martial arts action film finds a retired detective returning to action to stop a martial arts master with steel fingers who is killing champions from all sports.
160400.0,"A chronicle of Max Perkins's time as the book editor at Scribner, where he oversaw works by Thomas Wolfe, Ernest Hemingway, F. Scott Fitzgerald and others."
160422.0,True story of three British POWs and their attempt to escape from Nazi Germany.
160438.0,The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.
160440.0,"Psychological thriller that explores the complex relationships between truth and justice, hubris and power, wealth and fear."
160527.0,A yakuza gang gets driven out of Yokohama by a big gang from Tokyo. They relocate to Okinawa to violently start over.
160563.0,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment."
160565.0,"Former Police Sergeant Barnes becomes head of security for Senator Charlie Roan, a Presidential candidate targeted for death on Purge night due to her vow to eliminate the Purge."
160567.0,"Two hard-partying brothers place an online ad to find the perfect dates for their sister's Hawaiian wedding. Hoping for a wild getaway, the boys instead find themselves out-hustled by an uncontrollable duo."
160569.0,"When Scrat's acorn sends an asteroid to Earth, the Herd must find a way to stop the asteroid from hitting Earth with the help of a returning friend."
160571.0,"Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother."
160573.0,"The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon."
160644.0,"In 1951, Marcus, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with sexual repression and cultural disaffection, amid the ongoing Korean War."
160646.0,"Reeling from a terrifying assault, a 19 year-old enrolls into college with his brother and pledges the same fraternity. What happens there in the name of ""brotherhood"" tests him and his loyalty to his brother in brutal ways."
160684.0,"When a bank is hit by a brutal heist, all evidence points to the owner and his high-powered clients. But as a group of FBI agents dig deeper into the case - and the deadly heists continue - it becomes clear that a larger conspiracy is at play."
160718.0,"A hungry sandpiper hatchling ventures from her nest for the first time to dig for food by the shoreline. The problem is, the food is buried in the sand where scary waves roll up."
160730.0,"Elliot, a troubled former successful writer decides to write about a missing wife and the following murder trial of her husband."
160836.0,"Faced by a society of criminals, these three youths avenge their rights."
160848.0,"A man is shipwrecked on a deserted island and encounters a red turtle, which changes his life."
160872.0,"Four friends on their way to Coachella stop off in Los Angeles to tour true-crime occult sites, only to encounter a mysterious young runaway who puts them on a terrifying path to ultimate horror."
160954.0,"A high school senior finds herself immersed in an online game of truth or dare, where her every move starts to become manipulated by an anonymous community of ""watchers."""
160978.0,"One elevator, one girl who can read minds and one floor where the elevator should have never stopped: the ideal ingredients for a classic piece of weird horror. In the claustrophobic space of the elevator, a bunch of screwed up psychos who board halfway through produce absolute madness and mayhem on every square inch.::gunnsi90"
160980.0,"The story of Chesley ""Sully"" Sullenberger, an American pilot who became a hero after landing his damaged plane on the Hudson River in order to save the flight's passengers and crew."
161008.0,A Brazilian princess tries to save the rain forests by introducing the world to the electrifying exotic lambada.
161024.0,"Jim Jefferies talks about family life and challenges the idea of American freedom live on stage in Nashville, Tennessee."
161032.0,A young boy plants some strange seeds and they grow into a grandmother.
161044.0,"JB is the city's best attacker, who lives a carefully organized life in and outside the network. After hacking into the most powerful of all domains the Stoiser domain, JB thought that the cruel Stoiser would kill him. But instead he gave him a job - as a webmaster.::Anonymous"
161127.0,A U.S. Customs official uncovers a money laundering scheme involving Colombian drug lord Pablo Escobar.
161131.0,"Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan."
161290.0,"After killing a lot of bad guys including Armenians, Vigilante is wanted by the Armenian mafia boss, who gets help - but so does Vigilante."
161354.0,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness."
161580.0,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun and comedic self-indulgence."
161582.0,A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.
161594.0,"King Regis, who oversees the land of Lucis, commands his army of soldiers to protect the kingdom from the Niflheim empire's plans to steal the sacred crystal which gives Lucis its magic and power."
161634.0,"Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems."
161830.0,A night out turns deadly when three girls break into a seemingly empty mansion.
161918.0,"Fin, his family and the cosmos have been blissfully sharknado-free in the five years since the most recent attack, but now sharks and tornadoes are being whipped up in unexpected ways and places."
161922.0,"High-school life gets even more unbearable for Nadine when her best friend, Krista, starts dating her older brother."
161966.0,A successful businesswoman gets caught up in a game of cat and mouse as she tracks down the unknown man who raped her.
162082.0,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan."
162344.0,"The bearded, bawdy and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson."
162350.0,Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.
162414.0,"A young African-American man grapples with his identity and sexuality while experiencing the everyday struggles of childhood, adolescence, and burgeoning adulthood."
162478.0,A guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history. Based on the October 1997 Loomis Fargo robbery.
162578.0,A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.
162590.0,"Forty-something and single again, Bridget decides to focus on her job and surround herself with friends. In a twist, she finds herself pregnant, but with one hitch - she can only be fifty percent sure of the identity of her baby's father."
162598.0,"A dramatization of the disaster in April 2010, when the offshore drilling rig called the Deepwater Horizon exploded, resulting in the worst oil spill in American history."
162600.0,"When Jacob (Asa Butterfield) discovers clues to a mystery that stretches across time, he finds Miss Peregrine's Home for Peculiar Children. But the danger deepens after he gets to know the residents and learns about their special powers."
162602.0,A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.
162606.0,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities, and the body count starts to rise."
162828.0,"A young FBI agent, eager to prove himself in the field, goes undercover as a white supremacist."
162968.0,Follows Araragi's encounter with the vampire Kiss-shot Acerola-orion Heart-under-blade and his journey back into humanity from being a vampire.
162982.0,"After the events of the anime, Rintarou begins to feel the repercussions of extensive time travel, and eventually completely fades from reality. Kurisu, being the only companion to remember him, now must find a way to bring him back."
163056.0,Japan is plunged into chaos upon the appearance of a giant monster.
163072.0,A Soviet version of Winnie-the-Pooh. His first adventure is a desperate attempt to get to honey in a bee hollow. He is ready to take decisive action.
163112.0,"Winnie the Pooh and Piglet visit their friend the rabbit. After a hearty breakfast of honey, Pooh finds it hard to leave."
163134.0,"Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?"
163386.0,Vinni-Pukh is trying to help his friend donkey with huge depression which happened to be on his birthday
163527.0,"Time to hassle the Hoff at the rudest, raunchiest television event of the year--The Comedy Central Roast of David Hasselhoff. From running in slo-mo on the beach to inspiring Germany with the power of cheesy pop--it's almost too easy."
163639.0,"It's up Wonder Woman, Supergirl, Batgirl and Bumblebee at Super Hero High to stop Dark Opal from stealing their valued possessions to form the ultimate weapon!"
163645.0,"World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot."
163653.0,"Actor/comedian David Cross skewers Donald Trump, takes shots at religious taboos and American swagger in a hilarious yet provocative night of comedy at the Paramount Theatre in Austin, TX."
163809.0,Two brothers find themselves lost in a mysterious land and try to find their way home.
163925.0,An ostrich is trying to learn how to fly in a dessert.
163937.0,"After discovering a video showing what he believes to be his vanished sister Heather, James and a group of friends head to the forest believed to be inhabited by the Blair Witch."
163981.0,"Five carnival workers are kidnapped and held hostage in an abandoned, hellish compound where they are forced to participate in a violent game, the goal of which is to survive twelve hours against a gang of sadistic clowns."
163985.0,"Trapped in a lab and stuck in a time loop, a disoriented couple fends off masked raiders while harboring a new energy source that could save humanity."
