MOVID,plot
4818,"As four lifelong friends, Will, Bryan, Matt, and Corey, are on the road trip they've been planning their whole lives, Corey's beloved grandfather unexpectedly dies. When going to claim Corey's inheritance, the gang meets Matt's beautiful cousin Jessie and embark on a hilarious, extreme sports-filled adventure.::doggans"
4821,"Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychopathic killer."
4822,"Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all."
4823,"A couple search for each other years after the night they first met, fell in love, and separated, convinced that one day they'd end up together."
4825,"The life of two women and their families in a small provincial town of Salta, Argentina."
4826,A hardened sergeant and the four core members of his infantry unit try to survive World War II as they move from battle to battle throughout Europe.
4827,"Through the reflection in the mirror, a girl witnesses her mother's boyfriend's murder."
4828,This is the story about a teenage girl's first love experiences.
4830,The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.
4831,A pseudo autobiography of disco's The Village People.
4833,"After the death of his wife and daughter in a car crash, a music professor staying at a long-vacant Seattle mansion is dragged into a decades-old mystery by an inexplicable presence in the mansion's attic."
4835,"The fictionalized life of singer Loretta Lynn, a girl who rose from humble beginnings to become a country music star in the 1960s/70s."
4836,"Paul Dietrich, at almost 30 years old, is a fading piano prodigy. Heidi Schoonover is a talented young pianist with a promising future. When Paul hears of an upcoming competition that could make his career, he dedicates himself to winning."
4840,"In occupied Paris, an actress married to a Jewish theater owner must keep him hidden from the Nazis while doing both of their jobs."
4844,Two bank robbers fall in love with the girl they've kidnapped.
4845,The loser son of a Mafia honcho must go undercover for the FBI.
4846,A martial artist/doctor steals from the corrupt authorities as a masked thief to give to the poor while another martial artist/doctor is forced to hunt him down. But a major threat unites them as a powerful and traitorous shaolin monk takes over the authorities.
4847,Two sisters confront their sexual attitudes and experiences while on a family holiday.
4848,"After a car wreck on the winding Mulholland Drive renders a woman amnesiac, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality."
4849,A 17-year-old girl has a troubled relationship with a 49-year-old man.
4850,An elite superhuman agent must stop a foreign military unit from seizing control of an ancient artifact that holds the key to ultimate power.
4852,"Over 20 years after his death by a gunshot, Jimmy Bones comes back as a ghost to wreak revenge on those who killed him and to clean up his neighborhood."
4855,"When a madman calling himself ""the Scorpio Killer"" menaces the city, tough-as-nails San Francisco Police Inspector ""Dirty"" Harry Callahan is assigned to track down and ferret out the crazed psychopath."
4857,"In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village."
4860,"A spoiled rich young man hires a young hustler, who lives in a broken car and owes money to a dicey loan shark, to take his place in his elite prep school and graduate for him."
4862,"An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well."
4863,"A spoiled schoolgirl runs away from home, gets pregnant while hitch-hiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes."
4864,"Titanica reveals the clearest motion pictures ever captured of the Titanic. Witness startling images of the long-lost ruin contrasted with never-before-seen 1912 archival photos showing her in all her splendor. Feel the passion of the explorers, each obsessed with a different aspect of the expedition.::Anonymous"
4865,"In Victorian-era London, a troubled clairvoyant police detective investigates the murders of Jack the Ripper."
4866,A court-martialed General rallies together twelve hundred inmates to rise against a corrupt and sadistic warden.
4867,"A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father."
4871,"In the waning months of World War II, a man and his wife are mistakenly identified as Jews by their anti-Semitic Brooklyn neighbors. Suddenly the victims of religious and racial persecution, they find themselves aligned with a local Jewish immigrant in a struggle for dignity and survival.::Anonymous"
4873,A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.
4874,"PROT is a patient at a mental hospital who claims to be from a faraway planet named K-PAX. His psychiatrist tries to help him, only to begin to doubt his own explanations."
4876,"When Cyrus Kriticos, a very rich collector of unique things, dies, he leaves house and fortune to his nephew and his family. While they're inside, they find they are not alone."
4877,After a one-night stand a couple is faced with the terrifying possibility of what they really want.
4878,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes."
4879,A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for two million dollars.
4880,"When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father."
4881,"A laconic, chain-smoking barber blackmails his wife's boss and lover for money to invest in dry cleaning, but his plan goes terribly wrong."
4883,"A dark tale of working-class life in Marseilles, a city in crisis. Interesting characters include a hard-bitten but compassionate fish market worker with a drug addicted daughter and a moody bartender with a shocking secret life.::Anonymous"
4885,"When Danny witnesses his stepfather Rick murder a man, Danny's father Frank has to protect his son from the greatest danger."
4886,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think."
4887,"A rogue Multiverse agent goes on a manhunt for alternate versions of himself, getting stronger with each kill. Only the last version of himself, an LASD cop, can stop his crusade before he becomes ""The One""."
4888,Three old high school friends meet in a Michigan motel room to dissect painful memories from their past.
4889,"A career jewel thief finds himself at tense odds with his longtime partner, a crime boss who sends his nephew to keep watch."
4890,A shallow man falls in love with a 300-pound woman because of her inner beauty.
4893,"A psychopathic killer terrorizes a babysitter, then returns seven years later to menace her again."
4896,"An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world."
4898,A dentist finds himself a murder suspect after a sexy patient seduces him & steals all of the drugs from his practice.
4899,"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England."
4900,A snowboarder's plans for his own snowboard park go awry when an ex-girlfriend returns to town.
4901,Retiring CIA agent Nathan Muir recalls his training of Tom Bishop while working against agency politics to free him from his Chinese captors.
4902,"After Carlos - a 12-year-old whose father has died in the Spanish Civil War - arrives at an ominous boys' orphanage, he discovers the school is haunted and has many dark secrets which he must uncover."
4903,A New England couple's college-aged son dates an older woman who has two small children and an unwelcome ex-husband.
4909,A housewife grows smaller and smaller in reaction to chemicals found in cosmetics and household products.
4911,A young peasant with no interest in adventure or fortune is mistaken for the kingdom's only hope when a horrible monster threatens the countryside.
4912,"The life of Fanny Brice, famed comedienne and entertainer of the early 1900s. We see her rise to fame as a Ziegfeld girl, subsequent career, and her personal life, particularly her relationship with Nick Arnstein."
4914,"A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he reunites with a hip American journalism student and attempts to persuade her to run away with him to Italy."
4915,"A sword-and-sorcery fantasy about a young man's search for revenge. Armed with supernatural powers, the handsome hero and his animal allies wage war against marauding forces."
4916,A dramatization of the battle that was widely heralded as a turning point of the Pacific Theatre of World War II.
4917,Biopic of General Douglas MacArthur covering his war exploits during WW2 and the Korean War.
4919,"On improvising a burglary at a shady tycoon's home, Fred takes refuge in the hip and surreal universe of the Paris Metro and encounters its assorted denizens, the tycoon's henchmen and his disenchanted young wife."
4920,"A frumpy spinster blossoms under therapy and becomes an elegant, independent woman."
4921,A chronicle of the lives of a group of sisters growing up in nineteenth-century America.
4925,"San Francisco, 1940, detectives, dames, documents, Nazis, and a treasure."
4926,"Jean is a family man and factory worker who dreams of becoming a songwriter. Pinning his hopes on his teenage daughter, Marva, he takes her to singing contests in which the awkward and overweight girl struggles to belt out a tune. When Jean is suddenly fired because of cut backs, he is ashamed and even more desperate to have his daughter succeed. In a chance meeting Jean kidnaps the most famous pop star in the country and holds her hostage demanding to be heard by the music industry. Catching the attention of the media and the eyes of the nation, Jean and Marva realize that the show must go on until everyone is famous.::Sujit R. Varma"
4927,A Sydney lawyer defends five Aboriginal Persons in a ritualized taboo murder and in the process learns disturbing things about himself and premonitions.
4928,"Recounted in flashback are the romantic perils of Mathieu, a middle-aged French sophisticate as he falls for his nineteen-year-old former chambermaid Conchita."
4929,An underemployed reporter finds himself literally purchased as a toy for a rich spoiled brat.
4932,"A mysterious blonde woman kills one of a psychiatrist's patients, and then goes after the high-class call girl who witnessed the murder."
4936,A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.
4939,"A modern aircraft carrier is thrown back in time to 1941 near Hawaii, just hours before the Japanese attack on Pearl Harbor."
4941,A football player and his friends travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.
4942,One of only two survivors from a Martian expedition is so traumatized she doesn't remember the circumstances of the trip.
4945,"San Francisco Inspector ""Dirty"" Harry Callahan must foil a terrorist organization made up of disgruntled Vietnam veterans. But this time, he's teamed with female partner Inspector Kate Moore, with whom he's not too excited to be working."
4946,A SFPD undercover narcotics cop aims to avenge his partner's death and destroy a drug-smuggling ring operated by the Chinese Triads.
4947,"A hard but mediocre cop is assigned to escort a prostitute into custody from Las Vegas to Phoenix, so that she can testify in a mob trial. But a lot of people are literally betting that they won't make it into town alive."
4951,"Stranded on an island, a group of schoolboys degenerate into savagery."
4952,"A trio of moronic aliens crash-land on Earth and become celebrities, while a fourth alien, who arrives separately, finds himself ignored."
4953,"In 1919, a British expedition in the Antarctica region is searching for a lost American explorer and finds a hidden prehistoric world instead."
4954,Danny Ocean gathers a group of his World War II compatriots to pull off the ultimate Las Vegas heist. Together the eleven friends plan to rob five Las Vegas casinos in one night.
4956,"A fugitive stumbles onto a movie set just when they need a new stunt man, takes the job as a way to hide out and falls for the leading lady while facing off with his manipulative director."
4957,"A rape victim is exacting revenge on her aggressors in a small town outside San Francisco. ""Dirty"" Harry Callahan, on suspension for angering his superiors (again), is assigned to the case."
4958,"A disillusioned pilot shot down over war-torn Bosnia is ensnared in the conflict in war-torn Bosnia. In the crosshairs of the enemy and an assassin, the spoiled pilot runs for his life as his commanding officer risks all to save him."
4959,"In pre-Revolutionary France, a young aristocratic woman left penniless by the political unrest in the country, must avenge her family's fall from grace by scheming to steal a priceless necklace."
4961,"A light-hearted look at the life and career of porn star Ron Jeremy, from his devoted fanbase to his unlikely status as a sex symbol and his goal to achieve mainstream success."
4962,"A ragtag group of youngsters band together after the American Civil War to form the Texas Rangers, a group charged with the dangerous, ruthless duty of cleaning up the West."
4963,Danny Ocean and his ten accomplices plan to rob three Las Vegas casinos simultaneously.
4964,"In a building site in present-day Tehran, Lateef, a 17-year-old Turkish worker is irresistibly drawn to Rahmat, a young Afghan worker. The revelation of Rahmat's secret changes both their lives."
4965,Two businesswomen bond and reveal their inner natures while getting carried away on a revenge attack against an accused rapist.
4966,"When Scott Carey begins to shrink because of exposure to a combination of radiation and insecticide, medical science is powerless to help him."
4967,"Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap."
4969,"Seven guests, a newly hired secretary and two staff are gathered at a manor house on an isolated island by an unknown absentee host and are killed off one-by-one. They work together to determine who the killer is before it's too late."
4970,An elderly professor's ordered life spins dangerously out of control when he falls for a nightclub singer.
4971,"A Russian saxophonist visiting New York with a circus troupe suddenly decides to defect from the USSR during a shopping trip to a department store, but he finds adjusting to American life more difficult than he imagined."
4973,"Amélie is an innocent and naive girl in Paris with her own sense of justice. She decides to help those around her and, along the way, discovers love."
4974,A sendup of all the teen movies that have accumulated in the past two decades.
4975,A self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover.
4976,"True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease."
4977,"After an Afghanistan-born woman who lives in Canada receives a letter from her suicidal sister, she takes a perilous journey through Afghanistan to try to find her."
4978,The relationships of four couples unravel after the discovery of a young woman's body in Lantana bush in suburban Sydney.
4979,The eccentric members of a dysfunctional family reluctantly gather under the same roof for various reasons.
4980,A tyrant from the future creates evil android doubles of Bill and Ted and sends them back to eliminate the originals.
4981,An obsessively punctual comprehensive school headmaster sets out to give an important speech at the annual Headmasters' Conference.
4985,"Sheena grew up in the African wild, raised by a mystical witch woman. When her foster mother is framed for a murder Sheena is forced to flee, helped by her ability to talk to animals and her knowledge of the jungle."
4987,"On a distant planet inhabited by mutants, two bounty-hunters race to rescue three Earth female captives from the clutches of an evil mutant warlord."
4988,"The story of a shy boy who gets convinced by his parents to spend a few summer days in the mountains. So, he joins a group, and the vacation begins. Unfortunately, things turn out to be a little tough for our small friend."
4989,"Two guys by the name of Silas and Jamal decided to one day smoke something magical, which eventually helps them to ace their college entrance exam."
4990,An eight-year-old boy genius and his friends must rescue their parents after the adults are abducted by aliens.
4991,"When Joe is beat up by a co-worker in front of his daughter on ""Bring Your Child To Work Day"", he decides to fight back."
4992,An English Duke from 1876 is inadvertedly dragged to modern day New York where he falls for a plucky advertising executive.
4993,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.
4994,"In 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son."
4995,"After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish."
4998,"Two escaped convicts chained together, white and black, must learn to get along in order to elude capture."
5004,A clerical mistake results in a bumbling Indian film star being invited to an exclusive Hollywood party instead of being fired.
5007,A conman gets mixed up with a group of thieves who plan to rob an Istanbul museum to steal a jewelled dagger.
5008,A veteran British barrister must defend his client in a murder trial that has surprise after surprise.
5009,"A biography of sports legend Muhammad Ali, focusing on his triumphs and controversies between 1964 and 1974."
5010,"The story of 160 elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily-armed Somalis."
5011,A young Scottish woman joins the French Resistance during World War II to rescue her Royal Air Force boyfriend who is lost in France.
5012,A Jewish girl disguises herself as a boy to enter religious training.
5013,"Set in the 1930s, this movie brings a group of pretentious rich and famous together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect."
5014,A mentally handicapped man fights for custody of his 7-year-old daughter and in the process teaches his cold-hearted lawyer the value of love and family.
5015,"After a family tragedy, a racist prison guard re-examines his attitudes while falling in love with the African-American wife of the last prisoner he executed."
5016,An emotionally beaten man with his young daughter moves to his ancestral home in Newfoundland to reclaim his life.
5021,Five famous literary detective characters and their sidekicks are invited to a bizarre mansion to solve an even stranger mystery.
5023,A young man learns how to come to terms with his disability after becoming paralyzed in a hiking accident.
5025,A guidance counselor mistakenly sends out the wrong transcripts to Stanford University under the name of an over-achieving high schooler.
5026,"In 18th-century France, the Chevalier de Fronsac and his Native American friend Mani are sent to the Gevaudan province at the king's behest to investigate the killings of hundreds by a mysterious beast."
5027,"Jack Cates once again enlists the aid of ex-con Reggie Hammond - this time to take down The Iceman, a ruthless drug lord operating in the San Francisco bay area."
5028,"A watch salesman meets a young woman soon leaving for Paris and becomes infatuated, so he begins to change all the clocks in Taipei to Paris time."
5033,An expatriate British publisher unexpectedly finds himself working for British intelligence to investigate people in Russia.
5034,A woman dealing with inconsolable grief over the death of her partner gets another chance when he returns to earth as a ghost.
5039,A young wizarding apprentice is sent to kill a dragon which has been devouring girls from a nearby kingdom.
5040,Conan leads a ragtag group of adventurers on a quest for a princess.
5041,"At the end of the ice age, an evil queen and her son are set on conquering the world using magic and warriors. The lone survivor of a crushed village fights back as does the king of Fire Keep."
5046,"In the future, an alien race uses androids as bombs to attack Earth. A government weapons specialist is accused of being one such android and sets out to prove his innocence."
5047,A rough-around-the-edges martial arts master seeks revenge for his parents' death.
5048,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man."
5049,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer."
5051,Several lonely hearts in a semi-provincial suburb of a town in Denmark use a beginner's course in Italian as the platform to meet the romance of their lives.
5053,A simpleton inventor becomes a superhero with a bulletproof costume and a low budget.
5054,"Researchers develop a system where they can jump into people's minds. But when people involved bring their personal problems into the equation, it becomes dangerous - perhaps deadly."
5055,A fictionalized account of the life of the martial arts superstar.
5059,"German-American Dieter Dengler discusses his service as a U.S. naval pilot in the Vietnam War. Dengler also revisits the sites of his capture and eventual escape from the hands of the Viet Cong, recreating many events for the camera."
5060,The staff of a Korean War field hospital use humor and high jinks to keep their sanity in the face of the horror of war.
5062,An unhappy middle-aged banker agrees to a procedure that will fake his death and give him a completely new look and identity - one that comes with its own price.
5063,"After robbing a Mexican bank, Dad Longworth takes the loot and leaves his partner Rio to be captured, but Rio escapes and searches for Dad in California."
5064,"A young man, falsely imprisoned by his jealous ""friend"", escapes and uses a hidden treasure to exact his revenge."
5065,"A reporter is drawn to a small West Virginia town to investigate a series of strange events, including psychic visions and the appearance of bizarre entities."
5066,"Two North Carolina teens, Landon Carter and Jamie Sullivan, are thrown together after Landon gets into trouble and is sentenced to perform community service."
5068,"A seventeen-year-old country boy working in Beijing as a courier has his bicycle stolen, and finds it with a schoolboy his age."
5069,"A grim retelling of the television series ""The Vision of Escaflowne""."
5071,"After plunging her car into a river, a woman encounters a man who helps her come to terms with her life."
5072,Kenichi and his uncle Shunsaku Ban must find the mystery behind robot girl Tima.
5073,A psychoanalyst and his family go through profound emotional trauma when their son dies in a scuba diving accident.
5074,College and high school serve as the backdrop for two stories about dysfunction and personal turmoil.
5075,"A group of young employees bet a month's salary, winner takes all, on who can last the longest without going outside."
5076,"In Missouri, during the 1840s, young Huck Finn fearful of his drunkard father and yearning for adventure, leaves his foster family and joins with runaway slave Jim in a voyage down the Mississippi River toward slavery free states."
5077,Two couples go to a mutual friend's wedding and end up swapping partners.
5080,"When geeky Ethan discovers three fellow students scamming the examination system, he blackmails them to win over the college's most popular girl."
5081,A thirtysomething bank clerk from St Albans has his small-town life exploded by the arrival of his Russian mail-order bride.
5083,A down-and-out restaurateur and his neighbor hatch a plan to lure luminaries to their small Newfoundland town.
5088,"Two thugs harass assault, steal, murder, Marie-Ange, a jaded, passive hairdresser, joins them as lover, cook, and mother confessor, on her own search for seemingly unattainable sexual pleasure."
