MOVID,plot
122898.0,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy."
122900.0,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, pull off a plan that will save the world."
122902.0,Four young outsiders teleport to an alternate and dangerous universe which alters their physical form in shocking ways. The four must learn to harness their new abilities and work together to save Earth from a former friend turned enemy.
122904.0,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks."
122906.0,"T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past."
122912.0,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.
122916.0,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
122918.0,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego."
122920.0,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.
122922.0,"While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts."
122924.0,"In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world."
122926.0,"Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City."
122932.0,A withdrawn senior experiences life in new ways when he begins spending time with the free-spirited woman who lives across the hall.
123200.0,Politically incorrect Australian comedian Jim Jefferies performs.
123310.0,"An accountant sent to produce an evaluation of a tornado research project, and the scientist running the project pursue tornadoes and each other."
123545.0,"In the Victorian period, two children are shipwrecked on a tropical island in the South Pacific and fall in love while growing up together."
123553.0,"A modern day assassin, wanting out, is hired for one final job: to kidnap the kids of a local businessman. Things go haywire when it turns out he's chosen to return to the Middle Ages and bring back order to a kingdom in chaos."
123947.0,"The acerbic, hilarious Claire Bennett becomes fascinated by the suicide of a woman in her chronic pain support group. As she uncovers the details of Nina's suicide and develops a poignant relationship with Nina's husband, she also grapples with her own, very raw personal tragedy."
124273.0,"A no holds barred concert with award winning filmmaker and raconteur Kevin Smith. In this special celebrating his milestone 40th birthday, Kevin answers questions from his fans, revealing stories and hilarious truths. In HD."
124404.0,"In order to fit in with the rest of the gorillas, Snowflake embarks on an exciting adventure to find a magical potion to make her a ""normal gorilla""."
124484.0,A coming-of-age story about the lives of a teenage boy and his friend as they traverse the highs and lows of boyhood in the run-up to Halloween.
124851.0,"Set in a world where love is deemed illegal and can be eradicated with a special procedure. With 95 days to go until her scheduled treatment, Lena Holoway does the unthinkable: she falls in love."
124853.0,"Mixing animation with live-action, Saul Bass' ""Why Man Creates"" is an eight-part meditation on the nature and struggle of creativity."
124859.0,"Literature professor and gambler Jim Bennett's debt causes him to borrow money from his mother and a loan shark. Further complicating his situation, is his relationship with one of his students. Will Bennett risk his life for a second chance?"
125221.0,An American cowboy living in Mexico discovers his cattle are being eaten by a giant prehistoric dinosaur.
125914.0,"Juggling angry Russians, the British Mi5, and an international terrorist, debonair art dealer and part-time rogue Charlie Mortdecai races to recover a stolen painting rumored to contain a code that leads to lost gold."
125916.0,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey."
125970.0,"When a young girl living with her secret witch mother learns she too is a witch, she must help her witch grandmother save Halloweentown from evil forces."
125974.0,A girl in a magical world bets her family's magic that nothing bad will happen when kids from Halloweentown attend high school in the mortal realm.
126088.0,"Fred is cast as Ebenezer Scrooge in a stage adaption of the story, but is acting a bit stingy in real-life."
126090.0,"A little hedgehog, on the way to visit his friend the bear, gets lost in thick fog, where horses, dogs and even falling leaves take on a terrifying new aspect."
126142.0,"During archery in a wood Princess Fantaghiro is discovered by the hostile king's son Romualdo. He is able to take a short look at her before she can escape and immediately falls in love with the unknown beauty. When Romulado challenges her father for a duel to end the bloody war between their people Fantaghiro is send out to fight him due to a prophecy. As Romualdo sees her dressed as a man he believes to recognize his beloved. So he tries everything to discover wether she is a man or a woman and prevent the duel. Fantaghiro starts to fall in love with him, too, but her sense of duty is strong. Will love bring them together or will it end as a tragedy?::Matthias Scheler <tron@lyssa.owl.de>"
126420.0,"James owes his life to his older brother, Frankie after taking the rap for a crime they committed together. While Frankie served time, James worked to turn his life around, got a steady job and began courting his former girlfriend Emily. Now, Frankie is released and back on the streets with no money and no place to go."
126426.0,"Kris Kelvin joins the space station orbiting the planet Solaris, only to find its two crew members plagued by ""phantoms,"" creations of Solaris. Kelvin is soon confronted with his own phantom, taking the shape of his dead wife Hari."
126430.0,"The Pacific Theatre of World War II, as seen through the eyes of several young Marines."
126482.0,"Goblins, elves, fairies and imps, and their misadventures sparked by the battle over a powerful potion."
126548.0,"A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts."
126577.0,The misadventures of a teenager girl in her new life as zombie.
126921.0,"Tod and Copper still go together like an itch and a scratch, but when Copper gets a shot at the big time with a nutty group of hound dog howlers, their purebred friendship is put to the test."
127052.0,"Three stories about Shurik - a young student. He fights against criminals, falls in love, confuses apartments, passes exams - he lives after all."
127096.0,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control."
127098.0,Comedian Louis C.K. performs live at the Comedy store in LA.
127108.0,"An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within."
127114.0,"The story of the five-day interview between Rolling Stone reporter David Lipsky and acclaimed novelist David Foster Wallace, which took place right after the 1996 publication of Wallace's groundbreaking epic novel, 'Infinite Jest.'"
127116.0,"In 1961, famed social psychologist Stanley Milgram conducted a series of radical behavior experiments that tested ordinary humans' willingness to obey authority."
127130.0,"A lonely college freshman's life is turned upside-down by her impetuous, adventurous stepsister-to-be."
127132.0,A successful family man with a blossoming political career loses all sense of morality when he becomes addicted to using an escort agency.
127134.0,"After spending two decades in England, Bill Bryson (Robert Redford) returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends, Stephen Katz (Nick Nolte)."
127136.0,When disgraced New York Times reporter Michael Finkel meets accused killer Christian Longo - who has taken on Finkel's identity - his investigation morphs into a game of cat-and-mouse.
127146.0,"An authorized documentary on the late musician Kurt Cobain, from his early days in Aberdeen, Washington to his success and downfall with the grunge band Nirvana."
127152.0,A documentary looking at the inner-workings of the Church of Scientology.
127164.0,"A documentary about the life and legend Nina Simone, an American singer, pianist, and civil rights activist labeled the ""High Priestess of Soul."""
127172.0,"A Story of Children and Film is the world's first movie about kids in global cinema. It's passionate, poetic, portrait of the adventure of childhood: its surrealism, loneliness, fun, destructiveness and stroppiness: as seen through 53 great films from 25 countries. A story of children and film is an eye opener, a landmark film and a celebration of both childhood and the movies.::Anonymous"
127180.0,A comprehensive history of the medium and art of motion pictures.
127184.0,"Paul, a teenager in the underground scene of early-nineties Paris, forms a DJ collective with his friends and together they plunge into the nightlife of sex, drugs, and endless music."
127194.0,The head of a high school reunion committee tries to get the most popular guy in school to attend their class' upcoming 20-year reunion.
127198.0,"Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure."
127202.0,"High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer."
127204.0,"Alex, Emily, and their son, RJ, are new to Los Angeles. A chance meeting at the park introduces them to the mysterious Kurt, Charlotte, and Max. A family ""playdate"" becomes increasingly interesting as the night goes on."
127212.0,"In 1971, twenty-four male students are selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the Stanford psychology building."
127298.0,"Sam and Jonathan, a pair of hapless novelty salesmen, embark on a tour of the human condition in reality and fantasy that unfold in a series of absurdist episodes."
127319.0,"Five married guys secretly share a penthouse loft in the city where they can carry out hidden affairs. But the fantasy becomes a nightmare, when they discover the dead body of a woman in the loft one of the group must be involved."
127323.0,"Bruce Willis stars in this Sci-Fi thriller about ultimate resort: VICE, where customers can play out their wildest fantasies with artificial inhabitants who look like humans."
127390.0,"With the Griffins stuck at home during a blackout, Peter tells the story of Star Wars Episode IV: A New Hope."
128087.0,Trinity and Sartana
128089.0,"With his wisecracking one-of-a-kind style of comedy, Kevin Hart pokes fun at everyone - even his audience."
128097.0,"For his second EPIX comedy special, Jim Norton takes self-deprecation and outrageous humor to new extremes. Norton attacks a wide range of topics with the knowledge that some of his remarks will no doubt inspire complaints. In HD."
128099.0,Covers topics from gun control to family values.
128197.0,"With only seventy-two hours to keep his future from being a bleak one, Joey pulls out all the stops to win back his ex-wife before she remarries."
128360.0,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters."
128366.0,"Recorded in Spreckels Theater in San Diego, California, comedian Patton Oswalt returns for his 5th feature-length stand-up comedy special."
128488.0,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play...and it's all or nothing."
128512.0,"After an all-night adventure, Quentin's lifelong crush, Margo, disappears, leaving behind clues that Quentin and his friends follow on the journey of a lifetime."
128520.0,"Two weeks shy of his wedding, a socially awkward guy enters into a charade by hiring the owner of a company that provides best men for grooms in need."
128542.0,A talented mechanic prepares to battle his way through hordes of flesh-eating monsters after his sister is kidnapped on the eve of a zombie apocalypse.
128592.0,"A woman, separated from her unfaithful husband, falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn."
128594.0,"Boy Meets Girl is a funny, tender, sex positive romantic comedy that explores what it means to be a real man or woman, and how important it is to live a courageous life not letting fear stand in the way of going after your dreams."
128620.0,A young Spanish woman who has recently moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.
128695.0,"Through a hidden path a lone rider reaches a little town high up in the Alps. Nobody knows where the stranger comes from, nor what he wants there. But everyone knows that they don't want him to stay."
128736.0,A young man faces the abrupt loss of his friend.
128832.0,A struggling actress and her novelist lover each illustrate the struggle and deconstruction of their love affair.
128838.0,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds - and remembers."
128842.0,"A young knight and a dragon named Drago, whose lives they now share with one heart, join forces to protect a nest filled with dragon eggs from an evil sorcerer, as well undo a curse placed on Drago."
128852.0,Chris Rock's third HBO comedy special shows him performing his stand-up routine at Apollo Theater in Harlem.
128900.0,"A documentary on Brazil's relationship with the poetry of Carlos Drummond de Andrade, and to their own sexuality."
128902.0,"Details the catastrophic effects globalization has wrought on the ship, truck and train industries. We visit displaced farmers and villagers in Holland and Belgium, underpaid truck drivers in Los Angeles, seafarers aboard mega-ships shuttling between Asia and Europe, and factory workers in China, whose low wages are the fragile key to the whole puzzle. At a moment when collective bargaining rights are under attack in the United States, and China continues to bow to foreign pressures to prevent such rights from being granted at all, this film asks: Is capitalism the Trojan horse that turns on its inventors?::Anonymous"
128908.0,"A lesbian couple escape from their nursing home and head up to Canada to get married. Along the way, they pick up a young, male hitchhiker."
128914.0,Levelheaded stand-up Tom Segura shares offhand appraisals on hotels and opens up about his hobbies and digestive ailments in this comedy special.
128944.0,"Wayne Szalinzki, a wacky, absent-minded inventor, is back again but only this time he decides to use his infamous shrink machine just one more time. His wife Diane asks him to get rid of the ""Tiki Man"" a large tiki sculpture. Wayne refuses to get rid of it so he decides to restart the shrink ray and reduces the Tiki Man to pocket-size. However, after Wayne shrinks the Tiki Man the machine is accidentally activated and Wayne ends up shrinking himself and his brother Gordon. Meanwhile, when Gordon's wife Patty and Diane were going on a vacation they went back to the house when Patty suddenly realizes she forgot Mitch's medicine for his potassium deficiency. When they were about to leave, they decide to sneak into the attic and surprise the men, but the shrink ray is activated once again, and the ladies are shrunk as well. So the team must be very brave of disgusting household insects the size of dinosaurs and more in their biggest adventure to get their children's attention.::Anthony Pereyra <hypersonic91@yahoo.com>"
128968.0,"Stitch, an alien living on Earth disguised as a dog with his human family, continues his adventures when he discovers that the alien family he never knew he had is now in Hawaii, being hunted down by galactic forces."
128975.0,"When Lou's shot in the groin, Nick and Jacob drag him in the Hot Tub Time Machine to go back in time and save Lou. The three end up 10 years in the future, where they need to go to find the shooter."
128991.0,"In the year 2150, Johnny, a lazy Space Delivery Man, must deliver a package on a planet he does not fully understand."
129011.0,"Eddie Izzard's routine has a loose trajectory from the beginning of the Old Testament and the creation of the world in seven days to Revelations; God, in the voice of James Mason, makes several appearances. Along the way, Izzard dramatizes or comments on the search for a career, bad giraffes, Prince Philip's gaffes, toilets in French campsites, the mysteries of hopscotch, becoming one's Dad, getting a computer to print, and his court victory after being the victim of tranny bashing. Izzard calls his bits ""mimes,"" in part because his physical comedy is sans props. Filmed at Labatt's Apollo Theatre, Izzard is in a shimmering red pants suit and low heels.::<jhailey@hotmail.com>"
129229.0,A band of Vikings cross enemy lines and a panicked race begins. The losers will pay with their lives.
129250.0,A spoof on The Fast and the Furious (2001) and the following F&F movies. An undercover cop joins a gang of criminal street racers to get close to the LA crime kingpin.
129313.0,"A wanna-be director is given 48 hours by a producer to find the best groan of pain, worthy of an Oscar, as the only condition to back his film."
129333.0,"A neo-noir revenge thriller centering on Julia Shames, who after suffering a brutal trauma, falls prey to an unorthodox form of therapy to restore herself.::Anonymous"
129354.0,"In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop."
129397.0,SHIELD agent Sitwell is assigned to recover an abandoned Chitauri weapon being used by a young couple robbing a bank.
129428.0,"As the Best Exotic Marigold Hotel has only a single remaining vacancy, posing a rooming predicament for two fresh arrivals, Sonny Kapoor (Dev Patel) pursues his expansionist dream of opening a second hotel."
129514.0,"It's Bad For Ya, Carlin's Emmy-nominated 14th and final HBO special from March of 2008 features Carlin's noted irreverent and unapologetic observations on topics ranging from death, religion, bureaucracy, patriotism, overprotected children and big business to the pungent examinations of modern language and the decrepit state of the American culture. Carlin once again comes up with an hour of brand new material that not only makes you laugh, but makes you think. George Carlin will always remain part of the popular lexicon for his 'Seven Dirty Words' routine, and as a comedian who was never afraid to challenge his audience.::Anonymous"
129657.0,"Wanted by the Chinese mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger."
129659.0,"Jim White moves his family after losing his last job as a football coach, and at his new school he turns seven disappointing students into one of the best cross-country teams in the region."
129737.0,"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives. But what began as a routine business trip goes off the rails in every way imaginable, and unimaginable."
129779.0,"In this prequel set one year after the fourth World War, cyborg and hacker extraordinaire Motoko Kusanagi from the military's 501st Secret Unit finds herself wrapped up in the investigation of a devastating bombing."
129937.0,"Mobster and hit man Jimmy Conlon has one night to figure out where his loyalties lie: with his estranged son, Mike, whose life is in danger, or his longtime best friend, mob boss Shawn Maguire, who wants Mike to pay for the death of his own son."
130050.0,A documentary exploring genre based monster art takes an odd turn when the filmmakers are contacted by a man who claims he can prove that monsters are indeed real.
