MOVID,plot
6874.0,"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her."
6879.0,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.
6880.0,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers."
6881.0,A wayward daughter invites her dying mother and the rest of her estranged family to her apartment for Thanksgiving dinner.
6882.0,A young woman from the future forces a local gunman to help her stop an impending alien invasion which will wipe out the human race.
6883.0,"Story of the relationship between poets Edward James ""Ted"" Hughes (Daniel Craig) and Sylvia Plath (Gwyneth Paltrow)."
6884.0,An Irish journalist writes a series of stories about drug dealers.
6885.0,"New York City writing professor, Frannie Avery, has an affair with a police detective who is investigating the murder of a beautiful young woman in her neighborhood."
6886.0,The world's cruelty is confronted with the love of two different people who try to save mankind from poverty and war.
6887.0,The story of a high school coach and the developmentally challenged man who he took under his wing.
6888.0,"Cindy must investigate mysterious crop circles and video tapes, and help the President in preventing an alien invasion."
6889.0,"When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back."
6890.0,Several ordinary high school students go through their daily routine as two others prepare for something more malevolent.
6893.0,Comic caper movie about a plan to steal a gold shipment from the streets of Turin by creating a traffic jam.
6898.0,"Determined to have a normal family life once his mother gets out of prison, a Scottish teenager from a tough background sets out to raise the money for a home."
6899.0,"A young woman with a childish voice travels to Africa looking for her missing archaeologist father, and stumbles into a strange subterranean civilization."
6902.0,"Neal Oliver, a very confused young man and an artist, takes a journey of a lifetime on a highway I60 that doesn't exist on any of the maps, going to the places he never even heard of, searching for an answer and his dreamgirl."
6909.0,A blind girl gets a cornea transplant so that she will be able to see again. She gets more than she bargained for upon realizing she can also see ghosts.
6911.0,"This movie shows the idealized career of the singer Al Jolson, a little Jewish boy who goes against the will of his father in order to be in showbiz. He becomes a star, falls in love with a non-Jewish dancer, and marries her. In the end he chooses success on the stage.::Stephan Eichenberg <eichenbe@fak-cbg.tu-muenchen.de>"
6912.0,"In order to cover up his philandering ways, a married Broadway producer sets one of his dancers up on a date with a chorus girl for whom he had bought a gift, but the two dancers fall in love for real."
6918.0,"Following his father's death, a boy leaves home to study in Calcutta, while his mother must face a life alone."
6920.0,"After leaving prison, master thief Corey crosses paths with a notorious escapee and an alcoholic former policeman. The trio proceed to plot an elaborate heist."
6927.0,"When a disgraced former college dean has a romance with a mysterious younger woman haunted by her dark, twisted past, he is forced to confront a shocking fact about his own life that he has kept secret for fifty years."
6932.0,The story of a young journalist who fell from grace when it was discovered he fabricated over half of his articles from the publication The New Republic magazine.
6934.0,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.
6935.0,"In April 2002, an Irish film crew is making a documentary about Venezuelan President Hugo Chavez, when a coup from the opposition is made."
6936.0,"Raised as an over-sized elf, a human travels from the North Pole to NYC to meet his biological father who doesn't know he exists and is in desperate need of some Christmas spirit."
6938.0,"Action sports documentary that follows the industry's best big wave surfers as they travel the world searching for the largest waves that nature has to offer. The journey spanned 18 months, 6 continents and produced up to 70 foot waves."
6939.0,"Follows three men who are in love with a most beautiful waitress: An intellectual restaurant owner, a mysterious musician and an erratic businessman; taking place during the WWII."
6942.0,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England."
6944.0,"With his oldest daughter's wedding approaching, a father finds himself reluctant to let go."
6945.0,"Director Nathaniel Kahn searches to understand his father, noted architect Louis Kahn, who died bankrupt and alone in 1974."
6946.0,The Looney Tunes search for a man's missing father and the mythical Blue Monkey diamond.
6947.0,"During the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America."
6948.0,"Home movies, photographs, and recited poetry illustrate the life of Tupac Shakur, one of the most beloved, revolutionary, and volatile hip-hop M.Cs. of all time."
6949.0,"John Person is an actor with little work, and no money, who suddenly finds himself with an opportunity to make some quick cash by delivering a suitcase to the middle of nowhere."
6950.0,"In 1885 New Mexico, a frontier medicine woman forms an uneasy alliance with her estranged father when her daughter is kidnapped by an Apache brujo."
6951.0,Two bored children have their lives turned upside down when a talking cat comes to visit them.
6952.0,"A depressed psychiatrist wakes up as a patient in the asylum where she worked, with no memory of why she is there or what she has done."
6953.0,"A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con."
6954.0,"During his final days, a dying man is reunited with old friends, former lovers, his ex-wife, and his estranged son."
6957.0,A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.
6958.0,"A realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected."
6959.0,A group of archaeologists become trapped in the past when they go there to retrieve a friend. The group must survive in 14th-century France before they can escape back to the twenty-first century.
6961.0,A member of Parliament falls passionately in love with his son's fiancée despite the dangers of discovery.
6962.0,"Dominguez High, in the infamous Compton, CA, has not produced a play in over twenty years. With no money and no stage, two teachers and twenty-four students attempt to produce Thornton Wilder's American Classic OUR TOWN."
6963.0,Amish teenagers experience and embrace the modern world as a rite-of-passage before deciding which life they will choose.
6965.0,A documentary about George W. Bush's 2000 campaign for the White House.
6966.0,A brilliant scientist left for dead returns to exact revenge on the people who burned him alive.
6967.0,"The guests invited to weekend in the country share their supernatural stories, beginning with Walter Craig , who senses impending doom as his half-remembered recurring dream turns into reality."
6969.0,"In a post-apocalyptic future where no one is able to speak, the few remaining humans fight over resources in order to survive."
6970.0,Two extremely strong personalities clash over the computerization of a television network's research department.
6971.0,"Just after W.W.II, an American takes a railway job in Germany, but finds his position politically sensitive with various people trying to use him."
6973.0,"A psychiatrist becomes romantically involved with the sister of one of his patients, but the influence of her controlling gangster husband threatens to destroy them both."
6974.0,"An N.Y.C. film school student accepts a job with a local mobster who resembles a famous cinema godfather and who takes the young man under his wing, after demanding total loyalty."
6975.0,"Two violent young men take a mother, father, and son hostage in their vacation cabin and force them to play sadistic ""games"" with one another for their own amusement."
6978.0,"A day in the life of Austin, Texas as the camera roams from place to place and provides a brief look at the overeducated, the social misfits, the outcasts and the oddballs."
6979.0,"A young man finds a back door into a military central computer in which reality is confused with game-playing, possibly starting World War III."
6981.0,"Follows the lives of the Borgen family, as they deal with inner conflict, as well as religious conflict with each other, and the rest of the town."
6982.0,"A young French girl orphaned in a Nazi air attack is befriended by the son of a poor farmer, and together they try to come to terms with the realities of death."
6983.0,"After a harsh childhood, orphan Jane Eyre is hired by Edward Rochester, the brooding lord of a mysterious manor house, to care for his young daughter."
6984.0,"A pair of lookalikes, one a former French aristocrat and the other an alcoholic English lawyer, fall in love with the same woman amongst the turmoil of the French Revolution."
6985.0,"In 1431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions."
6986.0,A Jewish prince seeks to find his family and revenge himself upon his childhood friend who had him wrongly imprisoned.
6987.0,"Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders."
6989.0,A Moscow police officer investigates a vicious triple homicide and stumbles upon a high-level international political conspiracy.
6990.0,"England, 1850s. A master criminal aims to rob a train of a large sum of gold. Security is incredibly tight and the task seems an impossible one. However, he has a plan and just the right people to carry it out."
6992.0,"A former U.S. First Lady wants a particular Secret Service agent to head her bodyguard detail, even though he can't stand her."
6993.0,"Between two Thanksgivings two years apart, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly."
6994.0,"An action movie star researching a role is allowed to tag along with a hardboiled New York City policeman, who finds him superficial and irritating."
6996.0,"In the future, Highlander Connor MacLeod must prevent the destruction of Earth under an anti-ozone shield."
6997.0,"The story of the notorious American labor union figure Jimmy Hoffa, who organizes a bitter strike, makes deals with members of the organized crime syndicate and mysteriously disappears in 1975."
6998.0,"A widow tries to find out why her daughter's strange behavior, a reaction to her father's death, is progressively worsening."
6999.0,"Con artist Gwen moves into Newton's empty home without his knowledge and begins setting up house, posing as his new wife."
7000.0,A cat burglar is forced to steal Da Vinci works of art for a world domination plot.
7001.0,"When strange seeds drift to earth from space, mysterious pods begin to grow and invade San Francisco, California, where they replicate the residents into emotionless automatons one body at a time."
7004.0,"A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars."
7005.0,A regular guy from America becomes king of England after a royal wipe-out puts him next in line.
7007.0,"A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner."
7008.0,A young Parisian woman meets a middle-aged American businessman who demands their clandestine relationship be based only on sex.
7009.0,"Lorenzo Odone, a Virginia 5-year-old, develops a degenerative nerve disease so rare that nobody is working on a cure, so his parents decide to immerse themselves in research and tackle the problem themselves."
7010.0,"In 1929 French Indochina, a French teenage girl embarks on a reckless and forbidden romance with a wealthy, older Chinese man, each knowing that knowledge of their affair will bring drastic consequences to each other."
7012.0,"Unhappy Larry Burrows sees what his life could've been like, had he made that winning home run as a teenager."
7013.0,"A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid the $10,000 he'd stolen in a robbery."
7015.0,A Chicago cop must balance loyalty to his overbearing mother and a relationship with a shy funeral home worker.
7016.0,Tough trucker Lincoln Hawk is determined to win back his son and triumph at the world arm wrestling championships.
7017.0,An airline security expert must take action when he finds himself trapped on a passenger jet when terrorists seize control of it.
7018.0,"As a lawyer investigates the murder of a colleague, he finds himself more connected to the crime than anyone else."
7019.0,"An Air Force pilot joins a top secret military experiment involving chimps, but begins to suspect there might be something more to the mysterious ""Project X""."
7020.0,The life of a blind photographer who is looked after by a housekeeper is disrupted by the arrival of an agreeable restaurant worker.
7022.0,"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act."
7023.0,"To satisfy his nagging parents, a gay landlord and a female tenant agree to a marriage of convenience, but his parents arrive to visit and things get out of hand."
7024.0,"In World War II Italy, four fascist libertines round up nine adolescent boys and girls and subject them to 120 days of physical, mental, and sexual torture."
7025.0,"This WW2 psychological drama plays out at Christmas. US GIs hold an isolated cabin in the Ardennes against a handful of Germans cut off from their main force. Combat-weary and short of rations, both sides are determined to survive."
7026.0,"Freddy the gym teacher has to teach remedial English in summer (high) school, if he wants tenure. As he can only teach gym and his students want fun, emphasis is on ""field trips"" - until he's fired unless all his students pass the test."
7027.0,A misfit bunch of friends comes together to right the injustices which exist in a small town.
7028.0,"Three thieves successfully rob a New York City bank, but making the escape from the city proves to be almost impossible."
7030.0,A father recounts a dark period of his childhood when he and his little brother lived in the suburbs.
7031.0,"A woman is released from prison, an expert bank robber who wants to settle down and go straight, but her parole officer and her former employer try to get her to pull one more heist."
7032.0,"A retired US Navy pilot comes to Mexico, where he falls in love with the wife of a powerful businessman. The consequences will be cruel and unforeseen."
7033.0,"A talented young man can't get an executive position without rising through the ranks, so he comes up with a shortcut, which also benefits his love life."
7034.0,"Two teenage girls in small-town Sweden. Elin is beautiful, popular, and bored with life. Agnes is friendless, sad, and secretly in love with Elin."
7036.0,An ordinary high school student discovers that his family has an unusual pedigree when he finds himself turning into a werewolf.
7037.0,A singer returns after 15 years abroad to perform in Madrid and finds her 27 y.o. daughter married to one of her mom's ex-lovers.
7038.0,Five California women struggle with personal problems as their own paths unwind in unexpected ways.
7040.0,A fearless Secret Service agent will stop at nothing to bring down the counterfeiter who killed his partner.
7041.0,Residents of a friendly Pennsylvania town foil three brothers' plan to rob a bank on Christmas Eve.
7044.0,Young lovers Sailor and Lula run from the variety of weirdos that Lula's mom has hired to kill Sailor.
7045.0,"A young boy stumbles onto a witch convention and must stop them, even after he has been turned into a mouse."
7046.0,"Three single women in a picturesque village have their wishes granted, at a cost, when a mysterious and flamboyant man arrives in their lives."
7047.0,A police detective cracks down on organized crime in Chinatown after the murders of Triad and Mafia leaders.
7048.0,"Nick's wife's in bed with his boss. He later gets a gun to his head by a carjacker but steps on the gas pedal. They end up friends after adventures together - holdups, burglary, reckless driving, revenge etc. Twists follow."
7049.0,A bandleader woos a Latin flame who is already engaged to his employer.
7050.0,A Navy sailor tries to rekindle a romance with the woman he loves while on liberty in San Francisco.
7051.0,A playboy who refuses to give up his hedonistic lifestyle to settle down and marry his true love seeks help from a demented psychoanalyst who is having romantic problems of his own.
7052.0,The recently widowed Mary Stuart returns to Scotland to reclaim her throne but is opposed by her half-brother and her own Scottish lords.
7053.0,An American jazzman and his buddy woo a Russian princess and a fake countess in Paris.
7054.0,The four daughters of a New England family fight for happiness during and after the Civil War.
7055.0,"Roguish gambler/dancer ""Lucky"" Garnett is challenged by his fiance's father to come up with $25,000 to prove he's worthy of her hand. But after he falls in love with a dance instructor, Lucky'll do anything to keep from earning the bucks."
7056.0,An Irish-American street punk tries to make it big in the world of organized crime.
7057.0,Two couples and a troupe of actors have an encounter with some mischievous fairies in the forest.
7058.0,A straitlaced turn-of-the-century father presides over a family of boys and the mother who really rules the roost.
7059.0,A jaded former jockey helps a young girl prepare a wild but gifted horse for England's Grand National Sweepstakes.
7060.0,"Film version of the musical stage play, presenting the last few weeks of Christ's life told in an anachronistic manner."
7061.0,"A young socialite is diagnosed with an inoperable brain tumor, and must decide whether or not she'll meet her final days with dignity."
7062.0,A surly convicted murderer held in permanent isolation redeems himself when he becomes a renowned bird expert.
7063.0,"In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado."
7064.0,"A beautiful young woman takes her father's place as the prisoner of a mysterious beast, who wishes to marry her."
7065.0,"The Stoneman family finds its friendship with the Camerons affected by the Civil War, both fighting in opposite armies. The development of the war in their lives plays through to Lincoln's assassination and the birth of the Ku Klux Klan."
7067.0,"Visions, memories, and mysticism all help a 40-something woman to find the strength to leave her cheating husband."
7069.0,A ruthlessly ambitious Scottish lord seizes the throne with the help of his scheming wife and a trio of witches.
7070.0,"Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son."
7071.0,"Although wife and mother Mabel is loved by her husband Nick, her mental illness places a strain on the marriage."
7072.0,A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.
7073.0,Inspector Jacques Clouseau investigates the murder of Mr. Benjamin Ballon's driver at a country estate.
7074.0,Two spoiled rich people find themselves trapped on an empty passenger ship.
7075.0,A hapless carnival performer masquerades as the court jester as part of a plot against an evil ruler who has overthrown the rightful King.
7076.0,"An all-guts, no-glory San Francisco cop becomes determined to find the underworld kingpin that killed the witness in his protection."
7078.0,"In 1850s Louisiana, a free-spirited Southern belle loses her fiancé due to her stubborn vanity and pride, and vows to win him back."
7079.0,"In 15th-century France, a gypsy girl is framed for murder by the infatuated Chief Justice, and only the deformed bellringer of Notre Dame Cathedral can save her."
7080.0,"When the leading lady of a Broadway musical breaks her ankle, she is replaced by a young unknown actress, who becomes the star of the show."
7082.0,"A rich businessman and a young woman are attracted to each other, but he only wants an affair while she wants to save herself for marriage."
7083.0,"The story of Patsy Cline, the velvet-voiced country music singer who died in a tragic plane crash at the height of her fame."
7084.0,"A neurotic film critic obsessed with the movie Casablanca (1942) attempts to get over his wife leaving him by dating again with the help of a married couple and his illusory idol, Humphrey Bogart."
7085.0,A hypochondriac believes he is dying and makes plans for his wife which she discovers and misunderstands.
7086.0,A phonetics and diction expert makes a bet that he can teach a cockney flower girl to speak proper English and pass as a lady in high society.
7087.0,"Cultural mistrust and false accusations doom a friendship in British colonial India between an Indian doctor, an Englishwoman engaged to marry a city magistrate, and an English educator."
7088.0,"A retelling of the Orpheus and Eurydice myth, set during the time of the Carnaval in Rio de Janeiro."
7089.0,A series of comedic and nostalgic vignettes set in a 1930s Italian coastal town.
7090.0,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors."
7091.0,"Quincy Adams Wagstaff, the new president of Huxley University, accidentally hires bumblers Baravelli and Pinky to help his school win the big football game against the rival Darwin University."
7092.0,"The married Anna Karenina falls in love with Count Vronsky despite her husband's refusal to grant a divorce, and both must contend with the social repercussions."
7093.0,A ruthless editor tries to get his top reporter to cover one more crime story before retirement.
7096.0,"Portrait of Andy Goldsworthy, an artist whose specialty is ephemeral sculptures made from elements of nature."
7099.0,Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet.
7101.0,A young doctor on his way across the country to a job interview crashes his car in a small town and is sentenced to work for several days at the town hospital.
7102.0,"The equally-straight-laced and ""by the book"" nephew of Joe Friday must work with his more laid-back partner to solve a mystery."
7103.0,The luxurious villa of yuppie couple Mark and Jessie Bannister is overrun by loads of uninvited guests who turn the house upside-down and nearly destroy it.
7104.0,Hysterical Californians prepare for a Japanese invasion in the days after Pearl Harbor.
7107.0,"A shy San Francisco librarian and a bumbling cop fall in love as they solve a crime involving albinos, dwarves, and the Catholic Church."
7108.0,"A Special Agent is assigned to protect a wealthy business magnate. However, when the businessman is kidnapped in a daring ambush, he teams up with a seasoned detective to crack the case. But soon he discovers the case isn't that simple."
7109.0,Four stories about short or long relationships between men and women in Italy and France.
7114.0,A man kidnaps a woman and holds her hostage just for the pleasure of having her there.
7115.0,A jazz pianist and a wisecracking journalist are pulled into a complex web of mystery after the former witnesses the brutal murder of a psychic.
7116.0,The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.
7117.0,"An evil, sadistic Leprechaun goes on a killing rampage in search of his beloved pot of gold."
7118.0,"In an alternative Earth, a young astronaut participates in a controversial fledgling space program."
7121.0,Domestic and professional tensions mount when a husband and wife work as opposing lawyers in a case involving a woman who shot her husband.
7122.0,"During World War I, a British private, sent ahead to a French town to scout for enemy presence, is mistaken for a King by the colorful patients of an insane asylum."
7123.0,"After developing an addiction to the substance he uses to kill bugs, an exterminator accidentally kills his wife, and becomes involved in a secret government plot being orchestrated by giant bugs in a port town in North Africa."
7124.0,The history of the American government's war on marijuana in the 20th century.
7125.0,An ex convict befriends an elderly coworker as they both try to find meaning in life and forgiveness for their past.
7127.0,"When a law student accidentally kills the son of a mob boss in a fight, he finds himself relentlessly pursued by the mob and the police."
7131.0,A self-made businessman rekindles a romance with a former flame while their two teenage children begin a romance of their own with drastic consequences for both couples.
7132.0,A sly business manager and the wacky friends of two opera singers in Italy help them achieve success in America while humiliating their stuffy and snobbish enemies.
7134.0,A cop in a dystopian Europe investigates a serial killings suspect using controversial methods written by his now disgraced former mentor.
7137.0,"In an old school Las Vegas casino, its top gambling jinx breaks his curse when he falls in love, much to his boss' consternation."
7139.0,A family of Irish immigrants adjust to life on the mean streets of Hell's Kitchen while also grieving the death of a child.
7141.0,"Documentary following Susan Tom of Fairfield, California and her 11 adopted special needs children."
7142.0,"Honey is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry."
7143.0,An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.
7147.0,A frustrated son tries to determine the fact from fiction in his dying father's life.
7149.0,A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.
7150.0,Conjoined twins from Martha's Vineyard move to Los Angeles so that one of them can pursue an acting career.
7151.0,A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.
7153.0,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.
7154.0,A free-thinking art professor teaches conservative 1950s Wellesley girls to question their traditional social roles.
7155.0,A Women's Institute chapter's fundraising effort for a local hospital by posing nude for a calendar becomes a media sensation.
7156.0,"The story of America as seen through the eyes of the former Secretary of Defense under President John F. Kennedy and President Lyndon B. Johnson, Robert McNamara."
7158.0,An abandoned wife is evicted from her house and starts a tragic conflict with her house's new owners.
7160.0,"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer."
7161.0,"With his wife doing a book tour, a father of twelve must handle a new job and his unstable brood."
7162.0,"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart."
7163.0,"What seemed like a breezy idea for an engineer to net him millions of dollars, leaves him on the run for his life and piecing together why he's being chased."
7164.0,"The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place."
7165.0,"Ensemble drama centered around a group of ballet dancers, with a focus on one young dancer who's poised to become a principal performer."
7167.0,"Against the background of an Australian desert, Sandy, a geologist, and Hiromitsu, a Japanese businessman, play out a story of human inconsequence in the face of the blistering universe. The end of the journey leaves no one capable of going back to where they started from.::Anonymous"
7169.0,Anna wants to be like other girls her age (18): date a guy etc. but she's the US president's daughter and always guarded. In Prague he breaks his promise of only 2 agents following her to a concert and she runs away with Ben to see Europe.
7171.0,"Nick Broomfield's second documentary about serial killer Aileen Wuornos, focusing on her mental state on death row."
7173.0,A buttoned-up newlywed finds his strictly organized life descend into chaos when he falls in love with an old classmate.
7175.0,A biker returns from Thailand to set things straight with his girlfriend. One gang leader wants him for delivery of 2 motorbikes filled with crystal meth and another gang leader wants him for murdering his brother.
7176.0,An Iranian pizza delivery man sees the worst of corruption and social unbalance in his city and is driven to crime.
7177.0,"After the rise of the Taliban in Afghanistan and the restriction of women in public life, a pre-teen girl is forced to masquerade as a boy in order to find work to support her mother and grandmother."
7178.0,"A Midwesterner becomes fascinated with his nouveau riche neighbor, who obsesses over his lost love."
7179.0,A man becomes obsessed with vengeance when his soul mate marries another man.
7181.0,A varied group of passengers boarding a ship bound for pre-WWII Germany represents a microcosm of early 1930s society.
7184.0,"The dramatic love story of small-town Mississippi girl Alva Starr and railroad official Owen Legate, set during the Great Depression."
7190.0,"Jane Eyre is an orphan, sent to Lowood school, and eventually becomes a governess at Thornfield hall to a girl named Adele. While she is there, many strange things happen and eventually she and Edward Rochester, owner of Thornfield and Adele's guardian, fall in love. Suddenly, when Jane is about to win the happiness she deserves, a dark secret comes to light, and it will take all of her courage, love and understanding to triumph.::Julianna Peterson"
7191.0,"Several strangers converge on a hotel in Venice, Italy, where a bellboy's bad English sets them up to clash against each other in a hilarious case of mistaken identity."
7192.0,"Ex-Special Forces soldier Louis Stevens returns to Miami to find his former high school overrun by drugs and violence. A master of the Brazilian martial art, capoeira, Stevens pledges to straighten out a dozen of the school's worst students by teaching them this demanding and highly-disciplined fighting style. Slowly, his program begins to work, giving the students new hope and purpose. But the local drug lord, himself a martial arts expert, vows to stop Stevens' positive influence. Now Stevens must fight to save his own life, as well as the lives of his rebellious young students.::Anthony Pereyra {hypersonic91@yahoo.com}"
7193.0,A vulgar private detective is hired to find a missing groupie and is drawn into a mystery involving a series of murders tied to the music industry.
7202.0,"After 13 years in prison, the mad scientist from Re-Animator (1985) gets a new chance to experiment with the arrival of a young prison doctor, who secretly hopes to learn to reanimate dead people. Good intentions turn to horror."
7205.0,"A Berber chieftain triggers an international incident, drawing the involvement of Theodore Roosevelt, when he kidnaps an American widow and her children in 1900s Morocco."
7206.0,"Monsieur Hulot visits the technology-driven world of his sister, brother-in-law, and nephew, but he can't quite fit into the surroundings."
7208.0,Dr. Jekyll allows his dark side to run wild when he drinks a potion that turns him into the evil Mr. Hyde.
7209.0,"Monsieur Hulot comes to a beachside hotel for a vacation and accidentally, but good-naturedly, causes havoc."
7211.0,"Dr. Noah Praetorius falls in love with Debra, a student who finds out that she is pregnant by her old boyfriend."
7212.0,"After marrying an American lieutenant with whom he was assigned to work in post-war Germany, a French captain attempts to find a way to accompany her back to the States under the terms of the War Bride Act."
7215.0,"During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer."
7216.0,"After being released from prison, notorious thief Roy Earle is hired by his old boss to help a group of inexperienced criminals plan and carry out the robbery of a California resort."
7217.0,A man convicted of murdering his wife escapes from prison and works with a woman to try and prove his innocence.
7218.0,"When a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men."
7219.0,"When one of two truck-driving brothers loses an arm, they both join a transport company where the other is falsely charged as an accessory in the murder of the owner."
7222.0,"Cautionary tale features a fictionalized take on the use of marijuana. A trio of drug dealers lead innocent teenagers to become addicted to ""reefer"" cigarettes by holding wild parties with jazz music."
