MOVID,plot
64957.0,"Tells the story of Benjamin Button, a man who starts aging backwards with consequences."
64969.0,"A man challenges himself to say ""yes"" to everything."
64983.0,"A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers against Adolf Hitler during World War II."
64993.0,"Told in three interconnected segments, we follow a young man named Takaki through his life as cruel winters, cold technology, and finally, adult obligations and responsibility converge to test the delicate petals of love."
64997.0,A determined meteorologist must embark on a nationwide journey to find his son during a massive alien invasion that's goal is to exterminate the human race.
65037.0,"As an alternative to getting bullied at school, an autistic teenager retreats into the world of online role-playing games."
65088.0,A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.
65126.0,A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.
65130.0,A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children.
65133.0,"At a New Millennium Eve party, Blackadder and Baldrick test their new time machine and ping pong through history encountering famous characters and changing events rather alarmingly."
65135.0,"After a genial spirit shows the benevolent Ebenezer Blackadder visions of his unscrupulous ancestors, he resolves to mend his generous ways."
65188.0,A filmmaker decides to memorialize a murdered friend when his friend's ex-girlfriend announces she is expecting his son.
65193.0,A rebellious Malibu princess is shipped off to a strict English boarding school by her father.
65216.0,"Jewish brothers in Nazi-occupied Eastern Europe escape into the Belarussian forests, where they join Russian resistance fighters, and endeavor to build a village, in order to protect themselves and about one thousand Jewish non-combatants."
65225.0,"Zeitgeist: Addendum attempts to locate the root causes of the pervasive social corruption, while also offering a solution."
65230.0,"A family learns important life lessons from their adorable, but naughty and neurotic dog."
65261.0,"A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him."
65350.0,"Amid the anarchy of China, an American mercenary tangles with a ruthless warlord."
65359.0,"A reckless youth is destined to become the greatest sorcerer that the mystical land of Earthsea has ever known. When the young wizard Ged discovers that he possesses infinite magical powers, he seeks to master the ancient arts. As he journeys to manhood, he will combat dragons, fall in love, cross death's threshold, and ultimately wield the power to reunite a kingdom.::El_Magus"
65514.0,"During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive."
65577.0,An unusually brave mouse helps to restore happiness to a forlorn kingdom after making friends with a gentleman rat.
65585.0,Two best friends become rivals when they schedule their respective weddings on the same day.
65588.0,"Lodge, a gaming geek, takes his playing very seriously, unlike his babyish friends who'd rather be immature. He decides to shake things up by introducing two unconventional people to their group."
65596.0,"The story of the notorious French gangster Jacques Mesrine, with the focus on his life before the early 1970s and the events that led to him being declared Public Enemy No. 1 in France."
65601.0,"Tom returns to his hometown on the tenth anniversary of the Valentine's night massacre that claimed the lives of 22 people. Instead of a homecoming, Tom finds himself suspected of committing the murders, and it seems like his old flame is the only one that believes he's innocent."
65631.0,"Activists arrive in Seattle, Washington en masse to protest a meeting of the World Trade Organization. Riots and chaos ensue as demonstrators successfully stop the WTO meetings."
65642.0,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.
65651.0,"Ruled by King Augustin, Carpia is a peaceful kingdom in a world inhabited by dragons and knights. The land's serenity is unexpectedly shattered by a Fire Dragon that spreads almighty fear and death amongst the kingdom's innocent people."
65682.0,"An origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans."
65685.0,"A teenage girl discovers her father has an amazing talent to bring characters out of their books and must try to stop a freed villain from destroying them all, with the help of her father, her aunt, and a storybook's hero."
65738.0,"The nerds have taken the college, but some jocks are not going to allow this anymore."
65740.0,"Dudley (Booger) Dawson is about to get married, but the father of the bride doesn't want his daughter to marry a nerd. The nerdy gang needs to set things straight once again."
65802.0,"When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day."
65810.0,"The life and death story of The Notorious B.I.G. (a.k.a. Christopher Wallace), who came straight out of Brooklyn to take the world of rap music by storm."
65882.0,"Anna returns home after a stint in a mental hospital, but her recovery is jeopardized by her cruel stepmother and ghastly visions of her dead mother."
65982.0,"During the reign of the Vikings, Kainan, a man from a far-off world, crash lands on Earth, bringing with him an alien predator known as the Moorwen. Though both man and monster are seeking revenge for violence committed against them, Kainan leads the alliance to kill the Moorwen by fusing his advanced technology with the Viking's Iron Age weaponry."
66090.0,"Refusing to let anything spoil their romantic weekend break, a young couple confront a gang of loutish youths with terrifyingly brutal consequences."
66097.0,"An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets."
66171.0,Two young Americans with special abilities must race to find a girl in Hong Kong before a shadowy government organization called Division does.
66198.0,An Interpol agent attempts to expose a high-profile financial institution's role in an international arms dealing ring.
66203.0,This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.
66240.0,"George's been dead and working as grim reaper 5 years. She and her 3 colleagues get a new, chaotic boss. George looks different to the living e.g. her mom and sister."
66297.0,"The team visits New Vegas. Leela tries to save eco systems. Fry gets mind-reading abilities - useful at the poker championship. Bender has an affair with the robot mafia boss's wife. Can the team stop Wong's space ""mini"" golf project?"
66310.0,"A gang of young thieves flee Paris during the violent aftermath of a political election, only to hole up at an Inn run by neo-Nazis."
66320.0,A look at the state of the global environment including visionary and practical solutions for restoring the planet's ecosystems.
66335.0,"When his father's body is stolen from its grave, Afro takes up his sword again to tear through an army of deadly foes led by a sadistic leader."
66371.0,A newly unemployed cellist takes a job preparing the dead for funerals.
66427.0,"Mistaken for his character Ash from the 'Evil Dead' trilogy, Bruce Campbell is forced to fight a real monster in a small Oregon town."
66509.0,"When seasoned comedian George Simmons learns of his terminal, inoperable health condition, his desire to form a genuine friendship causes him to take a relatively green performer under his wing as his opening act."
66511.0,A man tours clubs around the globe with his manager and girlfriend. On the eve of their largest album release he is admitted to a psychiatric clinic after overdosing at a gig.
66544.0,The dramatized account of the war crime trials following the defeat of Nazi Germany in World War II.
66665.0,"A couple who is expecting their first child travel around the U.S. in order to find a perfect place to start their family. Along the way, they have misadventures and find fresh connections with an assortment of relatives and old friends who just might help them discover ""home"" on their own terms for the first time."
66744.0,"The story of Italian politician Giulio Andreotti, who has served as Prime Minister of Italy seven times since the restoration of democracy in 1946."
66783.0,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.
66785.0,The story of two outlaws and a bounty hunter in 1940s Manchuria and their rivalry to possess a treasure map while being pursued by the Japanese army and Chinese bandits.
66798.0,Insp. Jacques Clouseau teams up with a squad of International detectives who are just as bumbling as he is. Their mission: Stop a globe-trotting thief who specializes in stealing historical artifacts.
66915.0,"In order to defeat the Grand Duke of Owls, a young boy transformed into a cat teams up with a group of barnyard animals to find a rooster who can raise the sun."
66934.0,An aspiring supervillain must balance his career and his pursuit of a beautiful do-gooder.
66943.0,"A tough, cute woman is kidnapped for ransom and brought to a rural English cottage. David and two morons have way more to worry about than her crime boss stepdad, his two Asian killers and her."
67087.0,"Friendless Peter Klaven goes on a series of man-dates to find a Best Man for his wedding. But, when his insta-bond with his new B.F.F. puts a strain on his relationship with his fiancée, can the trio learn to live happily ever after?"
67168.0,"On the night of the big High-School Prom, the dead rise to eat the living, and the only people who can stop them are the losers who couldn't get dates to the dance."
67186.0,"After a family is forced to relocate for their son's health, they begin experiencing supernatural behavior in their new home, and uncover a sinister history."
67193.0,"Two ex-government agents turned rival industrial spies have to be at the top of their game when one of their companies prepares to launch a major product. However, they distract each other in more ways than one."
67197.0,M.I.T. professor John Koestler links a mysterious list of numbers from a time capsule to past and future disasters and sets out to prevent the ultimate catastrophe.
67255.0,A journalist is aided by a young female hacker in his search for the killer of a woman who has been dead for forty years.
67267.0,"In order to raise the tuition to send her young son to private school, a mom starts an unusual business -- a biohazard removal/crime scene clean-up service -- with her unreliable sister."
67295.0,"Ordered to teach a martial arts class of rambunctious bunny kittens, Po tells stories of each of the Furious Five's pasts."
67361.0,"At first, the strange phone messages promised great wealth. Soon, though, government agents pursue the young engineer receiving them around the world."
67408.0,A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.
67508.0,"A look at Germany's terrorist group, The Red Army Faction (RAF), which organized bombings, robberies, kidnappings and assassinations in the late 1960s and '70s."
67534.0,A weak con man panics when he learns he's going to prison for fraud. He hires a mysterious martial arts guru who helps transform him into a martial arts expert who can fight off inmates who want to hurt or love him.
67618.0,"Two successful women, sick and tired of dating and relationships, decide to keep two young men in their pool house for strictly sexual purposes."
67665.0,"Since 1978, Anvil has become one of heavy metal's most influential yet commercially unsuccessful acts. In 2006, after a fledging European tour Anvil sets out to record their thirteenth album and continue to follow their dreams."
67695.0,"Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is recruited to close the case."
67734.0,"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world."
67788.0,A college grad lands a job as a financial journalist in New York City to support where she nurtures her shopping addiction and falls for a wealthy entrepreneur.
67799.0,Sam Reide uses his power to time travel to solve the mystery of his girlfriend's death.
67888.0,"Hard-working, henpecked Ambrose Wolfinger takes off from work to go to a wrestling match with catastrophic consequences."
67923.0,"Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation."
67997.0,A political satire about a group of skeptical American and British operatives attempting to prevent a war between two countries.
68073.0,"A band of rogue DJs that captivated Britain, playing the music that defined a generation and standing up to a government that wanted classical music, and nothing else, on the airwaves."
68135.0,Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.
68157.0,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same."
68159.0,"When a congressional aide is killed, a Washington, D.C. journalist starts investigating the case involving the Representative, his old college friend."
68194.0,The story of the controversial Brian Clough's 44-day reign as the coach of the English football club Leeds United.
68205.0,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker which requires regular jolts of electricity to keep working.
68237.0,"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems."
68269.0,"A dramatization of the turbulent first years of Queen Victoria's rule, and her enduring romance with Prince Albert."
68319.0,"The early years of James Logan, featuring his rivalry with his brother Victor Creed, his service in the special forces team Weapon X, and his experimentation into the metal-lined mutant Wolverine."
68347.0,A Honduran young girl and a Mexican gangster are united in a journey across the American border.
68358.0,The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.
68444.0,"A young man, much to the chagrin of his father, becomes the new assistant to an illusionist in decline."
68480.0,"Police Commissioner Rizzo, Bigfoot (Piedone by nickname) and Marshal Caputo go to Egypt and look for Professor Cerullo, who is missing. The professor has discovered an insect that can smell where oil is and lots of criminals are interested in it.::Salvatore Santangelo <pappagone2@libero.it>"
68486.0,Second and final part of epic tale about a legendary battle that changed the course of China history.
68522.0,"Feature-length version of the documentary TV series Planet Earth (2006), following the migration paths of four animal families."
68536.0,"The career and life of Stanley Kubrick is explored through pictures, clips from his films, his old home movies, comments from his colleagues and a narration by Tom Cruise."
68552.0,Crossing Over is about illegal aliens of many nationalities in the Los Angeles area and the authorities and individuals dealing with them.
68554.0,Harvard symbologist Robert Langdon works with a nuclear physicist to solve a murder and prevent a terrorist act against the Vatican during one of the significant events within the church.
68597.0,"During the Cold War, the CIA orders free-lance operative Scorpio to assassinate his former CIA mentor Cross and a deadly cat-and-mouse game ensues."
68600.0,A high school janitor has not recovered from his failed career as a tennis pro. He begins coaching his beloved sport to a group of misfits and leads them to the Nebraska State Championships.
68650.0,"Four Los Angelenos, a mortician, an ex-con, a suicidal ex-priest, and a stripper, are brought together on Christmas Eve by a mixture of circumstances."
68659.0,Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of Star Wars: Episode I - The Phantom Menace (1999) before its release.
68791.0,"In 2018, a mysterious new weapon in the war against the machines, half-human and half-machine, comes to John Connor on the eve of a resistance attack on Skynet. But whose side is he on, and can he be trusted?"
68793.0,"Security guard Larry Daley infiltrates the Smithsonian Institution in order to rescue Jedediah and Octavius, who have been shipped to the museum by mistake."
68835.0,"A bullied and demoralized gay student at an all-boys school uses a magical flower derived from Shakespeare's ""A Midsummer Night's Dream' to turn many in his community gay, including a comely rugby player for himself."
68848.0,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job - showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world."
68872.0,American military personnel interact warily with a variety of Italian locals over a year and a half in the push north during the Italian Campaign of WWII as German forces make their retreat.
68886.0,"Luis enjoys the liberty of being single. He has a smell for perfumes and thus money. However, his 5 sisters and mom believe that at 43, he should be looking for a wife, not one-night stands. They find candi/dates. He hires a ""fiancée""."
68932.0,A newspaper journalist discovers a homeless musical genius and tries to improve his situation.
68945.0,"A recap of the first 24 episodes of Neon Genesis Evangelion, followed by a 30-minute continuation of the plot that would later form the first third of The End of Evangelion."
68952.0,"A loan officer who evicts an old woman from her home finds herself the recipient of a supernatural curse. Desperate, she turns to a seer to try and save her soul, while evil forces work to push her to a breaking point."
68954.0,"78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway."
68959.0,"Edward Elric, an alchemist from an alternate world, races to prevent the Thule Society from harnessing alchemy to wage war on his home."
69069.0,The two most popular guys in high school decide to ditch football camp for cheerleader camp. For the girls and for the glory.
69118.0,"A detective in post-Katrina New Orleans has a series of surreal encounters with a troop of ghostly Confederate soldiers while investigating serial killings of local prostitutes, a 1965 lynching, and corrupt local businessmen."
69122.0,"Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding."
69131.0,"Beautiful Carmen Colson and her ironworker husband Wayne are placed in the Federal Witness Protection program after witnessing an ""incident"". Thinking they are at last safe, they are targeted by an experienced hit man and a psychopathic young upstart killer. The ensuing struggle will test Carmen to the limit."
69134.0,"A grieving couple retreat to their cabin in the woods, hoping to repair their broken hearts and troubled marriage, but nature takes its course and things go from bad to worse."
69140.0,"A BBC adaptation of the Victorian ""penny dreadful"" tale of 18th century ""demon barber"" Sweeney Todd, of Fleet Street, who cuts the throats of unsuspecting clients in his London shop."
69211.0,"A boy declares his love for his girlfriend, only to die the same night. He is brought back to life by his mother as a flesh-craving zombie, who sires more teen undead while trying to control his, er, appetite for his beloved."
69224.0,"Marius is the keeper of an abandoned cement works staying high above the quarter of l'Estaque in Marseilles. Jeannette is bringing up her two children alone with her poor checkout operator salary. Their meeting won't be without trouble, since besides material difficulties, both of them are wounded by life. They have to learn how to be happy again.::Gregoire Dubost <Gregoire.Dubost@polytechnique.fr>"
69227.0,Buffoonish Ernest and his dimwitted pal Abner unearth a huge cannon reputed to contain the crown jewels of England.
69251.0,"A lonely comic book fan, Les Franken, has a reaction to medication and becomes convinced he's a superhero."
69275.0,"A ski vacation turns horrific for a group of medical students, as they find themselves confronted by an unimaginable menace: Nazi zombies."
69278.0,"A space-time vortex sucks scientist Rick Marshall, his assistant Holly and a survivalist Will into a world populated by dinosaurs and painfully slow creatures called Sleestaks."
69304.0,"A financial executive who can't stop his career downspiral is invited into his daughter's imaginary world, where solutions to his problems await."
69306.0,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime."
69394.0,A desperate woman asks for a meeting with a journalist to disclose the cruel and inhumane punishment of her niece.
69406.0,A pushy boss forces her young assistant to marry her in order to keep her visa status in the U.S. and avoid deportation to Canada.
69436.0,"After being banished from their tribe, two hunter-gatherers encounter Biblical characters and eventually wind up in the city of Sodom."
69453.0,"During World War I, a German U-boat sinks a British ship and takes the survivors on board. After it takes a wrong turn, the submarine takes them to the unknown land of Caprona, where they find dinosaurs and neanderthals."
69469.0,"Snacking, napping, fighting aliens - it's all in a day's work for Garfield! One minute, Garfield and his pals are having a cookout, the next, they're engaged in a super battle with a sinister alien and her army of zombies!"
69481.0,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work."
69495.0,"Eric, a sports announcer and former hockey player, doesn't know how to deal with the flamboyant young boy to whom he and his partner suddenly become guardians."
69516.0,"The story of a mysterious loner, a stranger in the process of completing a criminal job."
69524.0,"A shot-for-shot remake of Raiders of the Lost Ark (1981), started by three 12-year-olds and completed over a period of six years."
69526.0,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war."
69529.0,"With aerial footage from fifty-four countries, 'Home' is a depiction of how Earth's problems are all interlinked."
69604.0,"A middle-aged, misanthropic divorcé from New York City surprisingly enters a fulfilling, Pygmalion-type relationship with a much younger, unsophisticated Southern girl."
69606.0,"While attending his brother's wedding, a serial womanizer is haunted by the ghosts of his past girlfriends."
69640.0,"The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson and Pretty Boy Floyd during a booming crime wave in the 1930s."
69644.0,"When Sid's attempt to adopt three dinosaur eggs gets him abducted by their real mother to an underground lost world, his friends attempt to rescue him."
69654.0,"Michael and Sara wed, but the happiness is short-lived when the Feds apprehend her for the murder of Michael's mother, Christina. Once a hit is ordered on Sara, the team reunite to break out the increasingly vulnerable target."
69685.0,"Daria, Jane, and the rest of the Lawndale High seniors face graduation and college in this series finale TV-movie from MTV's ""Daria."""
69712.0,Anna Fitzgerald looks to earn medical emancipation from her parents who until now have relied on their youngest child to help their leukemia-stricken daughter Kate remain alive.
69720.0,A hip hop horror anthology of three tales of terror told by the Hound of Hell that revolve around the residents of an inner-city neighborhood whose actions determine where they will go in the afterlife.
69746.0,"A mariner survives an attack from the dreaded pirates of the Black Freighter, but his struggle to return home to warn it has a horrific cost."
69757.0,"An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her."
69784.0,Flamboyant and gay Austrian Brüno looks for new fame in America.
69805.0,"Losing his girlfriend because he was at an auction dramatically getting the magical philosopher's stone instead of a date, he needs a vacation - New Orleans but finds himself busy saving Earth from the curse of the Judas chalice/vampires."
69844.0,"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past."
69849.0,A dramatization of author Alex Haley's family line from ancestor Kunta Kinte's enslavement to his descendants' liberation.
69860.0,"Based upon the final confession of Adolf Eichmann, made before his execution in Israel as he accounts to Captain Avner Less, a young Israeli police officer, of his past as the architect of Hitler's plan for the fFnal Solution. Captured by intelligence operatives in Argentina, 15 years after World War II, Eichmann (Kretschmann), the world's most wanted man, must be broken down and the truth unveiled. As the world waits, 2 men must confront each other in a battle of wills- the result of which will change a nation forever."
69904.0,"When a group of friends fail to lower the ladder of their boat, they find themselves stranded in the surrounding waters and struggle to survive."
69951.0,A traveling theater company gives its audience much more than they were expecting.
69953.0,"9to5 - Days in Porn focuses on the people behind a controversial and multi-billion dollar industry ""The Adult Entertainment industry"". It depicts their stories, each one different, unadorned and authentic, without glorification or prejudice. It delivers deep insight into their personal lives - from glamorous to grotesque - strange, fascinating, offensive, absurd and sometimes funny moments all at once.::Jens Hoffmann"
69988.0,Two guys take their bromance to another level when they participate in an art film project.
70015.0,"A dramatization of the 1989 Montréal Massacre, during which several female engineering students were murdered by an unstable misogynist."
70159.0,A husband and wife who recently lost their baby adopt a 9-year-old girl who is not nearly as innocent as she appears.
70183.0,An uptight television producer takes control of a morning show segment on modern relationships hosted by a misogynistic man.
70206.0,"Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps."
70208.0,Two pairs of lovers on a Hawaiian vacation discover that psychopaths are stalking and murdering tourists on the islands.
70286.0,Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.
70293.0,Julia Child's story of her start in the cooking profession is intertwined with blogger Julie Powell's 2002 challenge to cook all the recipes in Child's first book.
70301.0,"A successful asset manager, who has just received a huge promotion, is blissfully happy in his career and in his marriage. But when a temp worker starts stalking him, all the things he's worked so hard for are placed in jeopardy."
70305.0,A Las Vegas cabbie enlists the help of a UFO expert to protect two siblings with paranormal powers from the clutches of an organization that wants to use the kids for their nefarious plans.
70334.0,"As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of Crowley Corners, Tennessee to get some perspective on what matters in life the most."
70336.0,"An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer."
70361.0,"Detective Danny Fisher discovers his girlfriend has been kidnapped by an ex-con tied to Fisher's past, and he'll have to successfully complete 12 challenges in order to secure her safe release."
70451.0,The true story about one of the most brilliant saboteurs during World War II and his battle to overcome his inner demons.
70492.0,The arrival of the telegraph put Pony Express riders like John Blair and his pal Smoky out of work. A race will decide whether they or stageline owner Drake get the government mail contract.
70521.0,"Amanda, an ardent Jane Austen fan, lives in present day London with her boyfriend Michael, until she finds she's swapped places with Austen's fictional creation Elizabeth Bennet."
70533.0,The fate of the world is threatened by seemingly monstrous entities known as Angels. NERV is an organisation set up to counter this threat and it is up to young pilots to protect Earth but exactly what are the real motives behind NERV?
