MOVID,plot
1574.0,Cab driver Michael and supermodel Sarah fall in love while her gorgeous husband Phillippe is in Madrid for two months.
1580.0,A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.
1581.0,"A failed gambler, intent on meeting a rich widow, tricks his widowed brother-in-law into boarding a cruise ship as dance hosts."
1582.0,Three brothers who are obsessed with animals are given permission from their parents to travel around America with a camera documenting wildlife.
1583.0,A bumbling fairy godfather tries to grant a girl's wish that her cabby father lands a Broadway role.
1584.0,"Dr. Ellie Arroway, after years of searching, finds conclusive radio proof of extraterrestrial intelligence, sending plans for a mysterious machine."
1585.0,"In Sunray, a backwater town on Australia's Murray River, there's little to do but fish or listen to the local radio station. D.J. Ken Sherry arrives from the hustle of Brisbane to run the station; he's mid-40s, detached, thrice divorced, hatchet faced. But both sisters next door find him attractive: awkward Dimity, only 20, who works in a Chinese restaurant with few patrons, and perky Vicki-Ann, a hairdresser with a hope chest who invents a happy future with Sherry based on little but his arrival. First Dimity then Vicki-Ann spend the night with Ken, one concluding he's her boy friend, the other her fiance. Then Dimity begins to smell something fishy.::<jhailey@hotmail.com>"
1586.0,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.
1587.0,"A young boy, Conan, becomes a slave after his parents are killed and tribe destroyed by a savage warlord and sorcerer, Thulsa Doom. When he grows up he becomes a fearless, invincible fighter. Set free, he plots revenge against Thulsa Doom."
1588.0,A man raised in the jungle by apes falls in love with a wealthy American heiress.
1589.0,"The Sheriff of a suburban New Jersey community, populated by New York City police officers, slowly discovers the town is a front for mob connections and corruption."
1590.0,A rescue crew investigates a spaceship that disappeared into a black hole and has now returned...with someone or something new on-board.
1591.0,"An elite mercenary is killed, but comes back from Hell as a reluctant soldier of the Devil."
1592.0,An unexpected player joins the school basketball team - a circus dog who escaped from a cruel master.
1593.0,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met."
1594.0,"Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and ruining her life."
1596.0,"2 young women reunite and rekindle their friendship after having said goodbye at their college graduation, six years earlier."
1597.0,"A taxi driver with a penchant for conspiracy theories becomes a target after one of these theories turns out to be true. Unfortunately, to save himself, he has to figure out which theory it is."
1598.0,"Frank Conner is an honest police officer who desperately needs to save his son's life. However, after losing all hope, he finds out that a criminal Peter McCabe in jail is his only savior."
1599.0,A scientist for the military turns himself into a cartoon-like superhero when a version of one of his own weapons is being used against enemies.
1600.0,"After being released from a psychiatric institution, a man tries to redeem himself in the eyes of his now-ex wife from the events that led up to his incarceration."
1601.0,Black gangsters in 1930 Harlem fights Dutch Schultz who is trying to horn in on their numbers racket.
1602.0,"The several misadventures and life-lessons learned by 8-year-old Theodore ""Beaver"" Cleaver in an entertaining and hilarious tale of a small-town Ohio family and the daily trials and tribunes of life."
1603.0,"Three years ago, entomologist Dr. Susan Tyler genetically created an insect to kill cockroaches carrying a virulent disease. Now, the insects are out to destroy their only predator, mankind."
1604.0,"Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection."
1605.0,"A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead."
1606.0,A barbarian warrior becomes a king when he defeats a king in armed combat and the king's heir conspire to overthrow him and reclaim the throne by resurrecting an evil sorceress.
1608.0,"Communist Radicals hijack Air Force One with The U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a Veteran, fights to rescue the hostages on board."
1609.0,"15 months after being stabbed 9 times by a student at work as a high school teacher in NYC, Mr. Garfield is working in LA as a substitute teacher come full-time. He refuses to be a victim anymore."
1610.0,"In November 1984, the Soviet Union's best submarine captain, in a new undetectable sub, violates orders and heads for the U.S. The American CIA and military must quickly determine: Is he trying to defect, or to start a war?"
1611.0,Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.
1612.0,"Warren has an extra room in his apartment (and is five months behind on the rent) after his lover moves out, so a friend places an ad on his behalf for a GWM roommate. Frankie, a pizza baker (and aspiring actor), decides to move out of his family's flat in The Bronx when he comes home one evening and walks in on his brother making love to Frankie's girlfriend. Frankie checks ads for roommates in ""the city"" (i.e., Manhattan), notices Warren's ad and decides to answer it, reasoning that GWM stands for ""Guy With Money.""::Dennis Lewis <dsl@sprynet.com>"
1613.0,Only in America. Only in Hollywood. Only in Beverly Hills could a young man with a dream make his way to the stars. Carlos is a precocious 18 year-old who returns to America from Mexico with dreams of becoming a movie star.
1614.0,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.
1615.0,An intellectual billionaire and two other men struggle to band together and survive after getting stranded in the Alaskan wilderness with a blood-thirsty Kodiak Bear hunting them down.
1616.0,A US Army colonel and a civilian woman supervising him must track down stolen Russian nuclear weapons before they're used by terrorists.
1617.0,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice."
1619.0,"True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet."
1620.0,Police hunting for a serial kidnapper are helped when a victim manages to escape for the first time.
1621.0,"One person can keep a family together and, when that one person is gone, a family can be torn apart."
1623.0,"A demonic djinn attempts to grant its owner three wishes, which will allow him to summon his brethren to Earth."
1624.0,A family is torn apart after a father gives his valuable farm land to his daughters.
1625.0,"After a wealthy San Francisco banker is given an opportunity to participate in a mysterious game, his life is turned upside down as he begins to question if it might really be a concealed conspiracy to destroy him."
1626.0,A federal agent uncovers lucrative toxic waste dumps in Appalachia and must deal with the locals who want to keep their 'gold mine' secret.
1627.0,A man heading to Vegas to pay off his gambling debt before the Russian mafia kills him is forced to stop in an Arizona town where everything that can go wrong does go wrong.
1629.0,"Marcy is an assistant to Senator John McGlory, who is having problems with a re-election campaign. Desperate for Irish votes, McGlory's chief of staff Nick sends Marcy to Ireland to trace McGlory's relatives or ancestors. Marcy arrives at the village of Ballinagra when it is preparing for an annual Matchmaking Festival. A well-dressed, handsome and single young lady, she becomes the center of attention for two professional matchmakers, Dermot and Millie, as well as for bartender Sean.::Anonymous"
1631.0,"An American naval officer is recruited for an operation to eliminate his lookalike, the infamous terrorist Carlos The Jackal."
1633.0,"A reclusive beekeeper slowly pulls his dysfunctional family back together, but not without having to fight his son's previous dastardly cohorts."
1635.0,"In suburban New Canaan, Connecticut, 1973, middle-class families experimenting with casual sex and substance abuse find their lives beyond their control."
1639.0,"Holden and Banky are comic book artists. Everything's going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian."
1641.0,"Six unemployed steel workers form a male striptease act. The women cheer them on to go for ""the full monty"" - total nudity."
1642.0,"A passionately committed young dancer is forced to re-examine his career and life when faced with death, finding hope through an older man who becomes his lover, mentor and companion.::Film Four"
1643.0,"When Queen Victoria's husband Prince Albert dies, she finds solace in her trusted servant, Mr. John Brown, but their relationship also brings scandal and turmoil."
1644.0,Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.
1645.0,An exceptionally adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss - the biggest opportunity of his career to date.
1646.0,Fred Z. Randall is a geeky spacecraft designer who gets the chance to make his dream come true and travel to Mars.
1647.0,A disgraced surgeon leaves his former life and reinvents himself as a gunshot doctor in the criminal underworld.
1648.0,A mentally unbalanced young woman - who is convinced she is Jackie Kennedy - flies into a murderous rage when her brother returns home to reveal he is engaged.
1649.0,"An exploration of the careers of four unrelated professionals: a lion tamer, a robotics expert, a topiary gardener, and a naked mole rat specialist."
1650.0,"In this adaptation of the Henry James novel set in 19th-century New York City, a wealthy spinster with an overbearing father is pursued by a handsome fortune hunter who may be only after her money."
1652.0,"This film documents Neil Young and Crazy Horse's 1996 concert tour. Jim Jarmusch interviews the band about their long history, and we see backstage footage from the 1970s and 1980s."
1653.0,A genetically inferior man assumes the identity of a superior one in order to pursue his lifelong dream of space travel.
1654.0,"In 1917, two children take a photograph, which is soon believed by some to be the first scientific evidence of the existence of fairies."
1655.0,"In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive."
1656.0,"The story of Russian emigrant Yanko Goorall and servant Amy Foster in the end of nineteenth century. When Yanko enters a farm, sick and hungry after a shipwreck, everyone is afraid of him, except for Amy."
1658.0,"Upon being fired, a desperate guy kidnaps a daughter of his former boss. Two angels are sent to Earth to check if love is possible in this case."
1659.0,A teenage petty criminal dreams of escaping his increasingly unlawful lifestyle when he meets a sweet girl who hopes to one day travel to Alaska.
1660.0,"What did little Eve see--and how will it haunt her? Husband, father and womanizer Louis Batiste is the head of an affluent family, but it's the women who rule this gothic world of secrets, lies and mystic forces."
1661.0,An FBI agent tries to catch a serial killer who kidnapped his son.
1662.0,"After murdering an undercover DEA agent, two corrupt cops scramble to cover up what they've done."
1663.0,Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.
1665.0,The bumbling Mr. Bean travels to America when he is given the responsibility of bringing a highly valuable painting to a Los Angeles museum.
1667.0,"A distraught man inadvertently takes a group of children hostage in a museum while a hungry, seasoned reporter tries to resurrect his career covering the story."
1670.0,"Journalist Flynn from the U.S., Michael Henderson from the U.K., and their teams meet at the beginning of the Bosnian war in Sarajevo. During their reports, they find an orphanage run by the devoted Mrs. Savic near the frontline. Henderson gets so involved in the kids' problems, that he decides to take one of the children, Emira, illegally back to England. He is assisted by American aid worker Nina."
1671.0,"A hooker is found cut in two. Two cops give polygraph tests to the only suspect, James Wayland (Tim Roth), an unstable genius. After some time, the roles change."
1672.0,An underdog lawyer takes on a fraudulent insurance company.
1673.0,"Back when sex was safe, pleasure was a business and business was booming, an idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent."
1674.0,"When a young Amish boy is sole witness to a murder while visiting Philadelphia with his mother, police detective John Book tries to protect the boy until an attempt on Book's life forces him into hiding in Amish country."
1675.0,"Harry Donovan is an art forger who paints a fake Rembrandt picture for $500,000. Marieke, the woman he meets in Paris and gets into bed with, turns out to be the art expert whom Harry's clients are using to check the counterfeit picture he painted."
1676.0,"Humans in a fascist, militaristic future wage war with giant alien bugs."
1677.0,A hospital resident is put in the middle of a legal battle between two half-sisters on whether to pull their comatose dad's life support. But more seems to be at stake than dad's life - his inheritance.
1678.0,The life histories of four East Asian women and their daughters reflect and guide each other.
1679.0,A surfer becomes the head of a major company.
1680.0,"A London woman's love life and career both hinge, unknown to her, on whether or not she catches a train. We see it both ways, in parallel."
1681.0,A group of martial arts warriors have only six days to save the Earth from an extra-dimensional invasion.
1682.0,An insurance salesman discovers his whole life is actually a reality TV show.
1683.0,"An impoverished woman who has been forced to choose between a privileged life with her wealthy aunt and her journalist lover, befriends an American heiress. When she discovers the heiress is attracted to her own lover and is dying, she sees a chance to have both the privileged life she cannot give up and the lover she cannot live without."
1684.0,"In 1923 London, socialite Clarissa Dalloway's (Vanessa Redgrave's) well-planned party is overshadowed by the return of an old suitor she had known thirty-three years earlier."
1685.0,Prep school student Daisy and her European-born grandmother Nana share the sad stories of their lives: Daisy tells Nana of her romance with young Ethan and problems in school because she's Jewish; and Nana tells of her young years under Nazis when she was sent to ghetto and then to concentration camp.::Anonymous
1686.0,"An American attorney on business in China is wrongfully arrested and put on trial for murder, with a female defense lawyer from the country the only key to proving his innocence."
1687.0,"An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job."
1688.0,"The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death."
1689.0,Wallace Ritchie is mistaken for a spy and must stop a plot to assassinate international leaders at a banquet.
1690.0,"200 years after her death, Ellen Ripley is revived as a powerful human/alien hybrid clone. Along with a crew of space pirates, she must again battle the deadly aliens and stop them from reaching Earth."
1693.0,"In 1839, the revolt of Mende captives aboard a Spanish owned ship causes a major controversy in the United States when the ship is captured off the coast of Long Island. The courts must decide whether the Mende are slaves or legally free."
1694.0,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio."
1695.0,"Artemisia Gentileschi (1593-1653) was one of the first well-known female painters. The movie tells the story of her youth, when she was guided and protected by her father, the painter Orazio Gentileschi. Her professional curiosity about the male anatomy, forbidden for her eyes, led her to the knowledge of sexual pleasure. But she was also well known because in 1612 she had to appear in a courtroom because her teacher, Agostino Tassi, was suspected of raping her. She tried to protect him, but was put in the thumb screws...::kipjohn <saskia@virtualbears.com>"
1696.0,"In 1930s Berlin, a gay Jew is sent to a concentration camp under the Nazi regime."
1699.0,The antisocial son of an alcoholic father and a bipolar mother grows up in 1960s Ireland.
1701.0,"Suffering from writer's block and eagerly awaiting his writing award, Harry Block remembers events from his past and scenes from his best-selling books as characters, real and fictional, come back to haunt him."
1702.0,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance."
1703.0,An unhappily married Manhattan socialite couple flee from the I.R.S. and end up in Amish country where they pretend to be visiting relatives.
1704.0,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life."
1707.0,"Alex Pruitt, an 8-year-old boy living in Chicago, must fend off international spies who seek a top-secret computer chip in his toy car."
1711.0,"A visiting city reporter's assignment suddenly revolves around the murder trial of a local millionaire, whom he befriends."
1713.0,Two stumblebum inheritors are determined to rid their antique house of a mouse who is equally determined to stay where he is.
1717.0,"Two years after the first series of murders, as Sidney acclimates to college life, someone donning the Ghostface costume begins a new string of killings."
1718.0,"A botched diamond burglary and a dead publishing company executive set off a string of murders and betrayal in this suspensful, nonstop thriller!"
1719.0,"A bus crash in a small town brings a lawyer to the town to defend the families, but he discovers that everything is not what it seems."
1721.0,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic."
1722.0,James Bond sets out to stop a media mogul's plan to induce war between China and the UK in order to obtain exclusive global media coverage.
1726.0,A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.
1727.0,The mother of a severely traumatized daughter enlists the aid of a unique horse trainer to help the girl's equally injured horse.
1729.0,"A flight attendant with a criminal past gets nabbed by the FBI for smuggling. Under pressure to become an informant against the drug dealer she works for, she must find a way to secure her future without getting killed."
1730.0,"From childhood to adulthood, Tibet's fourteenth Dalai Lama deals with Chinese oppression and other problems."
1731.0,The myopic millionaire defeats jewel smugglers in his usual bumbling manner.
1732.0,"Ultimate L.A. slacker Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for a rug ruined by debt collectors, enlisting his bowling buddies for help while trying to find the millionaire's missing wife."
1733.0,A handyman with marital problems meets a housewife with the same.
1734.0,Ludovic is an innocent seven-year-old child who provokes horror in his community when he dresses in girls clothes and insists he's a girl.
1735.0,Modernization of Charles Dickens' classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.
1739.0,The three unstoppable Ninja brothers fight to save their hero (Hulk Hogan) and Mega Mountain Amusement Park from the vicious kid-hating Medusa (Loni Anderson).
1746.0,A student gets his senses enhanced by an experimental drug. But abuse is not an option.
1747.0,"Shortly before an election, a spin-doctor and a Hollywood producer join efforts to fabricate a war in order to cover up a Presidential sex scandal."
1748.0,"A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from."
1752.0,The partner and nephew of an armored-truck driver tries to prevent three million dollars from being taken by a gang during a catastrophic flooding caused by a severe storm.
1753.0,The story of three not so bright men who come up with a series of crazy schemes to get a friend out of jail.
1754.0,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution, the killings start again, and they are very similar to Reese's style."
1755.0,Two con artists' plan to steal enough for a house are twisted when a pretty girl enters the picture.
1757.0,"This Hong Kong-set crime drama follows the lives of a hitman, hoping to get out of the business, and his elusive female partner."
1759.0,"Brazillian urban guerrilla fighters kidnap the American Ambassador. Now, the diplomat's life hangs in the balance - helplessly caught between a government unwilling to cooperate - and his fear of the captors themselves."
1760.0,World famous pop group the Spice Girls zip around London in their luxurious double decker tour bus having various adventures and performing for their fans.
1762.0,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who had already invaded the ship."
1767.0,A man's search for his one true love whose birth he assisted in as a five-year-old.
1769.0,"A troubled hitman seeks aid from a forger to help him get papers to China. However, the drug lord has hired replacements to finish the job, and kill the hitman."
1770.0,A young woman attempts to end her criminal career. But she needs love to make it.
1771.0,A reporter is on the trail of a vampiric murderer who travels by plane.
1772.0,"Elwood must reunite the old band, with a few new members, and go on another ""Mission from God."""
1777.0,"Robbie, a singer, and Julia, a waitress, are both engaged, but to the wrong people. Fortune intervenes to help them discover each other."
1779.0,A spaceship is discovered under three hundred years' worth of coral growth at the bottom of the ocean.
1783.0,A recently released ex-con gets involved in a fake kidnapping scheme that turns very real.
1784.0,"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery."
1785.0,A drug kingpin is released from prison and seeks to take total control of the criminal underworld in order to give back to the community.
1791.0,"A retired detective accepts a simple task, unaware that it will tear open old, forgotten, but deadly wounds."
1792.0,"U.S. Marshal Samuel Gerard and his team of Marshals are assigned to track down Sheridan, who has been accused of a double-murder."
1793.0,A con artist escapes a deal gone wrong in New York and winds up in the Aussie outback in a strange town whose inhabitants are an oddball collection of misfits.::Anonymous
1794.0,"Giles De'Ath (Sir John Hurt) is a widower who doesn't like anything modern. He goes to movies and falls in love with movie star Ronnie Bostock (Jason Priestly). He then investigates everything about the movie and Ronnie. After that, he travels to Long Island City, where Ronnie lives, and meets him, pretending that Ronnie is a great actor, and that's why Giles admires him."
1797.0,"An international team of climbers ascends Mt. Everest in the spring of 1996. The film depicts their lengthy preparations for the climb, their trek to the summit, and their successful return to Base Camp. It also shows many of the challenges the group faced, including avalanches, lack of oxygen, treacherous ice walls, and a deadly blizzard.::Eric Sorensen"
1798.0,"Newlyweds move to the family thoroughbred horse ranch, where the husband's obsessive mother resolves to get rid of her new daughter-in-law."
1799.0,A group of youngsters kidnap a respected Mafia figure.
1801.0,The cruel King Louis XIV of France has a secret twin brother whom he keeps imprisoned. Can the twin be substituted for the real king?
1804.0,"The story of the Newton gang, the most successful bank robbers in history, owing to their good planning and minimal violence."
1805.0,A police detective uncovers a conspiracy behind a case involving a high-school guidance counselor when accusations of rape are made against him by two female students.
1806.0,"Paulie, a talking parrot, recounts his travels looking for his original owner to a Russian janitor who helps him to the end of his journey."
1807.0,"Russell, single father balances his work as a lawyer with the care of his five-year-old son, after his wife abandoned them. When she reappears creating turmoil, he must deal with his new love interest and a job opportunity of a lifetime."
1809.0,"Nishi leaves the police in the face of harrowing personal and professional difficulties. Spiraling into depression, he makes questionable decisions."
1810.0,A man joins the political campaign of a smooth-operator candidate for President of the U.S.
1812.0,A 10-year-old boy goes on a search for God after his grandfather dies.
1816.0,"2 girls wait outside a young actor's door and find out he's had them both as ""only"" girlfriend the last 10 months. They wait inside after breaking in. When Blake comes home he just can't stop lying but they stay."
1821.0,"A pregnant New York City social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend."
1824.0,"3 marijuana farmhands see their boss killed, ending their peaceful existence in NW California. They decide to harvest, process and sell the crop themselves. Crime bosses, corrupt cops, killer pilot, greed etc. ensue."
1825.0,A woman must contend with rival strippers and her boss in an attempt to make a legitimate living.
1826.0,A talking purple dinosaur leads a group of children on a hunt for a large missing egg.
1827.0,"On his book tour, Michael Moore exposes more wrongdoing by greedy big businesses and callous politicians around America."
1829.0,"The story of Hong Kong, from New Year's Day to June 30th, 1997, when the British left their colony and turned it over to the People's Republic of China."
1831.0,The Robinson family was going into space to fight for a chance for humanity. Now they are fighting to live long enough to find a way home.
1833.0,Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.
1834.0,An employee of a corporation with a lucrative secret process is tempted to betray it. But there's more to it than that.
1835.0,"An angel on Earth, a doctor unable to believe, a patient with a secret, a love story made in Heaven."
1836.0,"Story of two female Manhattan book editors fresh out of college, both finding love and themselves while frequenting the local disco."
1837.0,Oscar and Felix take a road trip to their son and daughter's wedding.
1839.0,"Billy Crystal plays a Hollywood agent who stumbles upon Max, a giant living in Romania, and tries to get him into the movies."
1840.0,A basketball player's father must try to convince him to go to a college so he can get a shorter sentence.
1841.0,"A lawyer uses his power to help his lover put her father behind bars, but when he escapes, they are all in danger."
1844.0,"After leaving jail, Víctor is still in love with Elena, but she's married to the former cop -now basketball player- who became paralysed by a shot from Víctor's gun..."
1845.0,The world's greatest detective Daryl Zero aided by his associate Steve Arlo investigates a complex and mysterious case of blackmail and missing keys for shady tycoon Gregory Stark who is less than forthcoming about what is really happening!
1848.0,A secret family of four-inch people living inside the walls of a house must save their home from an evil real estate developer.
1855.0,An anthropologist creates a fictitious lost New Guinea tribe using his family members to cover-up for his mis-use of grant moneys.
1856.0,A documentary on the life of Kurt Cobain and his relationship with Courtney Love.
1857.0,"Joe and Mary live in Manhattan. She's the breadwinner, working as makeup artist. He's a wannabe actor working as waiter. When a friend gets a soap part ($3600/wk), Joe lowers his standard."
1858.0,"A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry, and is now being chased by gangs who are trying to get the video tape."
1859.0,An Iranian man drives his truck in search of someone who will quietly bury him under a cherry tree after he commits suicide.
1860.0,"Jacob Katadreuffe lives mute with his mother, has no contact with his father who only works against him and wants to become a lawyer, at all costs."
1862.0,"An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down."
1863.0,"Major League: Back to the Minors. On this team they don't just throw screwballs, they put them in uniform!"
1866.0,"Socially anxious hitman Melvin Smiley, an expert in his lucrative field, goes on a job and falls in love with his kidnapping victim, turning his world upside down."
1867.0,Tarzan returns to his homeland of Africa to save his home from destruction.
1870.0,"Four friends from the small Texas town of Dancer are graduating from high school and are planning to move to L.A. after graduation, taking the population of Dancer down to 77 from 81. All other 77 residents feel threatened by their decision and decide to spoil their plans by all means possible.::Anonymous"
1873.0,"Valjean, a former criminal, has atoned for his past and now finds himself in the midst of the French Revolution, avoiding a law-obsessed policeman hell-bent on capturing him."
1875.0,"The relationship between four female temps all working for the same credit company is threatened with the arrival of a new hire, who lands a permanent position one of the women was vying for."
