MOVID,plot
805.0,"In Canton, Mississippi, a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his ten-year-old daughter, inciting violent retribution and revenge from the Ku Klux Klan."
806.0,Long-repressed feelings of bitterness and betrayal explode when three inner-city losers plot the robbery of a valuable coin in a seedy second-hand junk shop.
808.0,"While searching for their missing father in the mountains of Alaska, two siblings come across a baby polar bear on the run from a pair of poachers."
809.0,Two prisoners chained together flee during an escape attempt gone bad.
810.0,"A troubled kid inadvertently releases a genie, who must grant him any three wishes he requests."
813.0,A motivational speaker discovers that the inheritance his father left for him is in the form of an elephant.
818.0,"The Bradys are surprised when a man claiming to be Carol's long lost first husband shows up at their home. Before long, his strange actions cause them to question his motives."
823.0,"A womanizing art dealer and a painter find the serenity of their Riviera vacation disturbed by a third guest, a vivacious bohemian woman known for her long list of male conquests."
824.0,"Kaspar Hauser is the son of the duke of Baden. At the age of one he was swapped by another baby that has been killed right after the change. The real Kaspar Hauser grew up in prison without light, social contacts and education for more than ten years. As teenager he came to public again. First he had to learn a language and other basic skills. Before Kaspar Hauser, meanwhile well educated, found out his real idendity, he was killed.::Anonymous"
828.0,"One of puppet-maker Geppetto's creations comes magically to life. This puppet named Pinocchio has one major desire, to become a real boy someday, but he has to learn to act responsibly."
829.0,"A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches."
830.0,"Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women."
832.0,"Multi-millionaire Tom Mullen's son is kidnapped, but after initially agreeing to pay the ransom Mullen then decides to use the ransom money as a bounty."
833.0,"Richard Clark has just left the well-known Wellington Academy to teach at Marion Barry High School. Now, he will try to inspire the D-average students into making good grades and try to woo a fellow teacher."
835.0,"Legs Sadovsky gets four other high school girls to think for themselves and react to a teacher's sexual harassment, which gets them suspended. They bond, and rebel, at an abandoned house."
836.0,Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.
837.0,"This film adaptation of a Roald Dahl work tells the story of Matilda Wormwood, a gifted girl forced to put up with a crude, distant father and mother."
838.0,"While matchmaking for friends and neighbours, a young 19th Century Englishwoman nearly misses her own chance at love."
839.0,The spirit of the Crow resurrects another man seeking revenge for the murder of his son.
840.0,"A group of children, desperate to keep their various parents from getting divorces, kidnap them and hold them prisoner in a basement in order to force them to reconcile."
841.0,A surgeon causes an accident which leaves his daughter disfigured and goes to extreme lengths to give her a new face.
842.0,The Crypt Keeper returns to tell the story of a funeral parlor that moonlights as a vampire bordello.
848.0,"Oscar-winner Ellen Burstyn (The Exorcist) headlines this critically praised drama about a young woman, just out of prison, who finds spiritual redemption working at a cafe in Maine."
849.0,"Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported."
851.0,"The brief life of Jean Michel Basquiat, a world renowned New York street artist struggling with fame, drugs and his identity."
852.0,A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his successful rival's girlfriend.
858.0,The Godfather follows Vito Corleone Don of the Corleone family as he passes the mantel to his son Michael
861.0,A Hong Kong detective teams up with his female Red Chinese counterpart to stop a Chinese drug czar.
866.0,Tough ex-con Corky and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caesar.
867.0,"When his wife falls sick, a father finds himself having to carpool for the neighborhood school children and being taken hostage by a bank robber."
869.0,A pair of kidnappings expose the complex power dynamics within the corrupt and unpredictable workings of 1930s Kansas City.
870.0,Two lifelong fishing buddies must overcome a series of obstacles to enjoy their ultimate fishing trip.
875.0,"A young street fighter seeks revenge against a powerful drug lord who killed his entire family. Using of his many special combat skills, he's about to take down a whole criminal operation, reaching his goal whatever the consequences."
876.0,"As a crime wave sweeps through Hong Kong, the police call on Jessica Yang, a rising star in their ranks, to help stop a notorious gang of thieves."
879.0,"A homicide detective and an anthropologist try to destroy a South American lizard-like god, who's on a people eating rampage in a Chicago museum."
880.0,"After being rescued and brought to an island, a man discovers that its inhabitants are experimental animals being turned into strange-looking humans, all of it the work of a visionary doctor."
881.0,"A former boxer turned Secret Service agent is assigned to protect the President's son, who seems determined to make life difficult for his new protector."
882.0,"A blackout leaves those affected to consider what is necessary, what is legal, and what is questionable, in order to survive in a predatory environment."
885.0,"Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus."
886.0,"Two criminals, Keats and Moses, end their friendship, when Keats turns out to be an undercover cop. Many years later, the two are forced to work together when Keats is assigned to protect Moses as a witness."
888.0,"When a sudden shortage of water threatens all life in the great valley, The gang of young dinosaur must cooperate with a group of bullies to make a risky journey outside the valley and find the cause."
889.0,"Sarah, 30, single, well educated, likes art, places a voice ad for phone sex, inviting replies from men under 35, sturdy and sensual. Wilbert, a chubby middle aged architect, leaves a message that he is Thomas, 32 and well formed. A week later, she phones. She likes his voice, he likes her laugh, so once a week she phones him (he's not to know her last name, where she lives, or her number). Portraits emerge of humor and sadness. He presses for details of her life and tells her about his work; she wants these Thursday calls to be fantasy and release, separate from the rest of who she is. The film dramatizes these tensions of lies and truth, connection and distance.::<jhailey@hotmail.com>"
891.0,"Six years after Michael Myers last terrorized Haddonfield, he returns there in pursuit of his niece, Jamie Lloyd, who has escaped with her newborn child, for which Michael and a mysterious cult have sinister plans."
892.0,"Shakespeare's comedy of gender confusion, in which a girl disguises herself as a man to be near the count she adores, only to be pursued by the woman he loves."
893.0,"An American spy behind the lines during WWII serves as a Nazi propagandist, a role he cannot escape in his future life as he can never reveal his real role in the war."
896.0,The fates of two homosexual partners are divided.
897.0,"During the Spanish Civil War, an American allied with the Republicans finds romance during a desperate mission to blow up a strategically important bridge."
898.0,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself."
899.0,A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.
900.0,Three friends struggle to find work in Paris. Things become more complicated when two of them fall in love with the same woman.
901.0,An impromptu fashion shoot at a book store brings about a new fashion model discovery in the shop clerk.
902.0,"A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way."
903.0,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed."
904.0,"A wheelchair-bound photographer spies on his neighbors from his Greenwich Village courtyard apartment window, and becomes convinced one of them has committed murder, despite the skepticism of his fashion-model girlfriend."
905.0,"A renegade reporter trailing a young runaway heiress for a big story joins her on a bus heading from Florida to New York, and they end up stuck with each other when the bus leaves them behind at one of the stops."
906.0,"Ten years after her aunt was murdered in their London home, a woman returns from Italy in the 1880s to resume residence with her new husband. His obsessive interest in the home rises from a secret that may require driving his wife insane."
907.0,A woman thinks a flirting man is the co-respondent her lawyer has hired to expedite her divorce.
908.0,"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt."
909.0,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue."
910.0,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in."
911.0,Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?
912.0,A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.
913.0,"San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette, with the stakes rising after his partner is murdered."
914.0,"In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make crude flower girl Eliza Doolittle presentable in high society."
915.0,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her."
916.0,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.
917.0,"A little girl is left by her father in an exclusive seminary for girls, when her father fights in the Second Boer War. Later, when he is presumed dead she is forced to become a servant."
918.0,Young love and childish fears highlight a year in the life of a turn-of-the-century family.
919.0,"Young Dorothy Gale and her dog are swept away by a tornado from their Kansas farm to the magical Land of Oz, and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes."
920.0,The manipulative daughter of a Georgia plantation owner conducts a turbulent romance with a roguish profiteer during the American Civil War and Reconstruction periods.
921.0,"An aging, dissolute matinee idol is slated to appear on a live TV variety show in 1954, and a young comedy writer is tasked with the thankless job of keeping him ready and sober for the broadcast."
922.0,A screenwriter develops a dangerous relationship with a faded film star determined to make a triumphant return.
923.0,"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance; 'Rosebud'."
924.0,"The Monoliths push humanity to reach for the stars; after their discovery in Africa generations ago, the mysterious objects lead mankind on an awesome journey to Jupiter, with the help of H.A.L. 9000: the world's greatest supercomputer."
926.0,A seemingly timid but secretly ruthless ingénue insinuates herself into the lives of an aging Broadway star and her circle of theater friends.
927.0,A study of the lives and romantic entanglements of various interconnected women.
928.0,A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.
929.0,"On the eve of World War II, a young American reporter tries to expose enemy agents in London."
930.0,The daughter of a convicted Nazi spy is asked by American agents to gather information on a ring of Nazi scientists in South America. How far will she have to go to ingratiate herself with them?
931.0,A psychiatrist protects the identity of an amnesia patient accused of murder while attempting to recover his memory.
932.0,A couple falls in love and agrees to meet in six months at the Empire State Building - but will it happen?
933.0,A retired jewel thief sets out to prove his innocence after being suspected of returning to his former occupation.
934.0,"The father of a young woman deals with the emotional pain of her getting married, along with the financial and organizational trouble of arranging the wedding."
935.0,A pretentiously artistic director is hired for a new Broadway musical and changes it beyond recognition.
936.0,A stern Soviet woman sent to Paris to supervise the sale of jewels seized from Russian nobles finds herself attracted to a man who represents everything she is supposed to detest.
937.0,A middle-aged playboy becomes fascinated by the daughter of a private detective who has been hired to entrap him with the wife of a client.
938.0,"Weary of the conventions of Parisian society, a rich playboy and a youthful courtesan-in-training enjoy a platonic friendship which may not stay platonic for long."
940.0,"When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence in 1190s England, a Saxon lord fights back as the outlaw leader of a resistance movement."
941.0,A young Spanish aristocrat must masquerade as a fop in order to maintain his secret identity of Zorro as he restores justice to early California.
942.0,A police detective falls in love with the woman whose murder he is investigating.
943.0,"In 1900, a young widow finds her seaside cottage is haunted and forms a unique relationship with the ghost."
944.0,"When a revered diplomat's plane is diverted and crashes in the peaks of Tibet, he and the other survivors are guided to an isolated monastery at Shangri-La, where they wrestle with the invitation to stay."
945.0,"An American dancer comes to Britain and falls for a model whom he initially annoyed, but she mistakes him for his goofy producer."
946.0,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy."
947.0,A scatterbrained socialite hires a vagrant as a family butler - but there's more to Godfrey than meets the eye.
948.0,Sprawling epic covering the life of a Texas cattle rancher and his family and associates.
949.0,"Two brothers in 1910s California struggle to maintain their strict, Bible-toting father's favor as an old secret about their long-absent mother comes to light."
950.0,"Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it."
951.0,A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from remarrying.
952.0,A Victorian Englishman bets that with the new steamships and railways he can circumnavigate the globe in eighty days.
953.0,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.
954.0,"A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his character."
955.0,"While trying to secure a $1 million donation for his museum, a befuddled paleontologist is pursued by a flighty and often irritating heiress and her pet leopard, Baby."
956.0,A couple's big dreams give way to a life full of unexpected sadness and unexpected joy.
959.0,A young man finds himself attracted to a cold and unfeeling waitress who may ultimately destroy them both.
961.0,An American boy turns out to be the long-lost heir of a British fortune. He is sent to live with the cold and unsentimental lord who oversees the trust.
963.0,A town's corrupt officials think a fool is actually an investigator in disguise.
965.0,"A man in London tries to help a counter-espionage Agent. But when the Agent is killed, and the man stands accused, he must go on the run to save himself and stop a spy ring which is trying to steal top secret information."
968.0,A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a horde of flesh-eating ghouls that are ravaging the East Coast of the United States.
969.0,"In WWI East Africa, a gin-swilling Canadian riverboat captain is persuaded by a strait-laced English missionary to undertake a trip up a treacherous river and use his boat to attack a German gunship."
970.0,"On their way to Africa are a group of rogues who hope to get rich there, and a seemingly innocent British couple. They meet and things happen..."
971.0,Brick is an alcoholic ex-football player who drinks his days away and resists the affections of his wife. A reunion with his terminal father jogs a host of memories and revelations for both father and son.
973.0,"A penniless drifter is recruited by an ambitious columnist to impersonate a non-existent person who said he'd be committing suicide as a protest, and a political movement begins."
976.0,An American ambulance driver and an English nurse fall in love in Italy during World War I.
979.0,"A raw depiction of the Belfast, Northern Ireland ""troubles"" as savage tribal warfare. Set shortly after the 1975 cease fire, this movie focuses on the tribulations of Kenny (James Frain), Protestant leader of a group of Shankill Road Loyalists, and his one-time friend Liam (John Lynch), a Catholic.::Dawn M. Barclift"
981.0,"Vusi Madlazi returns to the South African village he left as a young boy (he was organizing against apartheid and left in fear of his life) to bury his father. He meets up with his brother Ernest, who tells him he couldn't contact their other brother Stephen. Vusi goes to Johannesburg to find him, but at first can only find his neighbor/girlfriend Karin, a stripper. Vusi proceeds to learn how conditions have changed since the end of apartheid: not always for the better for Black men.::Jon Reeves <jreeves@imdb.com>"
982.0,Emotions are ignited amongst the complacent townsfolk when a handsome drifter arrives in a small Kansas community on the morning of the Labour Day picnic.
984.0,"Four guys sit around drinking beer and talking, trying to figure out the meaning of ""the pompatus of love"" (from the Steve Miller song ""Joker"") and analyzing their relationships with women.::John Allison <johna@cs.colorado.edu>"
986.0,A father and daughter decide to attempt to lead a flock of orphaned Canada Geese south by air.
987.0,A newly married happy couple visits a sex therapist to determine why the wife can't achieve an orgasm with her husband. This causes a horrific suppressed memory to emerge and she becomes more and more distant.
988.0,"Edna wins a recording contract singing her own song at a competition in 1958. After trying to make it as a singer/songwriter for 11 months in NYC, she has success writing songs for others at the Brill Building."
990.0,"While seeking answers regarding the death of the twin brother he never knew he had, a French cop and his sibling's fiancée find themselves pursued by corrupt FBI agents and the Russian mafia."
991.0,"Neil Jordan's historical biopic of Irish revolutionary Michael Collins, the man who led a guerrilla war against the UK, helped negotiate the creation of the Irish Free State, and led the National Army during the Irish Civil War."
993.0,Story of the early life of genius and Nobel Prize-winning physicist Richard Feynman.
994.0,"New Jersey, 1950s. Two brothers run an Italian restaurant. Business is not going well as a rival Italian restaurant is out-competing them. In a final effort to save the restaurant, the brothers plan to put on an evening of incredible food."
996.0,A drifting gunslinger-for-hire finds himself in the middle of an ongoing war between the Irish and Italian mafia in a Prohibition era ghost town.
998.0,"Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other."
999.0,48 hours of intersecting lives and crimes in Los Angeles.
1003.0,A young doctor confronts a famous colleague when he learns about the true methods of his work.
1004.0,"Two cops are forced to work together to solve a chain of mysterious killings by a killer nicknamed ""The Family Man""."
1005.0,"The unruly team of hockey misfits grows up a bit and receives scholarships to a prestigious prep school, where they take on the snotty varsity team."
1006.0,A young man fresh out of law school tries to win a reprieve for his racist grandfather who is on death row.
1007.0,Three orphan children strike gold in 1878 California.
1008.0,"American frontiersman Davy Crockett fights in the Creek Indian War, is elected to the U.S. Congress and fights for Texas at the Alamo."
1009.0,Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?
1010.0,"Down-on-his-luck race car driver Jim Douglas teams up with a little VW Bug that has a mind of it's own, not realizing Herbie's worth until a sneaky rival plots to steal him."
1011.0,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.
1012.0,"A teenage boy grows to love a stray yellow dog while helping his mother and younger brother run their Texas homestead while their father is away on a cattle drive. First thought to be good-for-nothing mutt, Old Yeller is soon beloved by all."
1013.0,Teenage twin sisters swap places and scheme to reunite their divorced parents.
1014.0,A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.
1015.0,"A fun-loving American bulldog pup, a hilarious Himalayan cat, and a wise old golden retriever embark on a long trek through the rugged wilderness of the Sierra Nevada mountains in a quest to reach home and their beloved owners."
1016.0,A teenage boy is cursed with periodically turning into an sheepdog.
1017.0,A Swiss family must survive being shipwrecked on a deserted island.
1018.0,"After a kidnapped bank teller uses a neighbor's wandering cat to send an S.O.S., the F.B.I. assigns a cat-allergic Agent to the case."
1019.0,"A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo."
1020.0,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team."
1021.0,"When a boy prays for a chance to have a family if the California Angels win the pennant, angels are assigned to make that possible."
1022.0,"When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq, and from her Fairy Godmother."
1023.0,"Winnie the Pooh and his friends experience high winds, heavy rains, and a flood in Hundred Acre Wood."
1024.0,"Donald receives his birthday gifts, which include traditional gifts and information about Brazil (hosted by Zé Carioca) and Mexico (by Panchito, a Mexican Charro Rooster)."
1025.0,"A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history."
1027.0,"When Robin and his Moorish companion come to England and the tyranny of the Sheriff of Nottingham, he decides to fight back as an outlaw."
1028.0,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father."
1029.0,"Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential."
1030.0,An orphan boy and his magical dragon come to town with his abusive adoptive parents in pursuit.
1031.0,"An apprentice witch, three kids and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II."
1032.0,Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way.
1033.0,"A little fox named Tod, and Copper, a hound puppy, vow to be best buddies forever. But as Copper grows into a hunting dog, their unlikely friendship faces the ultimate test."
1034.0,"A twisted take on ""Little Red Riding Hood"", with a teenage juvenile delinquent on the run from a social worker travelling to her grandmother's house and being hounded by a charming, but sadistic, serial killer and pedophile."
1035.0,A young novitiate is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.
1036.0,An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.
1037.0,A simple man is turned into a genius through the application of computer science.
1040.0,"London of the late 19th century is a haven for political exiles of all sorts - refugees, partisans, anarchists. Verloc has made his living spying for the Russian government, an agent provocateur of sorts, while simultaneously providing information to the London police, specifically Chief Inspector Heat. When the new Russian ambassador demands he prove his worth or lose his salary, Verloc sets off a tragic chain of events that involves his pretty young wife Winnie, her intellectually disabled brother Stevie, and a figure called the Professor, whose fascination with explosives and destruction makes him the person to call on when Verloc needs a bomb.::Gary Dickerson <slug@mail.utexas.edu>"
1041.0,"Following the death of her adoptive parents, a successful young black optometrist establishes contact with her biological mother -- a lonely white factory worker living in poverty in East London."
1042.0,"A local Pennsylvania band scores a one-hit wonder in 1964 and rides the star-making machinery as long as they can, with lots of help from their manager."
1043.0,"David's wife died 2 years ago. He, his teen daughter Rachel, her cute friend and 2 in-laws trying to fix him up with a friend, are all spending the weekend at his beach house. David still ""talks to his wife"" and neglects Rachel."
1046.0,"Jamie is a shy teenager, often bullied at school. His neighbour Ste has a rough time at home, being beaten by his father and brother. This issues bring them together and they find that what they feel for each other is more than friendship."
1047.0,"Samantha Caine lives in a small town with her daughter. Eight years ago she emerged, two months pregnant, from a nearby river with no memory of her past or who she is. However, she's getting closer to finding out about her past."
1049.0,A bridge engineer and an experienced old hunter begin a hunt for two lions after they start attacking local construction workers.
1050.0,"Al Pacino's deeply-felt rumination on Shakespeare's significance and relevance to the modern world through interviews and an in-depth analysis of ""Richard III."""
1051.0,"Tommy is an unemployed mechanic who spends most of his time in a bar (Trees Lounge) in a small blue collar town. He seems to always be thinking, ""If only X then I could stop drinking""."
1053.0,"Chris is young idealistic cop who falls in love and gets married to Pam, a beautiful but emotionally unstable woman who suffers from alcoholism and drug addiction. While Chris is trying hard to have a normal life and some money, Pam is big spender and their marriage is constantly troublesome with the financial situation getting worse and worse. The biggest blow comes after Chris loses his job. In the desperate situation Chris decides to use his police skills to rob banks.::Dragan Antulov <dragan.antulov@altbbs.fido.hr>"
1054.0,"A disparate group of African-American men travel by bus to Washington, DC for the Million Man March."
1055.0,"Bishop, trusted advisor to the president, has shots fired at him when Pachenko comes to him about a traitor in highest level of government. He gets away from the cold blooded assassin twice. Will he find the traitor before getting killed?"
1056.0,"In late 1800s England, Jude plans to go to the city and attend university but marries early and becomes a stonemason. When his wife leaves, he moves to the city, where he befriends his liberal cousin Sue."
1057.0,A New York girl sets her father up with a beautiful woman in a troubled marriage while her stepsister gets engaged.
1059.0,Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.
1060.0,"A wannabe actor has a hard time moving on from a break-up, but he is lucky to have supportive friends."
