MOVID,plot
49647.0,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen."
49649.0,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king."
49651.0,"Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight against the reigning heavyweight champ Mason 'The Line' Dixon."
49666.0,"Turning her back on her wealthy, established family, Diane Arbus falls in love with Lionel Sweeney, an enigmatic mentor who introduces Arbus to the marginalized people who help her become one of the most revered photographers of the twentieth century."
49688.0,The story of how the British attacked German dams in World War II by using an ingenious technique to drop bombs where they would be most effective.
49735.0,Four gay high school friends make a pact to lose their virginity before they go to college.
49772.0,"A British medical doctor fights a cholera epidemic in a small Chinese village, while being trapped at home in a loveless marriage to an unfaithful wife."
49793.0,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive."
49822.0,The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.
49824.0,"A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way."
49910.0,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves and pursue education beyond high school."
49917.0,An examination of the U.S. government's response to Hurricane Katrina.
49932.0,"As an actress begins to adopt the persona of her character in a film, her world becomes nightmarish and surreal."
49957.0,"An unruly class of gifted and charming teenage boys are taught by two eccentric and innovative teachers, as their headmaster pushes for them all to get accepted into Oxford or Cambridge."
49961.0,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her fifteen-year-old students. However, her intentions with this new ""friend"" also go well beyond a platonic friendship."
50003.0,"The world's best fighters are invited to DOA, an invitational martial arts contest. There, four female rival fighters will have to work together to uncover the secret that the organizer of the tournament is trying to hide."
50005.0,"During China's Tang dynasty the emperor has taken the princess of a neighboring province as wife. She has borne him two sons and raised his eldest. Now his control over his dominion is complete, including the royal family itself."
50064.0,"While in post-war Berlin to cover the Potsdam Conference, an American military journalist is drawn into a murder investigation which involves his former mistress and his driver."
50068.0,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it."
50147.0,"On Christmas Eve, an escaped maniac returns to his childhood home, which is now a sorority house, and begins to murder the sorority sisters one by one."
50158.0,"When his brother is murdered, a street dancer moves to Georgia to work his way through college. He joins a fraternity's step dancing team for a competition. Will he also get an education and the girl?"
50160.0,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, ""The Tale of Peter Rabbit"", and her struggle for love, happiness, and success."
50189.0,"When Erik Stifler gets a free pass to do whatever he wants from his girlfriend, he and his two best friends head to see his cousin Dwight for the Naked Mile and a weekend they will never forget."
50274.0,Life for a pair of veteran actors gets turned upside down after they meet a brash teenager.
50354.0,Energetic priest Don Camillo returns to the town of Brescello for more political and personal duels with Communist mayor Peppone.
50356.0,A determined priest and a Communist mayor develop a grudging friendship in spite of their official rivalry.
50440.0,A news team is sent to Burundi to capture and bring home a legendary 25-foot crocodile. Their difficult task turns potentially deadly when a warlord targets them for death.
50442.0,"Johnny and a couple pals kidnap Jake's 15-year-old brother, Zach, then assigns his buddy Frankie to be Zach's minder. They develop a brotherly friendship. Zach parties with his captors as things begin to spin out of control."
50445.0,A serial killer pins his crimes on two college students who gave him a ride.
50514.0,"A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret."
50601.0,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.
50610.0,An unemployed slacker inspires his softball teammates to improve their game so they won't get kicked out of the local league.
50613.0,"An infection spreads from slaughtered animals to humans, which causes the dead to rise and feed on the living."
50658.0,Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.
50685.0,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness."
50740.0,A group of British children aged 7 from widely ranging backgrounds are interviewed about a range of subjects.
50792.0,A woman struggles to accept the death of her fiancé and the secrets he kept from her as she rebuilds her life.
50794.0,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing."
50796.0,A teenage werewolf is torn between honoring her family's secret and her love for a man.
50798.0,"A spoof on previous years' epic movies (The Da Vinci Code (2006), The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005) + 20 more), TV series, music videos and celebs. 4 orphans are on an epic adventure."
50800.0,"An ominous darkness invades a seemingly serene sunflower farm in North Dakota, and the Solomon family is torn apart by suspicion, mayhem and murder."
50802.0,A meddling mother tries to set her daughter up with the right man so her kid won't follow in her footsteps.
50804.0,"After the death of his parents during World War II, young Hannibal Lecter moves in with his beautiful aunt and begins plotting revenge on the barbarians responsible for his sister's death."
50806.0,"A mild-mannered guy, who is married to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her."
50842.0,An IT company hires an actor to serve as the company's president in order to help the business get sold to a cranky Icelander.
50851.0,The story of how Miami became the cocaine capital of the United States in the early 1980's and the police officers who turned the tide on crime.
50872.0,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.
50912.0,"Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened."
50923.0,"A NASA astronaut, forced to retire years earlier so he could save his family farm, has never given up his dream of space travel and looks to build his own rocket, despite the government's threats to stop him."
50942.0,"While Ron Burgundy's rivalry with Veronica Corningstone persists, a group of unprofessional thieves endeavor to make the truth known."
50954.0,"Sworn enemies find themselves in each other's bodies, and use this to ruin each other's lives."
50999.0,This modern version of Hans Christian Andersen's fairytale is charming. Ratso is a streetwise chancer of a rat whose theatre show is struggling. Then he finds an egg that hatches a mutant swan. Ratso soon sees the potential of showing Ugly as a freak. But things go awry when rodent heavies appear...::Anonymous
51024.0,"The warrior King Odysseus leaves his idyllic life in the kingdom of Ithaca to fight in the Trojan War. After winning the war, he now must endure a lengthy, ten-year journey to return, and with all his wits, Odysseus must overcome deadly monsters, powerful forces of nature, seductive enchantresses, and even journey into the bowels of the Underworld."
51037.0,Five men wake up in a locked-down warehouse with no memory of who they are. They are forced to figure out who is good and who is bad to stay alive.
51077.0,"When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners."
51080.0,"FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union."
51082.0,A mechanic falls in love with his attorney.
51084.0,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words."
51086.0,"Walter Sparrow becomes obsessed with a novel that he believes was written about him, as more and more similarities between himself and his literary alter ego seem to arise."
51088.0,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.
51091.0,"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it."
51167.0,The family of a left-wing journalist is torn apart after the military coup of Turkey in 1980.
51174.0,"Based on the rise and fall of socialite Edie Sedgwick, concentrating on her relationships with Andy Warhol and a folk singer."
51255.0,"A skilled London police officer, after irritating superiors with his embarrassing effectiveness, is transferred to a village where the easygoing officers object to his fervor for regulations, as a string of grisly murders strikes the town."
51314.0,A Sicilian peasant begins the journey to the promised land and meets a beautiful Englishwoman. But neither is prepared for the harsh realities of Ellis Island. Can they make it through the golden door to the America of their dreams?
51357.0,"During the 1980s, Soviet authorities hunt for a serial killer who picks his victims in railway stations and commuter trains and lures them into the woods."
51412.0,A Las Vegas magician who can see into the future is pursued by FBI agents seeking to use his abilities to prevent a nuclear terrorist attack.
51471.0,"The idealist William Wilberforce (Ioan Gruffudd) maneuvers his way through Parliament, endeavoring to end the British transatlantic slave trade."
51498.0,"Eight college students travelling to Florida for Spring Break stumble into a remote town in Georgia, where they are set upon by the residents."
51540.0,"Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree."
51545.0,"Milo tries to be a family man and run his criminal organization, but a wrong drug shipment endangers everything."
51562.0,The opening of a crucial space station is put in jeopardy when the commanding officer is accused of the attempted murder of a diplomat.
51573.0,"A woman returning home falls asleep and has vivid dreams that may or may not be happening in reality. Through repetitive images and complete mismatching of the objective view of time and space, her dark inner desires play out on-screen."
51575.0,"A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos."
51662.0,King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.
51666.0,An adopted woman returns to her home country and the family home that she never knew and must face the mystery that lies there.
51694.0,"Set in 1985, working-class student Brian Jackson (McAvoy) navigates his first year at Bristol University."
51698.0,"Two siblings begin to develop special talents after they find a mysterious box of toys. Soon the kids, their parents, and even their teacher are drawn into a strange new world and find a task ahead of them that is far more important than any of them could imagine!"
51705.0,"Through a set of wacky circumstances, a young gold digger mistakenly woos a mild-mannered bartender, thinking he's a wealthy suitor."
51709.0,A monster emerges from Seoul's Han River and begins attacking people. One victim's loving family does what it can to rescue her from its clutches.
51834.0,A biographical portrait of a pre-fame Jane Austen and her romance with a young Irishman.
51884.0,"American-born Gogol, the son of Indian immigrants, wants to fit in among his fellow New Yorkers, despite his family's unwillingness to let go of their traditional ways."
51903.0,A married man who daydreams about being with other women finds his will and morals tested after he's visited by the ex-mistress of his old friend.
51925.0,"A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead."
51927.0,"A young widower returns to his hometown to search for answers to his wife's murder, which may be linked to the ghost of a deceased ventriloquist."
51931.0,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.
51933.0,The determined Jim Ellis starts a swim team for troubled teens at the Philadelphia Department of Recreation.
51935.0,"A marksman living in exile is coaxed back into action after learning of a plot to kill the President. After being double crossed for the attempt and on the run, he sets out for the real killer and the truth."
51937.0,A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the desert.
51939.0,"When the world is threatened by an ancient evil, the four adolescent turtles must reunite and overcome their faults in order to stand against it."
52042.0,"In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance."
52241.0,"Chris is a once promising high school athlete whose life is turned upside down following a tragic accident. As he tries to maintain a normal life, he takes a job as a janitor at a bank, where he ultimately finds himself caught up in a planned heist."
52245.0,"In 2002, two rival Olympic ice skaters were stripped of their gold medals and permanently banned from men's single competition. Presently, however, they've found a loophole that will allow them to qualify as a pairs team."
52279.0,Newlyweds Nick and Suzanne decide to move to the suburbs to provide a better life for their two kids. But their idea of a dream home is disturbed by a contractor with a bizarre approach to business.
52281.0,Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the '60s and '70s with two back-to-back cult films that include previews of coming attractions between them.
52283.0,"A former Christian missionary, who specializes in debunking religious phenomena, investigates a small town which seems to be suffering from the 10 biblical plagues."
52287.0,"Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate."
52299.0,The History of American Punk Rock 1980-1986
52319.0,"In 1944 France, a group of escaped American military prisoners en route to Switzerland volunteers to steal a Nazi V2 rocket warhead for the Allies."
52328.0,A team of international astronauts are sent on a dangerous mission to reignite the dying Sun with a nuclear fission bomb in 2057.
52375.0,"In what would cause a fantastic media frenzy, Clifford Irving sells his bogus biography of Howard Hughes to a premiere publishing house in the early 1970s."
52435.0,A grumpy hermit hatches a plan to steal Christmas from the Whos of Whoville.
52458.0,A teen living under house arrest becomes convinced his neighbor is a serial killer.
52462.0,"An action epic that explores the origins of Master Shake, Frylock, and Meatwad, better known as the Aqua Teen Hunger Force, who somehow become pitted in a battle over an immortal piece of exercise equipment."
52579.0,"Biopic of the iconic French singer Édith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy."
52604.0,An attorney intending on climbing the career ladder toward success finds an unlikely opponent in a manipulative criminal he is trying to prosecute.
52644.0,"A married couple becomes stranded at an isolated motel and finds hidden video cameras in their room. They soon realize that unless they escape, they'll be the next victims of a snuff film."
52668.0,A sleazy writer has a chance to redeem himself when he goes to stay with his grandmother and befriends the neighbors.
52694.0,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling, and true love."
52712.0,A teenager is left invisible to the living after an attack.
52715.0,"A young breakdancer hits his head during a talent show and slips into a coma for twenty years. Waking up in 2006, he looks to revive his and his team's career with the help of his girlfriend and his parents."
52722.0,"A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge."
52724.0,"A hotshot poker player tries to win a tournament in Vegas, but is fighting a losing battle with his personal problems."
52730.0,"'Twas the night before Christmas and the Muppet Theatre is in danger of being torn down, but with hilarious send-ups of just about every holiday movie ever made, the Muppets discover that what matters most is their love for each other."
52767.0,Director Michael Apted interviews the same group of British-born adults after a 7 year wait as to the changes that have occurred in their lives during the last seven years.
52784.0,An investigation of sharks' importance to ecosystems and humankind's mass destruction of shark species worldwide.
52831.0,A killer dressed in a police uniform begins murdering innocent people on the streets of New York City.
52867.0,A slacker is forced to work for his father-in-law after his pregnant wife steps away from her high-paying job.
52885.0,"When a machine that allows therapists to enter their patients' dreams is stolen, all hell breaks loose. Only a young female therapist, Paprika, can stop it."
52950.0,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event."
52952.0,"A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit."
52967.0,"A man coping with the institutionalization of his wife because of Alzheimer's disease faces an epiphany when she transfers her affections to another man, Aubrey, a wheelchair-bound mute who also is a patient at the nursing home."
52973.0,"For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child."
52975.0,Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.
53000.0,"Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes according to plan."
53022.0,"Two Chinese friends, who operate a food truck in Barcelona, Spain, use their martial arts expertise to help their private investigator friend protect the pickpocket Sylvia, who's been targeted by a ruthless gang."
53024.0,"Featuring never-before-seen footage, this documentary delivers a startling new look at the Peoples Temple, headed by preacher Jim Jones who, in 1978, led more than 900 members to Guyana, where he orchestrated a mass suicide via tainted punch."
53121.0,"Reluctantly designated as the heir to the land of Far, Far Away, Shrek hatches a plan to install the rebellious Artie as the new king while Princess Fiona tries to fend off a coup d'état by the jilted Prince Charming."
53123.0,"A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story."
53125.0,"Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, find Jack Sparrow, and make their final alliances for one last decisive battle."
53127.0,An unhinged war veteran holes up with a lonely woman in a spooky Oklahoma motel room. The line between reality and delusion is blurred as they discover a bug infestation.
53129.0,A well-respected businessman is sometimes controlled by his murder and mayhem-loving alter ego.
53138.0,Librarian-turned-adventurer Flynn Carsen endeavors to find King Solomon's mines.
53140.0,A bookworm becomes the librarian. Same night a magical spear gets stolen and he's off to get some real life experience around the globe on his quest for the spear - starting with being thrown off a plane over Amazonas by his cute helper.
53143.0,"A ten-years-later continuation of Hal Hartley's ""Henry Fool"", where Fay Grim (Posey) is coerced by a CIA agent (Goldblum) to try and locate notebooks that belonged to her fugitive ex-husband (Ryan). Published in them is information that could compromises the security of the U.S., causing Fay to first head to Paris to fetch them ..."
53161.0,"A girl who thinks she is a combat cyborg checks into a mental hospital, where she encounters other psychotics. Eventually, she falls for a man who thinks he can steal people's souls."
53280.0,"A group of five college kids are forced to match wits with unwelcoming residents when they fly to a ""deserted"" island for a party weekend."
53318.0,"After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild."
53322.0,"Danny Ocean rounds up the boys for a third heist after casino owner Willy Bank double-crosses one of the original eleven, Reuben Tishkoff."
53326.0,"Lucas and Clementine live peacefully in their isolated country house, but one night they wake up to strange noise... they're not alone... and a group of hooded assailants begin to terrorize them throughout the night."
53355.0,"A group of kids grow up on the short, wrong (east) side of the Sonnenallee in Berlin, right next to one of the few border crossings between East and West reserved for German citizens. The antics of these kids, their families, of the ""West German"" friends and relatives who come to visit, and of the East German border guards, all serve to illustrate the absurdity of everyday life on the Sonnenallee, and therefore throughout the former East Germany.::GMeleJr"
53435.0,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it."
53447.0,A teenage skateboarder's life begins to fray after he is involved in the accidental death of a security guard.
53450.0,"Angered that Katrina has grown fond of schoolmaster Crane, Brom Bones determines to scare off the interloper by filling his head with spooky tales of a Headless Horseman. Crane disparages the legends, until one fateful ride home in the dark of night.::Ørnås"
53453.0,An outlaw smuggler and her alien companion are recruited by the Emperor of the Galaxy to rescue his son and destroy a secret weapon by the evil Count Zarth Arn.
53460.0,"A behind-the-scenes look at the annual Penguin World Surfing Championship, and its newest participant, up-and-comer Cody Maverick."
53464.0,The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.
53466.0,"Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star."
53468.0,"Space radiation turns the dead into Zombies. Zomcon fights zombies and finds ways to pacify and use them. On pre-teen Timmy's (Kesun Loder's) 1950s suburban street, they all have a zombie doing menial chores. Timmy's zombie becomes his pet and friend, and is named Fido (Sir Billy Connolly)."
53519.0,"Two separate sets of voluptuous women are stalked at different times by a scarred stuntman who uses his ""death proof"" cars to execute his murderous plans."
53550.0,A U.S. fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.
53574.0,"The story of a TV pilot as it goes through the Network TV process of casting, production and finally airing."
53578.0,A porter and a top-model have to pretend to be a couple in order to salvage a CEO's marriage.
53808.0,"A transfer student to a rough high school tries joining the cheer-leading squad and she not only faces off against the head cheerleader, but against her former school in preparation for a cheer-off competition."
53883.0,A series of three documentaries about the use of fear for political gain.
53894.0,"A documentary comparing the highly profitable American health care industry to other nations, and HMO horror stories including shotgun deaths."
53921.0,"Mariane Pearl embarks on a frantic search to locate her journalist husband, Daniel, when he goes missing in Pakistan."
53953.0,"A man who specialises in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror."
53956.0,Chaos ensues when a man tries to expose a dark secret regarding a recently deceased patriarch of a dysfunctional British family.
53972.0,John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.
53974.0,A reverend puts an engaged couple through a grueling marriage preparation course to see if they are meant to be married in his church.
53993.0,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.
53996.0,"An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager."
54001.0,"With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts."
54004.0,"Two straight, single Brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits."
54116.0,A psychic's ominous reading sends a man into a tailspin.
54121.0,Tom Jeffords tries to make peace between settlers and Apaches in Arizona territory.
54185.0,Photographer Edward Burtynsky travels the world observing changes in landscapes due to industrial work and manufacturing.
54190.0,The music of The Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.
54256.0,Self-proclaimed stuntman Rod Kimble is preparing for the jump of his life - to clear fifteen buses to raise money for his abusive stepfather Frank's life-saving heart operation.
54259.0,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm."
54272.0,"After Homer pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives."
54274.0,"A young woman who was missing reappears, but she claims to be someone else entirely."
54276.0,The life of a top chef changes when she becomes the guardian of her young niece.
54281.0,A rich kid becomes the self-appointed psychiatrist to the student body of his new high school.
54286.0,Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.
